
>>> [1/63] EAR | dynahate | seed=123
>>> Command: python3 src_script/train/train_baseline_ear.py --dataset dynahate --seed 123 --lambda_ear 0.1 --epochs 6 --patience 3 --batch_size 16 --grad_accum 2 --lr 2e-5 --max_len 128
>>> Start: Sun Mar 15 06:26:11 CST 2026
/root/miniconda/lib/python3.8/site-packages/torchvision/datapoints/__init__.py:12: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
/root/miniconda/lib/python3.8/site-packages/torchvision/transforms/v2/__init__.py:54: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
[Hardware] TF32 acceleration enabled for Ampere+ GPUs.
[Experiment] EAR_dynahate_seed123_0315_0626
[Data] Train: 8844 | Val: 1091 | Test: 1111
[Model] EAR | lambda_ear=0.1

Epoch 1/6

[Train]:   0%|          | 0/553 [00:00<?, ?it/s]
[Train]:  24%|██▍       | 134/553 [00:14<00:44,  9.48it/s, ce=0.6891, ear=-1.6259, loss=0.5265]
[Train]:  24%|██▍       | 134/553 [00:14<00:44,  9.48it/s, ce=0.6889, ear=-1.6280, loss=0.5261]
[Train]:  25%|██▍       | 136/553 [00:14<00:43,  9.54it/s, ce=0.6889, ear=-1.6280, loss=0.5261]
[Train]:  25%|██▍       | 136/553 [00:14<00:43,  9.54it/s, ce=0.6887, ear=-1.6285, loss=0.5258]
[Train]:  25%|██▍       | 136/553 [00:14<00:43,  9.54it/s, ce=0.6883, ear=-1.6291, loss=0.5254]
[Train]:  25%|██▍       | 138/553 [00:14<00:43,  9.52it/s, ce=0.6883, ear=-1.6291, loss=0.5254]
[Train]:  25%|██▍       | 138/553 [00:14<00:43,  9.52it/s, ce=0.6877, ear=-1.6292, loss=0.5248]
[Train]:  25%|██▍       | 138/553 [00:15<00:43,  9.52it/s, ce=0.6875, ear=-1.6298, loss=0.5245]
[Train]:  25%|██▌       | 140/553 [00:15<00:43,  9.47it/s, ce=0.6875, ear=-1.6298, loss=0.5245]
[Train]:  25%|██▌       | 140/553 [00:15<00:43,  9.47it/s, ce=0.6868, ear=-1.6298, loss=0.5238]
[Train]:  25%|██▌       | 140/553 [00:15<00:43,  9.47it/s, ce=0.6861, ear=-1.6300, loss=0.5231]
[Train]:  26%|██▌       | 142/553 [00:15<00:43,  9.46it/s, ce=0.6861, ear=-1.6300, loss=0.5231]
[Train]:  26%|██▌       | 142/553 [00:15<00:43,  9.46it/s, ce=0.6853, ear=-1.6314, loss=0.5222]
[Train]:  26%|██▌       | 142/553 [00:15<00:43,  9.46it/s, ce=0.6845, ear=-1.6342, loss=0.5211]
[Train]:  26%|██▌       | 144/553 [00:15<00:42,  9.53it/s, ce=0.6845, ear=-1.6342, loss=0.5211]
[Train]:  26%|██▌       | 144/553 [00:15<00:42,  9.53it/s, ce=0.6844, ear=-1.6358, loss=0.5208]
[Train]:  26%|██▌       | 144/553 [00:15<00:42,  9.53it/s, ce=0.6839, ear=-1.6378, loss=0.5201]
[Train]:  26%|██▋       | 146/553 [00:15<00:43,  9.41it/s, ce=0.6839, ear=-1.6378, loss=0.5201]
[Train]:  26%|██▋       | 146/553 [00:15<00:43,  9.41it/s, ce=0.6835, ear=-1.6386, loss=0.5197]
[Train]:  26%|██▋       | 146/553 [00:15<00:43,  9.41it/s, ce=0.6824, ear=-1.6400, loss=0.5184]
[Train]:  27%|██▋       | 148/553 [00:15<00:43,  9.35it/s, ce=0.6824, ear=-1.6400, loss=0.5184]
[Train]:  27%|██▋       | 148/553 [00:16<00:43,  9.35it/s, ce=0.6819, ear=-1.6416, loss=0.5177]
[Train]:  27%|██▋       | 148/553 [00:16<00:43,  9.35it/s, ce=0.6813, ear=-1.6421, loss=0.5170]
[Train]:  27%|██▋       | 150/553 [00:16<00:42,  9.45it/s, ce=0.6813, ear=-1.6421, loss=0.5170]
[Train]:  27%|██▋       | 150/553 [00:16<00:42,  9.45it/s, ce=0.6809, ear=-1.6437, loss=0.5166]
[Train]:  27%|██▋       | 150/553 [00:16<00:42,  9.45it/s, ce=0.6808, ear=-1.6444, loss=0.5164]
[Train]:  27%|██▋       | 152/553 [00:16<00:42,  9.51it/s, ce=0.6808, ear=-1.6444, loss=0.5164]
[Train]:  27%|██▋       | 152/553 [00:16<00:42,  9.51it/s, ce=0.6793, ear=-1.6455, loss=0.5148]
[Train]:  27%|██▋       | 152/553 [00:16<00:42,  9.51it/s, ce=0.6785, ear=-1.6456, loss=0.5140]
[Train]:  28%|██▊       | 154/553 [00:16<00:42,  9.47it/s, ce=0.6785, ear=-1.6456, loss=0.5140]
[Train]:  28%|██▊       | 154/553 [00:16<00:42,  9.47it/s, ce=0.6777, ear=-1.6467, loss=0.5130]
[Train]:  28%|██▊       | 154/553 [00:16<00:42,  9.47it/s, ce=0.6774, ear=-1.6471, loss=0.5127]
[Train]:  28%|██▊       | 156/553 [00:16<00:42,  9.42it/s, ce=0.6774, ear=-1.6471, loss=0.5127]
[Train]:  28%|██▊       | 156/553 [00:16<00:42,  9.42it/s, ce=0.6764, ear=-1.6485, loss=0.5116]
[Train]:  28%|██▊       | 156/553 [00:16<00:42,  9.42it/s, ce=0.6751, ear=-1.6495, loss=0.5101]
[Train]:  29%|██▊       | 158/553 [00:16<00:41,  9.41it/s, ce=0.6751, ear=-1.6495, loss=0.5101]
[Train]:  29%|██▊       | 158/553 [00:17<00:41,  9.41it/s, ce=0.6745, ear=-1.6510, loss=0.5094]
[Train]:  29%|██▊       | 158/553 [00:17<00:41,  9.41it/s, ce=0.6741, ear=-1.6527, loss=0.5089]
[Train]:  29%|██▉       | 160/553 [00:17<00:41,  9.48it/s, ce=0.6741, ear=-1.6527, loss=0.5089]
[Train]:  29%|██▉       | 160/553 [00:17<00:41,  9.48it/s, ce=0.6732, ear=-1.6541, loss=0.5078]
[Train]:  29%|██▉       | 160/553 [00:17<00:41,  9.48it/s, ce=0.6725, ear=-1.6547, loss=0.5071]
[Train]:  29%|██▉       | 162/553 [00:17<00:41,  9.49it/s, ce=0.6725, ear=-1.6547, loss=0.5071]
[Train]:  29%|██▉       | 162/553 [00:17<00:41,  9.49it/s, ce=0.6713, ear=-1.6570, loss=0.5056]
[Train]:  29%|██▉       | 162/553 [00:17<00:41,  9.49it/s, ce=0.6706, ear=-1.6582, loss=0.5048]
[Train]:  30%|██▉       | 164/553 [00:17<00:41,  9.38it/s, ce=0.6706, ear=-1.6582, loss=0.5048]
[Train]:  30%|██▉       | 164/553 [00:17<00:41,  9.38it/s, ce=0.6698, ear=-1.6594, loss=0.5039]
[Train]:  30%|██▉       | 164/553 [00:17<00:41,  9.38it/s, ce=0.6686, ear=-1.6598, loss=0.5026]
[Train]:  30%|███       | 166/553 [00:17<00:41,  9.31it/s, ce=0.6686, ear=-1.6598, loss=0.5026]
[Train]:  30%|███       | 166/553 [00:17<00:41,  9.31it/s, ce=0.6673, ear=-1.6603, loss=0.5013]
[Train]:  30%|███       | 166/553 [00:18<00:41,  9.31it/s, ce=0.6665, ear=-1.6601, loss=0.5005]
[Train]:  30%|███       | 168/553 [00:18<00:41,  9.30it/s, ce=0.6665, ear=-1.6601, loss=0.5005]
[Train]:  30%|███       | 168/553 [00:18<00:41,  9.30it/s, ce=0.6653, ear=-1.6606, loss=0.4992]
[Train]:  30%|███       | 168/553 [00:18<00:41,  9.30it/s, ce=0.6640, ear=-1.6616, loss=0.4979]
[Train]:  31%|███       | 170/553 [00:18<00:40,  9.38it/s, ce=0.6640, ear=-1.6616, loss=0.4979]
[Train]:  31%|███       | 170/553 [00:18<00:40,  9.38it/s, ce=0.6630, ear=-1.6631, loss=0.4967]
[Train]:  31%|███       | 170/553 [00:18<00:40,  9.38it/s, ce=0.6627, ear=-1.6631, loss=0.4964]
[Train]:  31%|███       | 172/553 [00:18<00:40,  9.39it/s, ce=0.6627, ear=-1.6631, loss=0.4964]
[Train]:  31%|███       | 172/553 [00:18<00:40,  9.39it/s, ce=0.6611, ear=-1.6643, loss=0.4947]
[Train]:  31%|███       | 172/553 [00:18<00:40,  9.39it/s, ce=0.6600, ear=-1.6651, loss=0.4935]
[Train]:  31%|███▏      | 174/553 [00:18<00:40,  9.33it/s, ce=0.6600, ear=-1.6651, loss=0.4935]
[Train]:  31%|███▏      | 174/553 [00:18<00:40,  9.33it/s, ce=0.6587, ear=-1.6657, loss=0.4921]
[Train]:  31%|███▏      | 174/553 [00:18<00:40,  9.33it/s, ce=0.6570, ear=-1.6662, loss=0.4903]
[Train]:  32%|███▏      | 176/553 [00:18<00:39,  9.43it/s, ce=0.6570, ear=-1.6662, loss=0.4903]
[Train]:  32%|███▏      | 176/553 [00:18<00:39,  9.43it/s, ce=0.6559, ear=-1.6661, loss=0.4893]
[Train]:  32%|███▏      | 176/553 [00:19<00:39,  9.43it/s, ce=0.6559, ear=-1.6671, loss=0.4892]
[Train]:  32%|███▏      | 178/553 [00:19<00:39,  9.51it/s, ce=0.6559, ear=-1.6671, loss=0.4892]
[Train]:  32%|███▏      | 178/553 [00:19<00:39,  9.51it/s, ce=0.6556, ear=-1.6677, loss=0.4888]
[Train]:  32%|███▏      | 178/553 [00:19<00:39,  9.51it/s, ce=0.6549, ear=-1.6686, loss=0.4880]
[Train]:  33%|███▎      | 180/553 [00:19<00:37,  9.87it/s, ce=0.6549, ear=-1.6686, loss=0.4880]
[Train]:  33%|███▎      | 180/553 [00:19<00:37,  9.87it/s, ce=0.6537, ear=-1.6685, loss=0.4868]
[Train]:  33%|███▎      | 180/553 [00:19<00:37,  9.87it/s, ce=0.6525, ear=-1.6693, loss=0.4855]
[Train]:  33%|███▎      | 182/553 [00:19<00:38,  9.69it/s, ce=0.6525, ear=-1.6693, loss=0.4855]
[Train]:  33%|███▎      | 182/553 [00:19<00:38,  9.69it/s, ce=0.6530, ear=-1.6711, loss=0.4859]
[Train]:  33%|███▎      | 182/553 [00:19<00:38,  9.69it/s, ce=0.6524, ear=-1.6721, loss=0.4852]
[Train]:  33%|███▎      | 184/553 [00:19<00:38,  9.53it/s, ce=0.6524, ear=-1.6721, loss=0.4852]
[Train]:  33%|███▎      | 184/553 [00:19<00:38,  9.53it/s, ce=0.6513, ear=-1.6723, loss=0.4840]
[Train]:  33%|███▎      | 184/553 [00:19<00:38,  9.53it/s, ce=0.6497, ear=-1.6731, loss=0.4824]
[Train]:  34%|███▎      | 186/553 [00:19<00:38,  9.51it/s, ce=0.6497, ear=-1.6731, loss=0.4824]
[Train]:  34%|███▎      | 186/553 [00:20<00:38,  9.51it/s, ce=0.6496, ear=-1.6748, loss=0.4821]
[Train]:  34%|███▎      | 186/553 [00:20<00:38,  9.51it/s, ce=0.6487, ear=-1.6757, loss=0.4811]
[Train]:  34%|███▍      | 188/553 [00:20<00:38,  9.59it/s, ce=0.6487, ear=-1.6757, loss=0.4811]
[Train]:  34%|███▍      | 188/553 [00:20<00:38,  9.59it/s, ce=0.6479, ear=-1.6762, loss=0.4803]
[Train]:  34%|███▍      | 188/553 [00:20<00:38,  9.59it/s, ce=0.6468, ear=-1.6771, loss=0.4791]
[Train]:  34%|███▍      | 190/553 [00:20<00:38,  9.45it/s, ce=0.6468, ear=-1.6771, loss=0.4791]
[Train]:  34%|███▍      | 190/553 [00:20<00:38,  9.45it/s, ce=0.6465, ear=-1.6785, loss=0.4786]
[Train]:  34%|███▍      | 190/553 [00:20<00:38,  9.45it/s, ce=0.6452, ear=-1.6794, loss=0.4773]
[Train]:  35%|███▍      | 192/553 [00:20<00:39,  9.22it/s, ce=0.6452, ear=-1.6794, loss=0.4773]
[Train]:  35%|███▍      | 192/553 [00:20<00:39,  9.22it/s, ce=0.6447, ear=-1.6800, loss=0.4767]
[Train]:  35%|███▍      | 192/553 [00:20<00:39,  9.22it/s, ce=0.6441, ear=-1.6815, loss=0.4759]
[Train]:  35%|███▌      | 194/553 [00:20<00:39,  9.14it/s, ce=0.6441, ear=-1.6815, loss=0.4759]
[Train]:  35%|███▌      | 194/553 [00:20<00:39,  9.14it/s, ce=0.6428, ear=-1.6823, loss=0.4745]
[Train]:  35%|███▌      | 195/553 [00:20<00:38,  9.28it/s, ce=0.6428, ear=-1.6823, loss=0.4745]
[Train]:  35%|███▌      | 195/553 [00:21<00:38,  9.28it/s, ce=0.6417, ear=-1.6837, loss=0.4734]
[Train]:  35%|███▌      | 196/553 [00:21<00:39,  9.00it/s, ce=0.6417, ear=-1.6837, loss=0.4734]
[Train]:  35%|███▌      | 196/553 [00:21<00:39,  9.00it/s, ce=0.6402, ear=-1.6844, loss=0.4717]
[Train]:  35%|███▌      | 196/553 [00:21<00:39,  9.00it/s, ce=0.6393, ear=-1.6854, loss=0.4708]
[Train]:  36%|███▌      | 198/553 [00:21<00:39,  8.98it/s, ce=0.6393, ear=-1.6854, loss=0.4708]
[Train]:  36%|███▌      | 198/553 [00:21<00:39,  8.98it/s, ce=0.6377, ear=-1.6848, loss=0.4692]
[Train]:  36%|███▌      | 198/553 [00:21<00:39,  8.98it/s, ce=0.6372, ear=-1.6861, loss=0.4686]
[Train]:  36%|███▌      | 200/553 [00:21<00:38,  9.12it/s, ce=0.6372, ear=-1.6861, loss=0.4686]
[Train]:  36%|███▌      | 200/553 [00:21<00:38,  9.12it/s, ce=0.6358, ear=-1.6865, loss=0.4672]
[Train]:  36%|███▌      | 200/553 [00:21<00:38,  9.12it/s, ce=0.6354, ear=-1.6877, loss=0.4666]
[Train]:  37%|███▋      | 202/553 [00:21<00:37,  9.28it/s, ce=0.6354, ear=-1.6877, loss=0.4666]
[Train]:  37%|███▋      | 202/553 [00:21<00:37,  9.28it/s, ce=0.6337, ear=-1.6882, loss=0.4649]
[Train]:  37%|███▋      | 202/553 [00:21<00:37,  9.28it/s, ce=0.6319, ear=-1.6890, loss=0.4630]
[Train]:  37%|███▋      | 204/553 [00:21<00:37,  9.40it/s, ce=0.6319, ear=-1.6890, loss=0.4630]
[Train]:  37%|███▋      | 204/553 [00:21<00:37,  9.40it/s, ce=0.6307, ear=-1.6894, loss=0.4617]
[Train]:  37%|███▋      | 204/553 [00:22<00:37,  9.40it/s, ce=0.6299, ear=-1.6907, loss=0.4609]
[Train]:  37%|███▋      | 206/553 [00:22<00:36,  9.50it/s, ce=0.6299, ear=-1.6907, loss=0.4609]
[Train]:  37%|███▋      | 206/553 [00:22<00:36,  9.50it/s, ce=0.6294, ear=-1.6916, loss=0.4602]
[Train]:  37%|███▋      | 206/553 [00:22<00:36,  9.50it/s, ce=0.6285, ear=-1.6917, loss=0.4593]
[Train]:  38%|███▊      | 208/553 [00:22<00:36,  9.53it/s, ce=0.6285, ear=-1.6917, loss=0.4593]
[Train]:  38%|███▊      | 208/553 [00:22<00:36,  9.53it/s, ce=0.6280, ear=-1.6927, loss=0.4588]
[Train]:  38%|███▊      | 209/553 [00:22<00:36,  9.55it/s, ce=0.6280, ear=-1.6927, loss=0.4588]
[Train]:  38%|███▊      | 209/553 [00:22<00:36,  9.55it/s, ce=0.6261, ear=-1.6939, loss=0.4567]
[Train]:  38%|███▊      | 210/553 [00:22<00:37,  9.25it/s, ce=0.6261, ear=-1.6939, loss=0.4567]
[Train]:  38%|███▊      | 210/553 [00:22<00:37,  9.25it/s, ce=0.6252, ear=-1.6951, loss=0.4557]
[Train]:  38%|███▊      | 210/553 [00:22<00:37,  9.25it/s, ce=0.6237, ear=-1.6950, loss=0.4542]
[Train]:  38%|███▊      | 212/553 [00:22<00:36,  9.32it/s, ce=0.6237, ear=-1.6950, loss=0.4542]
[Train]:  38%|███▊      | 212/553 [00:22<00:36,  9.32it/s, ce=0.6237, ear=-1.6961, loss=0.4540]
[Train]:  38%|███▊      | 212/553 [00:22<00:36,  9.32it/s, ce=0.6226, ear=-1.6966, loss=0.4529]
[Train]:  39%|███▊      | 214/553 [00:22<00:36,  9.28it/s, ce=0.6226, ear=-1.6966, loss=0.4529]
[Train]:  39%|███▊      | 214/553 [00:23<00:36,  9.28it/s, ce=0.6213, ear=-1.6977, loss=0.4515]
[Train]:  39%|███▊      | 214/553 [00:23<00:36,  9.28it/s, ce=0.6197, ear=-1.6977, loss=0.4500]
[Train]:  39%|███▉      | 216/553 [00:23<00:36,  9.26it/s, ce=0.6197, ear=-1.6977, loss=0.4500]
[Train]:  39%|███▉      | 216/553 [00:23<00:36,  9.26it/s, ce=0.6190, ear=-1.6995, loss=0.4491]
[Train]:  39%|███▉      | 216/553 [00:23<00:36,  9.26it/s, ce=0.6179, ear=-1.7008, loss=0.4478]
[Train]:  39%|███▉      | 218/553 [00:23<00:36,  9.14it/s, ce=0.6179, ear=-1.7008, loss=0.4478]
[Train]:  39%|███▉      | 218/553 [00:23<00:36,  9.14it/s, ce=0.6170, ear=-1.7016, loss=0.4469]
[Train]:  39%|███▉      | 218/553 [00:23<00:36,  9.14it/s, ce=0.6163, ear=-1.7019, loss=0.4461]
[Train]:  40%|███▉      | 220/553 [00:23<00:36,  9.20it/s, ce=0.6163, ear=-1.7019, loss=0.4461]
[Train]:  40%|███▉      | 220/553 [00:23<00:36,  9.20it/s, ce=0.6153, ear=-1.7025, loss=0.4451]
[Train]:  40%|███▉      | 220/553 [00:23<00:36,  9.20it/s, ce=0.6144, ear=-1.7039, loss=0.4440]
[Train]:  40%|████      | 222/553 [00:23<00:35,  9.22it/s, ce=0.6144, ear=-1.7039, loss=0.4440]
[Train]:  40%|████      | 222/553 [00:23<00:35,  9.22it/s, ce=0.6132, ear=-1.7043, loss=0.4427]
[Train]:  40%|████      | 222/553 [00:24<00:35,  9.22it/s, ce=0.6121, ear=-1.7045, loss=0.4416]
[Train]:  41%|████      | 224/553 [00:24<00:35,  9.23it/s, ce=0.6121, ear=-1.7045, loss=0.4416]
[Train]:  41%|████      | 224/553 [00:24<00:35,  9.23it/s, ce=0.6106, ear=-1.7056, loss=0.4400]
[Train]:  41%|████      | 224/553 [00:24<00:35,  9.23it/s, ce=0.6094, ear=-1.7060, loss=0.4388]
[Train]:  41%|████      | 226/553 [00:24<00:35,  9.18it/s, ce=0.6094, ear=-1.7060, loss=0.4388]
[Train]:  41%|████      | 226/553 [00:24<00:35,  9.18it/s, ce=0.6076, ear=-1.7066, loss=0.4370]
[Train]:  41%|████      | 227/553 [00:24<00:35,  9.22it/s, ce=0.6076, ear=-1.7066, loss=0.4370]
[Train]:  41%|████      | 227/553 [00:24<00:35,  9.22it/s, ce=0.6058, ear=-1.7075, loss=0.4350]
[Train]:  41%|████      | 228/553 [00:24<00:36,  8.99it/s, ce=0.6058, ear=-1.7075, loss=0.4350]
[Train]:  41%|████      | 228/553 [00:24<00:36,  8.99it/s, ce=0.6047, ear=-1.7081, loss=0.4339]
[Train]:  41%|████      | 228/553 [00:24<00:36,  8.99it/s, ce=0.6034, ear=-1.7101, loss=0.4324]
[Train]:  42%|████▏     | 230/553 [00:24<00:35,  9.09it/s, ce=0.6034, ear=-1.7101, loss=0.4324]
[Train]:  42%|████▏     | 230/553 [00:24<00:35,  9.09it/s, ce=0.6022, ear=-1.7109, loss=0.4311]
[Train]:  42%|████▏     | 230/553 [00:24<00:35,  9.09it/s, ce=0.6013, ear=-1.7119, loss=0.4301]
[Train]:  42%|████▏     | 232/553 [00:24<00:35,  9.06it/s, ce=0.6013, ear=-1.7119, loss=0.4301]
[Train]:  42%|████▏     | 232/553 [00:25<00:35,  9.06it/s, ce=0.5996, ear=-1.7131, loss=0.4282]
[Train]:  42%|████▏     | 233/553 [00:25<00:34,  9.14it/s, ce=0.5996, ear=-1.7131, loss=0.4282]
[Train]:  42%|████▏     | 233/553 [00:25<00:34,  9.14it/s, ce=0.5986, ear=-1.7150, loss=0.4271]
[Train]:  42%|████▏     | 234/553 [00:25<00:36,  8.74it/s, ce=0.5986, ear=-1.7150, loss=0.4271]
[Train]:  42%|████▏     | 234/553 [00:25<00:36,  8.74it/s, ce=0.5968, ear=-1.7156, loss=0.4253]
[Train]:  42%|████▏     | 235/553 [00:25<00:36,  8.77it/s, ce=0.5968, ear=-1.7156, loss=0.4253]
[Train]:  42%|████▏     | 235/553 [00:25<00:36,  8.77it/s, ce=0.5967, ear=-1.7164, loss=0.4251]
[Train]:  43%|████▎     | 236/553 [00:25<00:37,  8.39it/s, ce=0.5967, ear=-1.7164, loss=0.4251]
[Train]:  43%|████▎     | 236/553 [00:25<00:37,  8.39it/s, ce=0.5952, ear=-1.7170, loss=0.4235]
[Train]:  43%|████▎     | 236/553 [00:25<00:37,  8.39it/s, ce=0.5940, ear=-1.7175, loss=0.4223]
[Train]:  43%|████▎     | 238/553 [00:25<00:36,  8.65it/s, ce=0.5940, ear=-1.7175, loss=0.4223]
[Train]:  43%|████▎     | 238/553 [00:25<00:36,  8.65it/s, ce=0.5921, ear=-1.7181, loss=0.4203]
[Train]:  43%|████▎     | 239/553 [00:25<00:35,  8.77it/s, ce=0.5921, ear=-1.7181, loss=0.4203]
[Train]:  43%|████▎     | 239/553 [00:25<00:35,  8.77it/s, ce=0.5915, ear=-1.7184, loss=0.4196]
[Train]:  43%|████▎     | 240/553 [00:25<00:37,  8.38it/s, ce=0.5915, ear=-1.7184, loss=0.4196]
[Train]:  43%|████▎     | 240/553 [00:25<00:37,  8.38it/s, ce=0.5897, ear=-1.7189, loss=0.4178]
[Train]:  44%|████▎     | 241/553 [00:25<00:36,  8.62it/s, ce=0.5897, ear=-1.7189, loss=0.4178]
[Train]:  44%|████▎     | 241/553 [00:26<00:36,  8.62it/s, ce=0.5890, ear=-1.7203, loss=0.4170]
[Train]:  44%|████▍     | 242/553 [00:26<00:37,  8.23it/s, ce=0.5890, ear=-1.7203, loss=0.4170]
[Train]:  44%|████▍     | 242/553 [00:26<00:37,  8.23it/s, ce=0.5877, ear=-1.7210, loss=0.4156]
[Train]:  44%|████▍     | 243/553 [00:26<00:36,  8.50it/s, ce=0.5877, ear=-1.7210, loss=0.4156]
[Train]:  44%|████▍     | 243/553 [00:26<00:36,  8.50it/s, ce=0.5857, ear=-1.7220, loss=0.4135]
[Train]:  44%|████▍     | 244/553 [00:26<00:38,  8.09it/s, ce=0.5857, ear=-1.7220, loss=0.4135]
[Train]:  44%|████▍     | 244/553 [00:26<00:38,  8.09it/s, ce=0.5837, ear=-1.7231, loss=0.4114]
[Train]:  44%|████▍     | 245/553 [00:26<00:36,  8.42it/s, ce=0.5837, ear=-1.7231, loss=0.4114]
[Train]:  44%|████▍     | 245/553 [00:26<00:36,  8.42it/s, ce=0.5825, ear=-1.7237, loss=0.4101]
[Train]:  44%|████▍     | 246/553 [00:26<00:37,  8.10it/s, ce=0.5825, ear=-1.7237, loss=0.4101]
[Train]:  44%|████▍     | 246/553 [00:26<00:37,  8.10it/s, ce=0.5811, ear=-1.7239, loss=0.4087]
[Train]:  45%|████▍     | 247/553 [00:26<00:35,  8.51it/s, ce=0.5811, ear=-1.7239, loss=0.4087]
[Train]:  45%|████▍     | 247/553 [00:26<00:35,  8.51it/s, ce=0.5807, ear=-1.7246, loss=0.4082]
[Train]:  45%|████▍     | 248/553 [00:26<00:36,  8.25it/s, ce=0.5807, ear=-1.7246, loss=0.4082]
[Train]:  45%|████▍     | 248/553 [00:26<00:36,  8.25it/s, ce=0.5794, ear=-1.7255, loss=0.4069]
[Train]:  45%|████▌     | 249/553 [00:26<00:35,  8.57it/s, ce=0.5794, ear=-1.7255, loss=0.4069]
[Train]:  45%|████▌     | 249/553 [00:27<00:35,  8.57it/s, ce=0.5795, ear=-1.7259, loss=0.4069]
[Train]:  45%|████▌     | 250/553 [00:27<00:36,  8.22it/s, ce=0.5795, ear=-1.7259, loss=0.4069]
[Train]:  45%|████▌     | 250/553 [00:27<00:36,  8.22it/s, ce=0.5784, ear=-1.7265, loss=0.4057]
[Train]:  45%|████▌     | 251/553 [00:27<00:36,  8.17it/s, ce=0.5784, ear=-1.7265, loss=0.4057]
[Train]:  45%|████▌     | 251/553 [00:27<00:36,  8.17it/s, ce=0.5778, ear=-1.7267, loss=0.4051]
[Train]:  46%|████▌     | 252/553 [00:27<00:37,  7.93it/s, ce=0.5778, ear=-1.7267, loss=0.4051]
[Train]:  46%|████▌     | 252/553 [00:27<00:37,  7.93it/s, ce=0.5793, ear=-1.7274, loss=0.4066]
[Train]:  46%|████▌     | 253/553 [00:27<00:36,  8.30it/s, ce=0.5793, ear=-1.7274, loss=0.4066]
[Train]:  46%|████▌     | 253/553 [00:27<00:36,  8.30it/s, ce=0.5781, ear=-1.7273, loss=0.4053]
[Train]:  46%|████▌     | 254/553 [00:27<00:37,  7.99it/s, ce=0.5781, ear=-1.7273, loss=0.4053]
[Train]:  46%|████▌     | 254/553 [00:27<00:37,  7.99it/s, ce=0.5775, ear=-1.7286, loss=0.4047]
[Train]:  46%|████▌     | 255/553 [00:27<00:35,  8.38it/s, ce=0.5775, ear=-1.7286, loss=0.4047]
[Train]:  46%|████▌     | 255/553 [00:27<00:35,  8.38it/s, ce=0.5773, ear=-1.7296, loss=0.4044]
[Train]:  46%|████▋     | 256/553 [00:27<00:36,  8.06it/s, ce=0.5773, ear=-1.7296, loss=0.4044]
[Train]:  46%|████▋     | 256/553 [00:27<00:36,  8.06it/s, ce=0.5761, ear=-1.7300, loss=0.4031]
[Train]:  46%|████▋     | 257/553 [00:27<00:34,  8.51it/s, ce=0.5761, ear=-1.7300, loss=0.4031]
[Train]:  46%|████▋     | 257/553 [00:28<00:34,  8.51it/s, ce=0.5747, ear=-1.7308, loss=0.4016]
[Train]:  47%|████▋     | 258/553 [00:28<00:36,  8.18it/s, ce=0.5747, ear=-1.7308, loss=0.4016]
[Train]:  47%|████▋     | 258/553 [00:28<00:36,  8.18it/s, ce=0.5744, ear=-1.7313, loss=0.4012]
[Train]:  47%|████▋     | 259/553 [00:28<00:34,  8.50it/s, ce=0.5744, ear=-1.7313, loss=0.4012]
[Train]:  47%|████▋     | 259/553 [00:28<00:34,  8.50it/s, ce=0.5749, ear=-1.7321, loss=0.4017]
[Train]:  47%|████▋     | 260/553 [00:28<00:36,  8.14it/s, ce=0.5749, ear=-1.7321, loss=0.4017]
[Train]:  47%|████▋     | 260/553 [00:28<00:36,  8.14it/s, ce=0.5733, ear=-1.7323, loss=0.4000]
[Train]:  47%|████▋     | 261/553 [00:28<00:34,  8.40it/s, ce=0.5733, ear=-1.7323, loss=0.4000]
[Train]:  47%|████▋     | 261/553 [00:28<00:34,  8.40it/s, ce=0.5731, ear=-1.7328, loss=0.3999]
[Train]:  47%|████▋     | 262/553 [00:28<00:38,  7.64it/s, ce=0.5731, ear=-1.7328, loss=0.3999]
[Train]:  47%|████▋     | 262/553 [00:28<00:38,  7.64it/s, ce=0.5723, ear=-1.7332, loss=0.3989]
[Train]:  48%|████▊     | 263/553 [00:28<00:36,  7.95it/s, ce=0.5723, ear=-1.7332, loss=0.3989]
[Train]:  48%|████▊     | 263/553 [00:28<00:36,  7.95it/s, ce=0.5715, ear=-1.7339, loss=0.3981]
[Train]:  48%|████▊     | 264/553 [00:28<00:36,  7.84it/s, ce=0.5715, ear=-1.7339, loss=0.3981]
[Train]:  48%|████▊     | 264/553 [00:28<00:36,  7.84it/s, ce=0.5703, ear=-1.7346, loss=0.3969]
