
>>> [1/63] EAR | toxigen | seed=42
>>> Command: python3 src_script/train/train_baseline_ear.py --dataset toxigen --seed 42 --lambda_ear 0.1 --epochs 6 --patience 3 --batch_size 16 --grad_accum 2 --lr 2e-5 --max_len 128
>>> Start: Sun Mar 15 04:04:36 CST 2026
/root/miniconda/lib/python3.8/site-packages/torchvision/datapoints/__init__.py:12: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
/root/miniconda/lib/python3.8/site-packages/torchvision/transforms/v2/__init__.py:54: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
[Hardware] TF32 acceleration enabled for Ampere+ GPUs.
[Experiment] EAR_toxigen_seed42_0315_0404
[Data] Train: 7168 | Val: 896 | Test: 896
[Model] EAR | lambda_ear=0.1

Epoch 1/6

[Train]:   0%|          | 0/448 [00:00<?, ?it/s]
[Train]:  30%|██▉       | 134/448 [00:13<00:31,  9.84it/s, ce=0.7104, ear=-2.2277, loss=0.4876]
[Train]:  30%|███       | 136/448 [00:13<00:32,  9.71it/s, ce=0.7104, ear=-2.2277, loss=0.4876]
[Train]:  30%|███       | 136/448 [00:13<00:32,  9.71it/s, ce=0.7102, ear=-2.2306, loss=0.4872]
[Train]:  30%|███       | 136/448 [00:13<00:32,  9.71it/s, ce=0.7101, ear=-2.2329, loss=0.4868]
[Train]:  31%|███       | 138/448 [00:13<00:31,  9.81it/s, ce=0.7101, ear=-2.2329, loss=0.4868]
[Train]:  31%|███       | 138/448 [00:14<00:31,  9.81it/s, ce=0.7091, ear=-2.2351, loss=0.4856]
[Train]:  31%|███       | 138/448 [00:14<00:31,  9.81it/s, ce=0.7092, ear=-2.2395, loss=0.4853]
[Train]:  31%|███▏      | 140/448 [00:14<00:31,  9.89it/s, ce=0.7092, ear=-2.2395, loss=0.4853]
[Train]:  31%|███▏      | 140/448 [00:14<00:31,  9.89it/s, ce=0.7097, ear=-2.2433, loss=0.4853]
[Train]:  31%|███▏      | 140/448 [00:14<00:31,  9.89it/s, ce=0.7100, ear=-2.2476, loss=0.4852]
[Train]:  32%|███▏      | 142/448 [00:14<00:31,  9.70it/s, ce=0.7100, ear=-2.2476, loss=0.4852]
[Train]:  32%|███▏      | 142/448 [00:14<00:31,  9.70it/s, ce=0.7102, ear=-2.2512, loss=0.4850]
[Train]:  32%|███▏      | 142/448 [00:14<00:31,  9.70it/s, ce=0.7101, ear=-2.2546, loss=0.4847]
[Train]:  32%|███▏      | 144/448 [00:14<00:31,  9.69it/s, ce=0.7101, ear=-2.2546, loss=0.4847]
[Train]:  32%|███▏      | 144/448 [00:14<00:31,  9.69it/s, ce=0.7101, ear=-2.2573, loss=0.4844]
[Train]:  32%|███▏      | 144/448 [00:14<00:31,  9.69it/s, ce=0.7099, ear=-2.2587, loss=0.4841]
[Train]:  33%|███▎      | 146/448 [00:14<00:31,  9.67it/s, ce=0.7099, ear=-2.2587, loss=0.4841]
[Train]:  33%|███▎      | 146/448 [00:14<00:31,  9.67it/s, ce=0.7097, ear=-2.2613, loss=0.4836]
[Train]:  33%|███▎      | 146/448 [00:14<00:31,  9.67it/s, ce=0.7095, ear=-2.2637, loss=0.4831]
[Train]:  33%|███▎      | 148/448 [00:14<00:30,  9.79it/s, ce=0.7095, ear=-2.2637, loss=0.4831]
[Train]:  33%|███▎      | 148/448 [00:15<00:30,  9.79it/s, ce=0.7098, ear=-2.2666, loss=0.4832]
[Train]:  33%|███▎      | 148/448 [00:15<00:30,  9.79it/s, ce=0.7097, ear=-2.2694, loss=0.4827]
[Train]:  33%|███▎      | 150/448 [00:15<00:30,  9.88it/s, ce=0.7097, ear=-2.2694, loss=0.4827]
[Train]:  33%|███▎      | 150/448 [00:15<00:30,  9.88it/s, ce=0.7095, ear=-2.2737, loss=0.4821]
[Train]:  33%|███▎      | 150/448 [00:15<00:30,  9.88it/s, ce=0.7098, ear=-2.2769, loss=0.4821]
[Train]:  34%|███▍      | 152/448 [00:15<00:29,  9.89it/s, ce=0.7098, ear=-2.2769, loss=0.4821]
[Train]:  34%|███▍      | 152/448 [00:15<00:29,  9.89it/s, ce=0.7096, ear=-2.2808, loss=0.4815]
[Train]:  34%|███▍      | 152/448 [00:15<00:29,  9.89it/s, ce=0.7094, ear=-2.2841, loss=0.4810]
[Train]:  34%|███▍      | 154/448 [00:15<00:30,  9.72it/s, ce=0.7094, ear=-2.2841, loss=0.4810]
[Train]:  34%|███▍      | 154/448 [00:15<00:30,  9.72it/s, ce=0.7094, ear=-2.2863, loss=0.4807]
[Train]:  34%|███▍      | 154/448 [00:15<00:30,  9.72it/s, ce=0.7088, ear=-2.2890, loss=0.4799]
[Train]:  35%|███▍      | 156/448 [00:15<00:29,  9.81it/s, ce=0.7088, ear=-2.2890, loss=0.4799]
[Train]:  35%|███▍      | 156/448 [00:15<00:29,  9.81it/s, ce=0.7085, ear=-2.2914, loss=0.4794]
[Train]:  35%|███▍      | 156/448 [00:15<00:29,  9.81it/s, ce=0.7083, ear=-2.2940, loss=0.4789]
[Train]:  35%|███▌      | 158/448 [00:15<00:29,  9.88it/s, ce=0.7083, ear=-2.2940, loss=0.4789]
[Train]:  35%|███▌      | 158/448 [00:16<00:29,  9.88it/s, ce=0.7085, ear=-2.2958, loss=0.4789]
[Train]:  35%|███▌      | 158/448 [00:16<00:29,  9.88it/s, ce=0.7082, ear=-2.2969, loss=0.4785]
[Train]:  36%|███▌      | 160/448 [00:16<00:28,  9.93it/s, ce=0.7082, ear=-2.2969, loss=0.4785]
[Train]:  36%|███▌      | 160/448 [00:16<00:28,  9.93it/s, ce=0.7080, ear=-2.2987, loss=0.4782]
[Train]:  36%|███▌      | 160/448 [00:16<00:28,  9.93it/s, ce=0.7075, ear=-2.3000, loss=0.4775]
[Train]:  36%|███▌      | 162/448 [00:16<00:28,  9.91it/s, ce=0.7075, ear=-2.3000, loss=0.4775]
[Train]:  36%|███▌      | 162/448 [00:16<00:28,  9.91it/s, ce=0.7068, ear=-2.3035, loss=0.4764]
[Train]:  36%|███▌      | 162/448 [00:16<00:28,  9.91it/s, ce=0.7065, ear=-2.3058, loss=0.4759]
[Train]:  37%|███▋      | 164/448 [00:16<00:29,  9.71it/s, ce=0.7065, ear=-2.3058, loss=0.4759]
[Train]:  37%|███▋      | 164/448 [00:16<00:29,  9.71it/s, ce=0.7061, ear=-2.3089, loss=0.4752]
[Train]:  37%|███▋      | 164/448 [00:16<00:29,  9.71it/s, ce=0.7056, ear=-2.3118, loss=0.4745]
[Train]:  37%|███▋      | 166/448 [00:16<00:29,  9.72it/s, ce=0.7056, ear=-2.3118, loss=0.4745]
[Train]:  37%|███▋      | 166/448 [00:16<00:29,  9.72it/s, ce=0.7053, ear=-2.3148, loss=0.4738]
[Train]:  37%|███▋      | 166/448 [00:17<00:29,  9.72it/s, ce=0.7051, ear=-2.3173, loss=0.4734]
[Train]:  38%|███▊      | 168/448 [00:17<00:28,  9.82it/s, ce=0.7051, ear=-2.3173, loss=0.4734]
[Train]:  38%|███▊      | 168/448 [00:17<00:28,  9.82it/s, ce=0.7047, ear=-2.3184, loss=0.4728]
[Train]:  38%|███▊      | 168/448 [00:17<00:28,  9.82it/s, ce=0.7044, ear=-2.3194, loss=0.4724]
[Train]:  38%|███▊      | 170/448 [00:17<00:28,  9.85it/s, ce=0.7044, ear=-2.3194, loss=0.4724]
[Train]:  38%|███▊      | 170/448 [00:17<00:28,  9.85it/s, ce=0.7040, ear=-2.3212, loss=0.4719]
[Train]:  38%|███▊      | 170/448 [00:17<00:28,  9.85it/s, ce=0.7034, ear=-2.3239, loss=0.4710]
[Train]:  38%|███▊      | 172/448 [00:17<00:28,  9.80it/s, ce=0.7034, ear=-2.3239, loss=0.4710]
[Train]:  38%|███▊      | 172/448 [00:17<00:28,  9.80it/s, ce=0.7028, ear=-2.3260, loss=0.4702]
[Train]:  38%|███▊      | 172/448 [00:17<00:28,  9.80it/s, ce=0.7017, ear=-2.3282, loss=0.4689]
[Train]:  39%|███▉      | 174/448 [00:17<00:28,  9.69it/s, ce=0.7017, ear=-2.3282, loss=0.4689]
[Train]:  39%|███▉      | 174/448 [00:17<00:28,  9.69it/s, ce=0.7007, ear=-2.3310, loss=0.4676]
[Train]:  39%|███▉      | 174/448 [00:17<00:28,  9.69it/s, ce=0.6995, ear=-2.3308, loss=0.4664]
[Train]:  39%|███▉      | 176/448 [00:17<00:28,  9.62it/s, ce=0.6995, ear=-2.3308, loss=0.4664]
[Train]:  39%|███▉      | 176/448 [00:17<00:28,  9.62it/s, ce=0.6999, ear=-2.3317, loss=0.4667]
[Train]:  39%|███▉      | 176/448 [00:18<00:28,  9.62it/s, ce=0.7003, ear=-2.3352, loss=0.4668]
[Train]:  40%|███▉      | 178/448 [00:18<00:27,  9.72it/s, ce=0.7003, ear=-2.3352, loss=0.4668]
[Train]:  40%|███▉      | 178/448 [00:18<00:27,  9.72it/s, ce=0.6990, ear=-2.3357, loss=0.4654]
[Train]:  40%|███▉      | 178/448 [00:18<00:27,  9.72it/s, ce=0.6985, ear=-2.3381, loss=0.4646]
[Train]:  40%|████      | 180/448 [00:18<00:27,  9.80it/s, ce=0.6985, ear=-2.3381, loss=0.4646]
[Train]:  40%|████      | 180/448 [00:18<00:27,  9.80it/s, ce=0.6982, ear=-2.3393, loss=0.4642]
[Train]:  40%|████      | 180/448 [00:18<00:27,  9.80it/s, ce=0.6979, ear=-2.3421, loss=0.4637]
[Train]:  41%|████      | 182/448 [00:18<00:27,  9.75it/s, ce=0.6979, ear=-2.3421, loss=0.4637]
[Train]:  41%|████      | 182/448 [00:18<00:27,  9.75it/s, ce=0.6965, ear=-2.3441, loss=0.4621]
[Train]:  41%|████      | 182/448 [00:18<00:27,  9.75it/s, ce=0.6966, ear=-2.3460, loss=0.4620]
[Train]:  41%|████      | 184/448 [00:18<00:26,  9.84it/s, ce=0.6966, ear=-2.3460, loss=0.4620]
[Train]:  41%|████      | 184/448 [00:18<00:26,  9.84it/s, ce=0.6965, ear=-2.3473, loss=0.4618]
[Train]:  41%|████      | 184/448 [00:18<00:26,  9.84it/s, ce=0.6957, ear=-2.3495, loss=0.4608]
[Train]:  42%|████▏     | 186/448 [00:18<00:26,  9.85it/s, ce=0.6957, ear=-2.3495, loss=0.4608]
[Train]:  42%|████▏     | 186/448 [00:18<00:26,  9.85it/s, ce=0.6955, ear=-2.3509, loss=0.4604]
[Train]:  42%|████▏     | 186/448 [00:19<00:26,  9.85it/s, ce=0.6952, ear=-2.3524, loss=0.4599]
[Train]:  42%|████▏     | 188/448 [00:19<00:26,  9.78it/s, ce=0.6952, ear=-2.3524, loss=0.4599]
[Train]:  42%|████▏     | 188/448 [00:19<00:26,  9.78it/s, ce=0.6947, ear=-2.3539, loss=0.4593]
[Train]:  42%|████▏     | 188/448 [00:19<00:26,  9.78it/s, ce=0.6945, ear=-2.3567, loss=0.4588]
[Train]:  42%|████▏     | 190/448 [00:19<00:26,  9.81it/s, ce=0.6945, ear=-2.3567, loss=0.4588]
[Train]:  42%|████▏     | 190/448 [00:19<00:26,  9.81it/s, ce=0.6936, ear=-2.3577, loss=0.4579]
[Train]:  42%|████▏     | 190/448 [00:19<00:26,  9.81it/s, ce=0.6936, ear=-2.3592, loss=0.4576]
[Train]:  43%|████▎     | 192/448 [00:19<00:26,  9.76it/s, ce=0.6936, ear=-2.3592, loss=0.4576]
[Train]:  43%|████▎     | 192/448 [00:19<00:26,  9.76it/s, ce=0.6927, ear=-2.3613, loss=0.4566]
[Train]:  43%|████▎     | 192/448 [00:19<00:26,  9.76it/s, ce=0.6920, ear=-2.3631, loss=0.4556]
[Train]:  43%|████▎     | 194/448 [00:19<00:25,  9.86it/s, ce=0.6920, ear=-2.3631, loss=0.4556]
[Train]:  43%|████▎     | 194/448 [00:19<00:25,  9.86it/s, ce=0.6906, ear=-2.3640, loss=0.4542]
[Train]:  43%|████▎     | 194/448 [00:19<00:25,  9.86it/s, ce=0.6888, ear=-2.3649, loss=0.4523]
[Train]:  44%|████▍     | 196/448 [00:19<00:25,  9.92it/s, ce=0.6888, ear=-2.3649, loss=0.4523]
[Train]:  44%|████▍     | 196/448 [00:19<00:25,  9.92it/s, ce=0.6884, ear=-2.3661, loss=0.4518]
[Train]:  44%|████▍     | 196/448 [00:20<00:25,  9.92it/s, ce=0.6872, ear=-2.3677, loss=0.4504]
[Train]:  44%|████▍     | 198/448 [00:20<00:25,  9.83it/s, ce=0.6872, ear=-2.3677, loss=0.4504]
[Train]:  44%|████▍     | 198/448 [00:20<00:25,  9.83it/s, ce=0.6858, ear=-2.3699, loss=0.4488]
[Train]:  44%|████▍     | 198/448 [00:20<00:25,  9.83it/s, ce=0.6856, ear=-2.3713, loss=0.4485]
[Train]:  45%|████▍     | 200/448 [00:20<00:25,  9.71it/s, ce=0.6856, ear=-2.3713, loss=0.4485]
[Train]:  45%|████▍     | 200/448 [00:20<00:25,  9.71it/s, ce=0.6849, ear=-2.3724, loss=0.4477]
[Train]:  45%|████▍     | 200/448 [00:20<00:25,  9.71it/s, ce=0.6856, ear=-2.3743, loss=0.4481]
[Train]:  45%|████▌     | 202/448 [00:20<00:25,  9.80it/s, ce=0.6856, ear=-2.3743, loss=0.4481]
[Train]:  45%|████▌     | 202/448 [00:20<00:25,  9.80it/s, ce=0.6850, ear=-2.3764, loss=0.4474]
[Train]:  45%|████▌     | 202/448 [00:20<00:25,  9.80it/s, ce=0.6840, ear=-2.3779, loss=0.4462]
[Train]:  46%|████▌     | 204/448 [00:20<00:24,  9.87it/s, ce=0.6840, ear=-2.3779, loss=0.4462]
[Train]:  46%|████▌     | 204/448 [00:20<00:24,  9.87it/s, ce=0.6822, ear=-2.3806, loss=0.4441]
[Train]:  46%|████▌     | 204/448 [00:20<00:24,  9.87it/s, ce=0.6810, ear=-2.3825, loss=0.4427]
[Train]:  46%|████▌     | 206/448 [00:20<00:24,  9.93it/s, ce=0.6810, ear=-2.3825, loss=0.4427]
[Train]:  46%|████▌     | 206/448 [00:20<00:24,  9.93it/s, ce=0.6796, ear=-2.3843, loss=0.4411]
[Train]:  46%|████▌     | 206/448 [00:21<00:24,  9.93it/s, ce=0.6787, ear=-2.3854, loss=0.4402]
[Train]:  46%|████▋     | 208/448 [00:21<00:24,  9.89it/s, ce=0.6787, ear=-2.3854, loss=0.4402]
[Train]:  46%|████▋     | 208/448 [00:21<00:24,  9.89it/s, ce=0.6772, ear=-2.3868, loss=0.4385]
[Train]:  47%|████▋     | 209/448 [00:21<00:24,  9.86it/s, ce=0.6772, ear=-2.3868, loss=0.4385]
[Train]:  47%|████▋     | 209/448 [00:21<00:24,  9.86it/s, ce=0.6758, ear=-2.3873, loss=0.4371]
[Train]:  47%|████▋     | 210/448 [00:21<00:25,  9.44it/s, ce=0.6758, ear=-2.3873, loss=0.4371]
[Train]:  47%|████▋     | 210/448 [00:21<00:25,  9.44it/s, ce=0.6748, ear=-2.3895, loss=0.4358]
[Train]:  47%|████▋     | 210/448 [00:21<00:25,  9.44it/s, ce=0.6737, ear=-2.3912, loss=0.4346]
[Train]:  47%|████▋     | 212/448 [00:21<00:24,  9.63it/s, ce=0.6737, ear=-2.3912, loss=0.4346]
[Train]:  47%|████▋     | 212/448 [00:21<00:24,  9.63it/s, ce=0.6720, ear=-2.3928, loss=0.4328]
[Train]:  47%|████▋     | 212/448 [00:21<00:24,  9.63it/s, ce=0.6711, ear=-2.3935, loss=0.4318]
[Train]:  48%|████▊     | 214/448 [00:21<00:24,  9.65it/s, ce=0.6711, ear=-2.3935, loss=0.4318]
[Train]:  48%|████▊     | 214/448 [00:21<00:24,  9.65it/s, ce=0.6718, ear=-2.3943, loss=0.4323]
[Train]:  48%|████▊     | 214/448 [00:21<00:24,  9.65it/s, ce=0.6700, ear=-2.3961, loss=0.4304]
[Train]:  48%|████▊     | 216/448 [00:21<00:23,  9.93it/s, ce=0.6700, ear=-2.3961, loss=0.4304]
[Train]:  48%|████▊     | 216/448 [00:21<00:23,  9.93it/s, ce=0.6695, ear=-2.3973, loss=0.4297]
[Train]:  48%|████▊     | 216/448 [00:22<00:23,  9.93it/s, ce=0.6684, ear=-2.3991, loss=0.4285]
[Train]:  49%|████▊     | 218/448 [00:22<00:22, 10.01it/s, ce=0.6684, ear=-2.3991, loss=0.4285]
[Train]:  49%|████▊     | 218/448 [00:22<00:22, 10.01it/s, ce=0.6677, ear=-2.4014, loss=0.4275]
[Train]:  49%|████▊     | 218/448 [00:22<00:22, 10.01it/s, ce=0.6694, ear=-2.4028, loss=0.4292]
[Train]:  49%|████▉     | 220/448 [00:22<00:22, 10.21it/s, ce=0.6694, ear=-2.4028, loss=0.4292]
[Train]:  49%|████▉     | 220/448 [00:22<00:22, 10.21it/s, ce=0.6693, ear=-2.4042, loss=0.4289]
[Train]:  49%|████▉     | 220/448 [00:22<00:22, 10.21it/s, ce=0.6682, ear=-2.4056, loss=0.4276]
[Train]:  50%|████▉     | 222/448 [00:22<00:21, 10.37it/s, ce=0.6682, ear=-2.4056, loss=0.4276]
[Train]:  50%|████▉     | 222/448 [00:22<00:21, 10.37it/s, ce=0.6681, ear=-2.4066, loss=0.4274]
[Train]:  50%|████▉     | 222/448 [00:22<00:21, 10.37it/s, ce=0.6666, ear=-2.4078, loss=0.4258]
[Train]:  50%|█████     | 224/448 [00:22<00:21, 10.51it/s, ce=0.6666, ear=-2.4078, loss=0.4258]
[Train]:  50%|█████     | 224/448 [00:22<00:21, 10.51it/s, ce=0.6659, ear=-2.4088, loss=0.4250]
[Train]:  50%|█████     | 224/448 [00:22<00:21, 10.51it/s, ce=0.6650, ear=-2.4099, loss=0.4240]
[Train]:  50%|█████     | 226/448 [00:22<00:20, 10.67it/s, ce=0.6650, ear=-2.4099, loss=0.4240]
[Train]:  50%|█████     | 226/448 [00:22<00:20, 10.67it/s, ce=0.6636, ear=-2.4108, loss=0.4226]
[Train]:  50%|█████     | 226/448 [00:23<00:20, 10.67it/s, ce=0.6639, ear=-2.4115, loss=0.4228]
[Train]:  51%|█████     | 228/448 [00:23<00:20, 10.70it/s, ce=0.6639, ear=-2.4115, loss=0.4228]
[Train]:  51%|█████     | 228/448 [00:23<00:20, 10.70it/s, ce=0.6634, ear=-2.4132, loss=0.4221]
[Train]:  51%|█████     | 228/448 [00:23<00:20, 10.70it/s, ce=0.6637, ear=-2.4143, loss=0.4223]
[Train]:  51%|█████▏    | 230/448 [00:23<00:20, 10.60it/s, ce=0.6637, ear=-2.4143, loss=0.4223]
[Train]:  51%|█████▏    | 230/448 [00:23<00:20, 10.60it/s, ce=0.6632, ear=-2.4155, loss=0.4217]
[Train]:  51%|█████▏    | 230/448 [00:23<00:20, 10.60it/s, ce=0.6626, ear=-2.4161, loss=0.4210]
[Train]:  52%|█████▏    | 232/448 [00:23<00:20, 10.67it/s, ce=0.6626, ear=-2.4161, loss=0.4210]
[Train]:  52%|█████▏    | 232/448 [00:23<00:20, 10.67it/s, ce=0.6618, ear=-2.4180, loss=0.4200]
[Train]:  52%|█████▏    | 232/448 [00:23<00:20, 10.67it/s, ce=0.6608, ear=-2.4191, loss=0.4189]
[Train]:  52%|█████▏    | 234/448 [00:23<00:20, 10.56it/s, ce=0.6608, ear=-2.4191, loss=0.4189]
[Train]:  52%|█████▏    | 234/448 [00:23<00:20, 10.56it/s, ce=0.6600, ear=-2.4202, loss=0.4179]
[Train]:  52%|█████▏    | 234/448 [00:23<00:20, 10.56it/s, ce=0.6593, ear=-2.4216, loss=0.4171]
[Train]:  53%|█████▎    | 236/448 [00:23<00:20, 10.59it/s, ce=0.6593, ear=-2.4216, loss=0.4171]
[Train]:  53%|█████▎    | 236/448 [00:23<00:20, 10.59it/s, ce=0.6595, ear=-2.4221, loss=0.4173]
[Train]:  53%|█████▎    | 236/448 [00:23<00:20, 10.59it/s, ce=0.6594, ear=-2.4228, loss=0.4172]
[Train]:  53%|█████▎    | 238/448 [00:23<00:19, 10.69it/s, ce=0.6594, ear=-2.4228, loss=0.4172]
[Train]:  53%|█████▎    | 238/448 [00:24<00:19, 10.69it/s, ce=0.6587, ear=-2.4240, loss=0.4163]
[Train]:  53%|█████▎    | 238/448 [00:24<00:19, 10.69it/s, ce=0.6581, ear=-2.4253, loss=0.4156]
[Train]:  54%|█████▎    | 240/448 [00:24<00:19, 10.79it/s, ce=0.6581, ear=-2.4253, loss=0.4156]
[Train]:  54%|█████▎    | 240/448 [00:24<00:19, 10.79it/s, ce=0.6576, ear=-2.4262, loss=0.4150]
[Train]:  54%|█████▎    | 240/448 [00:24<00:19, 10.79it/s, ce=0.6575, ear=-2.4276, loss=0.4147]
[Train]:  54%|█████▍    | 242/448 [00:24<00:18, 10.91it/s, ce=0.6575, ear=-2.4276, loss=0.4147]
[Train]:  54%|█████▍    | 242/448 [00:24<00:18, 10.91it/s, ce=0.6571, ear=-2.4294, loss=0.4141]
[Train]:  54%|█████▍    | 242/448 [00:24<00:18, 10.91it/s, ce=0.6564, ear=-2.4315, loss=0.4133]
[Train]:  54%|█████▍    | 244/448 [00:24<00:18, 11.02it/s, ce=0.6564, ear=-2.4315, loss=0.4133]
[Train]:  54%|█████▍    | 244/448 [00:24<00:18, 11.02it/s, ce=0.6559, ear=-2.4323, loss=0.4127]
[Train]:  54%|█████▍    | 244/448 [00:24<00:18, 11.02it/s, ce=0.6556, ear=-2.4337, loss=0.4123]
[Train]:  55%|█████▍    | 246/448 [00:24<00:18, 11.06it/s, ce=0.6556, ear=-2.4337, loss=0.4123]
[Train]:  55%|█████▍    | 246/448 [00:24<00:18, 11.06it/s, ce=0.6550, ear=-2.4350, loss=0.4115]
[Train]:  55%|█████▍    | 246/448 [00:24<00:18, 11.06it/s, ce=0.6543, ear=-2.4361, loss=0.4107]
[Train]:  55%|█████▌    | 248/448 [00:24<00:18, 11.01it/s, ce=0.6543, ear=-2.4361, loss=0.4107]
[Train]:  55%|█████▌    | 248/448 [00:24<00:18, 11.01it/s, ce=0.6543, ear=-2.4373, loss=0.4106]
[Train]:  55%|█████▌    | 248/448 [00:25<00:18, 11.01it/s, ce=0.6531, ear=-2.4383, loss=0.4092]
[Train]:  56%|█████▌    | 250/448 [00:25<00:18, 10.93it/s, ce=0.6531, ear=-2.4383, loss=0.4092]
[Train]:  56%|█████▌    | 250/448 [00:25<00:18, 10.93it/s, ce=0.6536, ear=-2.4387, loss=0.4097]
[Train]:  56%|█████▌    | 250/448 [00:25<00:18, 10.93it/s, ce=0.6535, ear=-2.4405, loss=0.4095]
[Train]:  56%|█████▋    | 252/448 [00:25<00:17, 11.00it/s, ce=0.6535, ear=-2.4405, loss=0.4095]
[Train]:  56%|█████▋    | 252/448 [00:25<00:17, 11.00it/s, ce=0.6521, ear=-2.4423, loss=0.4079]
[Train]:  56%|█████▋    | 252/448 [00:25<00:17, 11.00it/s, ce=0.6508, ear=-2.4423, loss=0.4066]
[Train]:  57%|█████▋    | 254/448 [00:25<00:17, 11.02it/s, ce=0.6508, ear=-2.4423, loss=0.4066]
[Train]:  57%|█████▋    | 254/448 [00:25<00:17, 11.02it/s, ce=0.6504, ear=-2.4439, loss=0.4060]
[Train]:  57%|█████▋    | 254/448 [00:25<00:17, 11.02it/s, ce=0.6496, ear=-2.4450, loss=0.4051]
[Train]:  57%|█████▋    | 256/448 [00:25<00:17, 11.08it/s, ce=0.6496, ear=-2.4450, loss=0.4051]
[Train]:  57%|█████▋    | 256/448 [00:25<00:17, 11.08it/s, ce=0.6490, ear=-2.4452, loss=0.4045]
[Train]:  57%|█████▋    | 256/448 [00:25<00:17, 11.08it/s, ce=0.6477, ear=-2.4462, loss=0.4030]
[Train]:  58%|█████▊    | 258/448 [00:25<00:17, 10.99it/s, ce=0.6477, ear=-2.4462, loss=0.4030]
[Train]:  58%|█████▊    | 258/448 [00:25<00:17, 10.99it/s, ce=0.6470, ear=-2.4471, loss=0.4023]
[Train]:  58%|█████▊    | 258/448 [00:25<00:17, 10.99it/s, ce=0.6464, ear=-2.4476, loss=0.4016]
[Train]:  58%|█████▊    | 260/448 [00:25<00:17, 10.87it/s, ce=0.6464, ear=-2.4476, loss=0.4016]
[Train]:  58%|█████▊    | 260/448 [00:26<00:17, 10.87it/s, ce=0.6451, ear=-2.4487, loss=0.4003]
[Train]:  58%|█████▊    | 260/448 [00:26<00:17, 10.87it/s, ce=0.6447, ear=-2.4496, loss=0.3997]
[Train]:  58%|█████▊    | 262/448 [00:26<00:16, 10.94it/s, ce=0.6447, ear=-2.4496, loss=0.3997]
[Train]:  58%|█████▊    | 262/448 [00:26<00:16, 10.94it/s, ce=0.6443, ear=-2.4509, loss=0.3992]
[Train]:  58%|█████▊    | 262/448 [00:26<00:16, 10.94it/s, ce=0.6433, ear=-2.4517, loss=0.3981]
[Train]:  59%|█████▉    | 264/448 [00:26<00:16, 11.02it/s, ce=0.6433, ear=-2.4517, loss=0.3981]
[Train]:  59%|█████▉    | 264/448 [00:26<00:16, 11.02it/s, ce=0.6430, ear=-2.4527, loss=0.3978]
[Train]:  59%|█████▉    | 264/448 [00:26<00:16, 11.02it/s, ce=0.6421, ear=-2.4535, loss=0.3967]
[Train]:  59%|█████▉    | 266/448 [00:26<00:16, 11.08it/s, ce=0.6421, ear=-2.4535, loss=0.3967]
[Train]:  59%|█████▉    | 266/448 [00:26<00:16, 11.08it/s, ce=0.6411, ear=-2.4541, loss=0.3957]
[Train]:  59%|█████▉    | 266/448 [00:26<00:16, 11.08it/s, ce=0.6409, ear=-2.4554, loss=0.3954]
[Train]:  60%|█████▉    | 268/448 [00:26<00:16, 11.07it/s, ce=0.6409, ear=-2.4554, loss=0.3954]
[Train]:  60%|█████▉    | 268/448 [00:26<00:16, 11.07it/s, ce=0.6398, ear=-2.4566, loss=0.3941]
[Train]:  60%|█████▉    | 268/448 [00:26<00:16, 11.07it/s, ce=0.6396, ear=-2.4571, loss=0.3939]
[Train]:  60%|██████    | 270/448 [00:26<00:16, 10.97it/s, ce=0.6396, ear=-2.4571, loss=0.3939]
[Train]:  60%|██████    | 270/448 [00:26<00:16, 10.97it/s, ce=0.6398, ear=-2.4576, loss=0.3941]
[Train]:  60%|██████    | 270/448 [00:27<00:16, 10.97it/s, ce=0.6384, ear=-2.4585, loss=0.3926]
[Train]:  61%|██████    | 272/448 [00:27<00:15, 11.02it/s, ce=0.6384, ear=-2.4585, loss=0.3926]
[Train]:  61%|██████    | 272/448 [00:27<00:15, 11.02it/s, ce=0.6370, ear=-2.4595, loss=0.3911]
[Train]:  61%|██████    | 272/448 [00:27<00:15, 11.02it/s, ce=0.6366, ear=-2.4605, loss=0.3906]
[Train]:  61%|██████    | 274/448 [00:27<00:15, 11.08it/s, ce=0.6366, ear=-2.4605, loss=0.3906]
[Train]:  61%|██████    | 274/448 [00:27<00:15, 11.08it/s, ce=0.6359, ear=-2.4608, loss=0.3898]
[Train]:  61%|██████    | 274/448 [00:27<00:15, 11.08it/s, ce=0.6365, ear=-2.4621, loss=0.3903]
[Train]:  62%|██████▏   | 276/448 [00:27<00:15, 11.13it/s, ce=0.6365, ear=-2.4621, loss=0.3903]
