
>>> [1/63] GetFair | hatexplain | seed=123
>>> Command: python3 src_script/train/train_baseline_getfair.py --dataset hatexplain --seed 123 --lambda_gf 0.5 --epochs 6 --patience 3 --batch_size 16 --grad_accum 2 --lr 2e-5 --max_len 128
>>> Start: Sun Mar 15 02:07:50 CST 2026
/root/miniconda/lib/python3.8/site-packages/torchvision/datapoints/__init__.py:12: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
/root/miniconda/lib/python3.8/site-packages/torchvision/transforms/v2/__init__.py:54: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
[Hardware] TF32 acceleration enabled for Ampere+ GPUs.
[Experiment] GetFair_hatexplain_seed123_0315_0207
[Data] Train: 15383 | Val: 1922 | Test: 1924
[Model] GetFair | lambda_gf=0.5

Epoch 1/6

[Train]:   0%|          | 0/962 [00:00<?, ?it/s]
[Train]:  11%|█         | 105/962 [00:23<03:10,  4.50it/s, ce=0.7044, gf=0.0000, loss=0.7044]
[Train]:  11%|█         | 105/962 [00:24<03:10,  4.50it/s, ce=0.7042, gf=0.0000, loss=0.7042]
[Train]:  11%|█         | 106/962 [00:24<03:13,  4.42it/s, ce=0.7042, gf=0.0000, loss=0.7042]
[Train]:  11%|█         | 106/962 [00:24<03:13,  4.42it/s, ce=0.7038, gf=0.0000, loss=0.7038]
[Train]:  11%|█         | 107/962 [00:24<03:09,  4.52it/s, ce=0.7038, gf=0.0000, loss=0.7038]
[Train]:  11%|█         | 107/962 [00:24<03:09,  4.52it/s, ce=0.7029, gf=0.0000, loss=0.7029]
[Train]:  11%|█         | 108/962 [00:24<03:12,  4.45it/s, ce=0.7029, gf=0.0000, loss=0.7029]
[Train]:  11%|█         | 108/962 [00:24<03:12,  4.45it/s, ce=0.7028, gf=0.0000, loss=0.7028]
[Train]:  11%|█▏        | 109/962 [00:24<03:07,  4.55it/s, ce=0.7028, gf=0.0000, loss=0.7028]
[Train]:  11%|█▏        | 109/962 [00:24<03:07,  4.55it/s, ce=0.7023, gf=0.0000, loss=0.7023]
[Train]:  11%|█▏        | 110/962 [00:24<03:10,  4.46it/s, ce=0.7023, gf=0.0000, loss=0.7023]
[Train]:  11%|█▏        | 110/962 [00:25<03:10,  4.46it/s, ce=0.7019, gf=0.0000, loss=0.7019]
[Train]:  12%|█▏        | 111/962 [00:25<03:08,  4.51it/s, ce=0.7019, gf=0.0000, loss=0.7019]
[Train]:  12%|█▏        | 111/962 [00:25<03:08,  4.51it/s, ce=0.7020, gf=0.0000, loss=0.7020]
[Train]:  12%|█▏        | 112/962 [00:25<03:15,  4.35it/s, ce=0.7020, gf=0.0000, loss=0.7020]
[Train]:  12%|█▏        | 112/962 [00:25<03:15,  4.35it/s, ce=0.7019, gf=0.0000, loss=0.7019]
[Train]:  12%|█▏        | 113/962 [00:25<03:09,  4.49it/s, ce=0.7019, gf=0.0000, loss=0.7019]
[Train]:  12%|█▏        | 113/962 [00:25<03:09,  4.49it/s, ce=0.7019, gf=0.0000, loss=0.7019]
[Train]:  12%|█▏        | 114/962 [00:25<03:11,  4.44it/s, ce=0.7019, gf=0.0000, loss=0.7019]
[Train]:  12%|█▏        | 114/962 [00:26<03:11,  4.44it/s, ce=0.7018, gf=0.0000, loss=0.7018]
[Train]:  12%|█▏        | 115/962 [00:26<03:06,  4.53it/s, ce=0.7018, gf=0.0000, loss=0.7018]
[Train]:  12%|█▏        | 115/962 [00:26<03:06,  4.53it/s, ce=0.7020, gf=0.0000, loss=0.7020]
[Train]:  12%|█▏        | 116/962 [00:26<03:10,  4.44it/s, ce=0.7020, gf=0.0000, loss=0.7020]
[Train]:  12%|█▏        | 116/962 [00:26<03:10,  4.44it/s, ce=0.7018, gf=0.0000, loss=0.7018]
[Train]:  12%|█▏        | 117/962 [00:26<03:05,  4.55it/s, ce=0.7018, gf=0.0000, loss=0.7018]
[Train]:  12%|█▏        | 117/962 [00:26<03:05,  4.55it/s, ce=0.7020, gf=0.0000, loss=0.7020]
[Train]:  12%|█▏        | 118/962 [00:26<03:08,  4.48it/s, ce=0.7020, gf=0.0000, loss=0.7020]
[Train]:  12%|█▏        | 118/962 [00:26<03:08,  4.48it/s, ce=0.7019, gf=0.0000, loss=0.7019]
[Train]:  12%|█▏        | 119/962 [00:26<03:04,  4.58it/s, ce=0.7019, gf=0.0000, loss=0.7019]
[Train]:  12%|█▏        | 119/962 [00:27<03:04,  4.58it/s, ce=0.7016, gf=0.0000, loss=0.7016]
[Train]:  12%|█▏        | 120/962 [00:27<03:09,  4.45it/s, ce=0.7016, gf=0.0000, loss=0.7016]
[Train]:  12%|█▏        | 120/962 [00:27<03:09,  4.45it/s, ce=0.7015, gf=0.0000, loss=0.7015]
[Train]:  13%|█▎        | 121/962 [00:27<03:05,  4.54it/s, ce=0.7015, gf=0.0000, loss=0.7015]
[Train]:  13%|█▎        | 121/962 [00:27<03:05,  4.54it/s, ce=0.7016, gf=0.0000, loss=0.7016]
[Train]:  13%|█▎        | 122/962 [00:27<03:08,  4.45it/s, ce=0.7016, gf=0.0000, loss=0.7016]
[Train]:  13%|█▎        | 122/962 [00:27<03:08,  4.45it/s, ce=0.7014, gf=0.0000, loss=0.7014]
[Train]:  13%|█▎        | 123/962 [00:27<03:04,  4.54it/s, ce=0.7014, gf=0.0000, loss=0.7014]
[Train]:  13%|█▎        | 123/962 [00:28<03:04,  4.54it/s, ce=0.7013, gf=0.0000, loss=0.7013]
[Train]:  13%|█▎        | 124/962 [00:28<03:09,  4.43it/s, ce=0.7013, gf=0.0000, loss=0.7013]
[Train]:  13%|█▎        | 124/962 [00:28<03:09,  4.43it/s, ce=0.7014, gf=0.0000, loss=0.7014]
[Train]:  13%|█▎        | 125/962 [00:28<03:06,  4.49it/s, ce=0.7014, gf=0.0000, loss=0.7014]
[Train]:  13%|█▎        | 125/962 [00:28<03:06,  4.49it/s, ce=0.7019, gf=0.0000, loss=0.7019]
[Train]:  13%|█▎        | 126/962 [00:28<03:09,  4.41it/s, ce=0.7019, gf=0.0000, loss=0.7019]
[Train]:  13%|█▎        | 126/962 [00:28<03:09,  4.41it/s, ce=0.7016, gf=0.0000, loss=0.7016]
[Train]:  13%|█▎        | 127/962 [00:28<03:04,  4.52it/s, ce=0.7016, gf=0.0000, loss=0.7016]
[Train]:  13%|█▎        | 127/962 [00:29<03:04,  4.52it/s, ce=0.7019, gf=0.0000, loss=0.7019]
[Train]:  13%|█▎        | 128/962 [00:29<03:07,  4.44it/s, ce=0.7019, gf=0.0000, loss=0.7019]
[Train]:  13%|█▎        | 128/962 [00:29<03:07,  4.44it/s, ce=0.7022, gf=0.0000, loss=0.7022]
[Train]:  13%|█▎        | 129/962 [00:29<03:06,  4.47it/s, ce=0.7022, gf=0.0000, loss=0.7022]
[Train]:  13%|█▎        | 129/962 [00:29<03:06,  4.47it/s, ce=0.7028, gf=0.0000, loss=0.7028]
[Train]:  14%|█▎        | 130/962 [00:29<03:08,  4.42it/s, ce=0.7028, gf=0.0000, loss=0.7028]
[Train]:  14%|█▎        | 130/962 [00:29<03:08,  4.42it/s, ce=0.7026, gf=0.0000, loss=0.7026]
[Train]:  14%|█▎        | 131/962 [00:29<03:03,  4.54it/s, ce=0.7026, gf=0.0000, loss=0.7026]
[Train]:  14%|█▎        | 131/962 [00:29<03:03,  4.54it/s, ce=0.7026, gf=0.0000, loss=0.7026]
[Train]:  14%|█▎        | 132/962 [00:29<03:06,  4.46it/s, ce=0.7026, gf=0.0000, loss=0.7026]
[Train]:  14%|█▎        | 132/962 [00:30<03:06,  4.46it/s, ce=0.7026, gf=0.0000, loss=0.7026]
[Train]:  14%|█▍        | 133/962 [00:30<03:03,  4.51it/s, ce=0.7026, gf=0.0000, loss=0.7026]
[Train]:  14%|█▍        | 133/962 [00:30<03:03,  4.51it/s, ce=0.7026, gf=0.0000, loss=0.7026]
[Train]:  14%|█▍        | 134/962 [00:30<03:06,  4.45it/s, ce=0.7026, gf=0.0000, loss=0.7026]
[Train]:  14%|█▍        | 134/962 [00:30<03:06,  4.45it/s, ce=0.7025, gf=0.0000, loss=0.7025]
[Train]:  14%|█▍        | 135/962 [00:30<03:01,  4.56it/s, ce=0.7025, gf=0.0000, loss=0.7025]
[Train]:  14%|█▍        | 135/962 [00:30<03:01,  4.56it/s, ce=0.7024, gf=0.0000, loss=0.7024]
[Train]:  14%|█▍        | 136/962 [00:30<03:04,  4.48it/s, ce=0.7024, gf=0.0000, loss=0.7024]
[Train]:  14%|█▍        | 136/962 [00:30<03:04,  4.48it/s, ce=0.7023, gf=0.0000, loss=0.7023]
[Train]:  14%|█▍        | 137/962 [00:30<03:00,  4.57it/s, ce=0.7023, gf=0.0000, loss=0.7023]
[Train]:  14%|█▍        | 137/962 [00:31<03:00,  4.57it/s, ce=0.7023, gf=0.0000, loss=0.7023]
[Train]:  14%|█▍        | 138/962 [00:31<03:03,  4.48it/s, ce=0.7023, gf=0.0000, loss=0.7023]
[Train]:  14%|█▍        | 138/962 [00:31<03:03,  4.48it/s, ce=0.7020, gf=0.0000, loss=0.7020]
[Train]:  14%|█▍        | 139/962 [00:31<02:59,  4.58it/s, ce=0.7020, gf=0.0000, loss=0.7020]
[Train]:  14%|█▍        | 139/962 [00:31<02:59,  4.58it/s, ce=0.7023, gf=0.0000, loss=0.7023]
[Train]:  15%|█▍        | 140/962 [00:31<03:02,  4.50it/s, ce=0.7023, gf=0.0000, loss=0.7023]
[Train]:  15%|█▍        | 140/962 [00:31<03:02,  4.50it/s, ce=0.7022, gf=0.0000, loss=0.7022]
[Train]:  15%|█▍        | 141/962 [00:31<02:59,  4.58it/s, ce=0.7022, gf=0.0000, loss=0.7022]
[Train]:  15%|█▍        | 141/962 [00:32<02:59,  4.58it/s, ce=0.7019, gf=0.0000, loss=0.7019]
[Train]:  15%|█▍        | 142/962 [00:32<03:02,  4.48it/s, ce=0.7019, gf=0.0000, loss=0.7019]
[Train]:  15%|█▍        | 142/962 [00:32<03:02,  4.48it/s, ce=0.7019, gf=0.0000, loss=0.7019]
[Train]:  15%|█▍        | 143/962 [00:32<02:59,  4.57it/s, ce=0.7019, gf=0.0000, loss=0.7019]
[Train]:  15%|█▍        | 143/962 [00:32<02:59,  4.57it/s, ce=0.7018, gf=0.0000, loss=0.7018]
[Train]:  15%|█▍        | 144/962 [00:32<03:02,  4.49it/s, ce=0.7018, gf=0.0000, loss=0.7018]
[Train]:  15%|█▍        | 144/962 [00:32<03:02,  4.49it/s, ce=0.7018, gf=0.0000, loss=0.7018]
[Train]:  15%|█▌        | 145/962 [00:32<02:58,  4.57it/s, ce=0.7018, gf=0.0000, loss=0.7018]
[Train]:  15%|█▌        | 145/962 [00:32<02:58,  4.57it/s, ce=0.7017, gf=0.0000, loss=0.7017]
[Train]:  15%|█▌        | 146/962 [00:33<03:05,  4.41it/s, ce=0.7017, gf=0.0000, loss=0.7017]
[Train]:  15%|█▌        | 146/962 [00:33<03:05,  4.41it/s, ce=0.7018, gf=0.0000, loss=0.7018]
[Train]:  15%|█▌        | 147/962 [00:33<03:00,  4.52it/s, ce=0.7018, gf=0.0000, loss=0.7018]
[Train]:  15%|█▌        | 147/962 [00:33<03:00,  4.52it/s, ce=0.7020, gf=0.0000, loss=0.7020]
[Train]:  15%|█▌        | 148/962 [00:33<03:03,  4.43it/s, ce=0.7020, gf=0.0000, loss=0.7020]
[Train]:  15%|█▌        | 148/962 [00:33<03:03,  4.43it/s, ce=0.7020, gf=0.0000, loss=0.7020]
[Train]:  15%|█▌        | 149/962 [00:33<03:00,  4.51it/s, ce=0.7020, gf=0.0000, loss=0.7020]
[Train]:  15%|█▌        | 149/962 [00:33<03:00,  4.51it/s, ce=0.7016, gf=0.0000, loss=0.7016]
[Train]:  16%|█▌        | 150/962 [00:33<03:04,  4.41it/s, ce=0.7016, gf=0.0000, loss=0.7016]
[Train]:  16%|█▌        | 150/962 [00:34<03:04,  4.41it/s, ce=0.7015, gf=0.0000, loss=0.7015]
[Train]:  16%|█▌        | 151/962 [00:34<02:59,  4.53it/s, ce=0.7015, gf=0.0000, loss=0.7015]
[Train]:  16%|█▌        | 151/962 [00:34<02:59,  4.53it/s, ce=0.7016, gf=0.0000, loss=0.7016]
[Train]:  16%|█▌        | 152/962 [00:34<03:02,  4.45it/s, ce=0.7016, gf=0.0000, loss=0.7016]
[Train]:  16%|█▌        | 152/962 [00:34<03:02,  4.45it/s, ce=0.7015, gf=0.0000, loss=0.7016]
[Train]:  16%|█▌        | 153/962 [00:34<02:57,  4.56it/s, ce=0.7015, gf=0.0000, loss=0.7016]
[Train]:  16%|█▌        | 153/962 [00:34<02:57,  4.56it/s, ce=0.7015, gf=0.0000, loss=0.7015]
[Train]:  16%|█▌        | 154/962 [00:34<03:00,  4.47it/s, ce=0.7015, gf=0.0000, loss=0.7015]
[Train]:  16%|█▌        | 154/962 [00:34<03:00,  4.47it/s, ce=0.7014, gf=0.0000, loss=0.7014]
[Train]:  16%|█▌        | 155/962 [00:34<02:56,  4.57it/s, ce=0.7014, gf=0.0000, loss=0.7014]
[Train]:  16%|█▌        | 155/962 [00:35<02:56,  4.57it/s, ce=0.7011, gf=0.0000, loss=0.7011]
[Train]:  16%|█▌        | 156/962 [00:35<02:59,  4.49it/s, ce=0.7011, gf=0.0000, loss=0.7011]
[Train]:  16%|█▌        | 156/962 [00:35<02:59,  4.49it/s, ce=0.7009, gf=0.0000, loss=0.7009]
[Train]:  16%|█▋        | 157/962 [00:35<02:57,  4.55it/s, ce=0.7009, gf=0.0000, loss=0.7009]
[Train]:  16%|█▋        | 157/962 [00:35<02:57,  4.55it/s, ce=0.7009, gf=0.0000, loss=0.7009]
[Train]:  16%|█▋        | 158/962 [00:35<03:01,  4.43it/s, ce=0.7009, gf=0.0000, loss=0.7009]
[Train]:  16%|█▋        | 158/962 [00:35<03:01,  4.43it/s, ce=0.7011, gf=0.0000, loss=0.7011]
[Train]:  17%|█▋        | 159/962 [00:35<02:57,  4.53it/s, ce=0.7011, gf=0.0000, loss=0.7011]
[Train]:  17%|█▋        | 159/962 [00:36<02:57,  4.53it/s, ce=0.7010, gf=0.0000, loss=0.7011]
[Train]:  17%|█▋        | 160/962 [00:36<03:00,  4.44it/s, ce=0.7010, gf=0.0000, loss=0.7011]
[Train]:  17%|█▋        | 160/962 [00:36<03:00,  4.44it/s, ce=0.7007, gf=0.0000, loss=0.7007]
[Train]:  17%|█▋        | 161/962 [00:36<02:55,  4.55it/s, ce=0.7007, gf=0.0000, loss=0.7007]
[Train]:  17%|█▋        | 161/962 [00:36<02:55,  4.55it/s, ce=0.7012, gf=0.0000, loss=0.7012]
[Train]:  17%|█▋        | 162/962 [00:36<02:59,  4.45it/s, ce=0.7012, gf=0.0000, loss=0.7012]
[Train]:  17%|█▋        | 162/962 [00:36<02:59,  4.45it/s, ce=0.7014, gf=0.0000, loss=0.7014]
[Train]:  17%|█▋        | 163/962 [00:36<02:55,  4.56it/s, ce=0.7014, gf=0.0000, loss=0.7014]
[Train]:  17%|█▋        | 163/962 [00:36<02:55,  4.56it/s, ce=0.7009, gf=0.0000, loss=0.7009]
[Train]:  17%|█▋        | 164/962 [00:36<02:58,  4.47it/s, ce=0.7009, gf=0.0000, loss=0.7009]
[Train]:  17%|█▋        | 164/962 [00:37<02:58,  4.47it/s, ce=0.7007, gf=0.0000, loss=0.7007]
[Train]:  17%|█▋        | 165/962 [00:37<02:54,  4.58it/s, ce=0.7007, gf=0.0000, loss=0.7007]
[Train]:  17%|█▋        | 165/962 [00:37<02:54,  4.58it/s, ce=0.7004, gf=0.0000, loss=0.7004]
[Train]:  17%|█▋        | 166/962 [00:37<02:58,  4.47it/s, ce=0.7004, gf=0.0000, loss=0.7004]
[Train]:  17%|█▋        | 166/962 [00:37<02:58,  4.47it/s, ce=0.7000, gf=0.0000, loss=0.7000]
[Train]:  17%|█▋        | 167/962 [00:37<02:56,  4.51it/s, ce=0.7000, gf=0.0000, loss=0.7000]
[Train]:  17%|█▋        | 167/962 [00:37<02:56,  4.51it/s, ce=0.7001, gf=0.0000, loss=0.7001]
[Train]:  17%|█▋        | 168/962 [00:37<02:58,  4.44it/s, ce=0.7001, gf=0.0000, loss=0.7001]
[Train]:  17%|█▋        | 168/962 [00:38<02:58,  4.44it/s, ce=0.7004, gf=0.0000, loss=0.7004]
[Train]:  18%|█▊        | 169/962 [00:38<02:55,  4.51it/s, ce=0.7004, gf=0.0000, loss=0.7004]
[Train]:  18%|█▊        | 169/962 [00:38<02:55,  4.51it/s, ce=0.7004, gf=0.0000, loss=0.7004]
[Train]:  18%|█▊        | 170/962 [00:38<02:59,  4.41it/s, ce=0.7004, gf=0.0000, loss=0.7004]
[Train]:  18%|█▊        | 170/962 [00:38<02:59,  4.41it/s, ce=0.7003, gf=0.0000, loss=0.7003]
[Train]:  18%|█▊        | 171/962 [00:38<02:56,  4.48it/s, ce=0.7003, gf=0.0000, loss=0.7003]
[Train]:  18%|█▊        | 171/962 [00:38<02:56,  4.48it/s, ce=0.7005, gf=0.0000, loss=0.7005]
[Train]:  18%|█▊        | 172/962 [00:38<02:58,  4.42it/s, ce=0.7005, gf=0.0000, loss=0.7005]
[Train]:  18%|█▊        | 172/962 [00:38<02:58,  4.42it/s, ce=0.7003, gf=0.0000, loss=0.7003]
[Train]:  18%|█▊        | 173/962 [00:38<02:54,  4.53it/s, ce=0.7003, gf=0.0000, loss=0.7003]
[Train]:  18%|█▊        | 173/962 [00:39<02:54,  4.53it/s, ce=0.7001, gf=0.0000, loss=0.7001]
[Train]:  18%|█▊        | 174/962 [00:39<02:56,  4.45it/s, ce=0.7001, gf=0.0000, loss=0.7001]
[Train]:  18%|█▊        | 174/962 [00:39<02:56,  4.45it/s, ce=0.7002, gf=0.0000, loss=0.7002]
[Train]:  18%|█▊        | 175/962 [00:39<02:53,  4.54it/s, ce=0.7002, gf=0.0000, loss=0.7002]
[Train]:  18%|█▊        | 175/962 [00:39<02:53,  4.54it/s, ce=0.7000, gf=0.0000, loss=0.7000]
[Train]:  18%|█▊        | 176/962 [00:39<02:56,  4.46it/s, ce=0.7000, gf=0.0000, loss=0.7000]
[Train]:  18%|█▊        | 176/962 [00:39<02:56,  4.46it/s, ce=0.7002, gf=0.0000, loss=0.7002]
[Train]:  18%|█▊        | 177/962 [00:39<02:52,  4.56it/s, ce=0.7002, gf=0.0000, loss=0.7002]
[Train]:  18%|█▊        | 177/962 [00:40<02:52,  4.56it/s, ce=0.7001, gf=0.0000, loss=0.7001]
[Train]:  19%|█▊        | 178/962 [00:40<02:54,  4.48it/s, ce=0.7001, gf=0.0000, loss=0.7001]
[Train]:  19%|█▊        | 178/962 [00:40<02:54,  4.48it/s, ce=0.7004, gf=0.0000, loss=0.7004]
[Train]:  19%|█▊        | 179/962 [00:40<02:52,  4.55it/s, ce=0.7004, gf=0.0000, loss=0.7004]
[Train]:  19%|█▊        | 179/962 [00:40<02:52,  4.55it/s, ce=0.7006, gf=0.0000, loss=0.7006]
[Train]:  19%|█▊        | 180/962 [00:40<02:55,  4.45it/s, ce=0.7006, gf=0.0000, loss=0.7006]
[Train]:  19%|█▊        | 180/962 [00:40<02:55,  4.45it/s, ce=0.7006, gf=0.0000, loss=0.7006]
[Train]:  19%|█▉        | 181/962 [00:40<02:51,  4.54it/s, ce=0.7006, gf=0.0000, loss=0.7006]
[Train]:  19%|█▉        | 181/962 [00:41<02:51,  4.54it/s, ce=0.7005, gf=0.0000, loss=0.7005]
[Train]:  19%|█▉        | 182/962 [00:41<02:54,  4.46it/s, ce=0.7005, gf=0.0000, loss=0.7005]
[Train]:  19%|█▉        | 182/962 [00:41<02:54,  4.46it/s, ce=0.7002, gf=0.0000, loss=0.7002]
[Train]:  19%|█▉        | 183/962 [00:41<02:51,  4.53it/s, ce=0.7002, gf=0.0000, loss=0.7002]
[Train]:  19%|█▉        | 183/962 [00:41<02:51,  4.53it/s, ce=0.7001, gf=0.0000, loss=0.7001]
[Train]:  19%|█▉        | 184/962 [00:41<02:55,  4.43it/s, ce=0.7001, gf=0.0000, loss=0.7001]
[Train]:  19%|█▉        | 184/962 [00:41<02:55,  4.43it/s, ce=0.6999, gf=0.0000, loss=0.6999]
[Train]:  19%|█▉        | 185/962 [00:41<02:51,  4.54it/s, ce=0.6999, gf=0.0000, loss=0.6999]
[Train]:  19%|█▉        | 185/962 [00:41<02:51,  4.54it/s, ce=0.6999, gf=0.0000, loss=0.6999]
[Train]:  19%|█▉        | 186/962 [00:41<02:53,  4.46it/s, ce=0.6999, gf=0.0000, loss=0.6999]
[Train]:  19%|█▉        | 186/962 [00:42<02:53,  4.46it/s, ce=0.6998, gf=0.0000, loss=0.6998]
[Train]:  19%|█▉        | 187/962 [00:42<02:50,  4.54it/s, ce=0.6998, gf=0.0000, loss=0.6998]
[Train]:  19%|█▉        | 187/962 [00:42<02:50,  4.54it/s, ce=0.7000, gf=0.0000, loss=0.7000]
[Train]:  20%|█▉        | 188/962 [00:42<02:56,  4.39it/s, ce=0.7000, gf=0.0000, loss=0.7000]
[Train]:  20%|█▉        | 188/962 [00:42<02:56,  4.39it/s, ce=0.6998, gf=0.0000, loss=0.6998]
[Train]:  20%|█▉        | 189/962 [00:42<02:51,  4.51it/s, ce=0.6998, gf=0.0000, loss=0.6998]
[Train]:  20%|█▉        | 189/962 [00:42<02:51,  4.51it/s, ce=0.6995, gf=0.0000, loss=0.6995]
[Train]:  20%|█▉        | 190/962 [00:42<02:53,  4.44it/s, ce=0.6995, gf=0.0000, loss=0.6995]
[Train]:  20%|█▉        | 190/962 [00:43<02:53,  4.44it/s, ce=0.6994, gf=0.0000, loss=0.6994]
[Train]:  20%|█▉        | 191/962 [00:43<02:50,  4.52it/s, ce=0.6994, gf=0.0000, loss=0.6994]
[Train]:  20%|█▉        | 191/962 [00:43<02:50,  4.52it/s, ce=0.6997, gf=0.0000, loss=0.6997]
[Train]:  20%|█▉        | 192/962 [00:43<02:54,  4.42it/s, ce=0.6997, gf=0.0000, loss=0.6997]
[Train]:  20%|█▉        | 192/962 [00:43<02:54,  4.42it/s, ce=0.6996, gf=0.0000, loss=0.6996]
[Train]:  20%|██        | 193/962 [00:43<02:49,  4.52it/s, ce=0.6996, gf=0.0000, loss=0.6996]
[Train]:  20%|██        | 193/962 [00:43<02:49,  4.52it/s, ce=0.6995, gf=0.0000, loss=0.6995]
[Train]:  20%|██        | 194/962 [00:43<02:52,  4.45it/s, ce=0.6995, gf=0.0000, loss=0.6995]
[Train]:  20%|██        | 194/962 [00:43<02:52,  4.45it/s, ce=0.6993, gf=0.0000, loss=0.6993]
[Train]:  20%|██        | 195/962 [00:43<02:48,  4.55it/s, ce=0.6993, gf=0.0000, loss=0.6993]
[Train]:  20%|██        | 195/962 [00:44<02:48,  4.55it/s, ce=0.6997, gf=0.0000, loss=0.6997]
[Train]:  20%|██        | 196/962 [00:44<02:52,  4.45it/s, ce=0.6997, gf=0.0000, loss=0.6997]
[Train]:  20%|██        | 196/962 [00:44<02:52,  4.45it/s, ce=0.6993, gf=0.0000, loss=0.6993]
[Train]:  20%|██        | 197/962 [00:44<02:47,  4.56it/s, ce=0.6993, gf=0.0000, loss=0.6993]
[Train]:  20%|██        | 197/962 [00:44<02:47,  4.56it/s, ce=0.6991, gf=0.0000, loss=0.6991]
[Train]:  21%|██        | 198/962 [00:44<02:50,  4.47it/s, ce=0.6991, gf=0.0000, loss=0.6991]
[Train]:  21%|██        | 198/962 [00:44<02:50,  4.47it/s, ce=0.6991, gf=0.0000, loss=0.6991]
[Train]:  21%|██        | 199/962 [00:44<02:46,  4.58it/s, ce=0.6991, gf=0.0000, loss=0.6991]
[Train]:  21%|██        | 199/962 [00:45<02:46,  4.58it/s, ce=0.6991, gf=0.0000, loss=0.6991]
[Train]:  21%|██        | 200/962 [00:45<02:50,  4.46it/s, ce=0.6991, gf=0.0000, loss=0.6991]
[Train]:  21%|██        | 200/962 [00:45<02:50,  4.46it/s, ce=0.6990, gf=0.0000, loss=0.6990]
[Train]:  21%|██        | 201/962 [00:45<02:46,  4.56it/s, ce=0.6990, gf=0.0000, loss=0.6990]
[Train]:  21%|██        | 201/962 [00:45<02:46,  4.56it/s, ce=0.6991, gf=0.0000, loss=0.6991]
[Train]:  21%|██        | 202/962 [00:45<02:49,  4.48it/s, ce=0.6991, gf=0.0000, loss=0.6991]
[Train]:  21%|██        | 202/962 [00:45<02:49,  4.48it/s, ce=0.6990, gf=0.0000, loss=0.6990]
[Train]:  21%|██        | 203/962 [00:45<02:47,  4.53it/s, ce=0.6990, gf=0.0000, loss=0.6990]
[Train]:  21%|██        | 203/962 [00:45<02:47,  4.53it/s, ce=0.6991, gf=0.0000, loss=0.6991]
[Train]:  21%|██        | 204/962 [00:45<02:52,  4.40it/s, ce=0.6991, gf=0.0000, loss=0.6991]
[Train]:  21%|██        | 204/962 [00:46<02:52,  4.40it/s, ce=0.6987, gf=0.0000, loss=0.6987]
[Train]:  21%|██▏       | 205/962 [00:46<02:50,  4.44it/s, ce=0.6987, gf=0.0000, loss=0.6987]
[Train]:  21%|██▏       | 205/962 [00:46<02:50,  4.44it/s, ce=0.6988, gf=0.0000, loss=0.6988]
[Train]:  21%|██▏       | 206/962 [00:46<02:52,  4.39it/s, ce=0.6988, gf=0.0000, loss=0.6988]
[Train]:  21%|██▏       | 206/962 [00:46<02:52,  4.39it/s, ce=0.6988, gf=0.0000, loss=0.6988]
[Train]:  22%|██▏       | 207/962 [00:46<02:48,  4.49it/s, ce=0.6988, gf=0.0000, loss=0.6988]
[Train]:  22%|██▏       | 207/962 [00:46<02:48,  4.49it/s, ce=0.6986, gf=0.0000, loss=0.6986]
[Train]:  22%|██▏       | 208/962 [00:46<02:50,  4.41it/s, ce=0.6986, gf=0.0000, loss=0.6986]
[Train]:  22%|██▏       | 208/962 [00:47<02:50,  4.41it/s, ce=0.6985, gf=0.0000, loss=0.6985]
[Train]:  22%|██▏       | 209/962 [00:47<02:47,  4.49it/s, ce=0.6985, gf=0.0000, loss=0.6985]
[Train]:  22%|██▏       | 209/962 [00:47<02:47,  4.49it/s, ce=0.6986, gf=0.0000, loss=0.6986]
[Train]:  22%|██▏       | 210/962 [00:47<02:50,  4.41it/s, ce=0.6986, gf=0.0000, loss=0.6986]
[Train]:  22%|██▏       | 210/962 [00:47<02:50,  4.41it/s, ce=0.6988, gf=0.0000, loss=0.6988]
[Train]:  22%|██▏       | 211/962 [00:47<02:46,  4.51it/s, ce=0.6988, gf=0.0000, loss=0.6988]
[Train]:  22%|██▏       | 211/962 [00:47<02:46,  4.51it/s, ce=0.6985, gf=0.0000, loss=0.6985]
[Train]:  22%|██▏       | 212/962 [00:47<02:49,  4.42it/s, ce=0.6985, gf=0.0000, loss=0.6985]
[Train]:  22%|██▏       | 212/962 [00:47<02:49,  4.42it/s, ce=0.6982, gf=0.0000, loss=0.6982]
[Train]:  22%|██▏       | 213/962 [00:47<02:47,  4.48it/s, ce=0.6982, gf=0.0000, loss=0.6982]
