
>>> [1/63] EAR | toxigen | seed=123
>>> Command: python3 src_script/train/train_baseline_ear.py --dataset toxigen --seed 123 --lambda_ear 0.1 --epochs 6 --patience 3 --batch_size 16 --grad_accum 2 --lr 2e-5 --max_len 128
>>> Start: Sun Mar 15 04:32:40 CST 2026
/root/miniconda/lib/python3.8/site-packages/torchvision/datapoints/__init__.py:12: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
/root/miniconda/lib/python3.8/site-packages/torchvision/transforms/v2/__init__.py:54: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
[Hardware] TF32 acceleration enabled for Ampere+ GPUs.
[Experiment] EAR_toxigen_seed123_0315_0432
[Data] Train: 7168 | Val: 896 | Test: 896
[Model] EAR | lambda_ear=0.1

Epoch 1/6

[Train]:   0%|          | 0/448 [00:00<?, ?it/s]
[Train]:  29%|██▉       | 130/448 [00:14<00:30, 10.30it/s, ce=0.6916, ear=-2.1939, loss=0.4722]
[Train]:  29%|██▉       | 130/448 [00:14<00:30, 10.30it/s, ce=0.6916, ear=-2.1970, loss=0.4719]
[Train]:  29%|██▉       | 132/448 [00:14<00:30, 10.47it/s, ce=0.6916, ear=-2.1970, loss=0.4719]
[Train]:  29%|██▉       | 132/448 [00:14<00:30, 10.47it/s, ce=0.6915, ear=-2.1994, loss=0.4715]
[Train]:  29%|██▉       | 132/448 [00:14<00:30, 10.47it/s, ce=0.6911, ear=-2.2033, loss=0.4708]
[Train]:  30%|██▉       | 134/448 [00:14<00:30, 10.47it/s, ce=0.6911, ear=-2.2033, loss=0.4708]
[Train]:  30%|██▉       | 134/448 [00:14<00:30, 10.47it/s, ce=0.6913, ear=-2.2048, loss=0.4709]
[Train]:  30%|██▉       | 134/448 [00:14<00:30, 10.47it/s, ce=0.6905, ear=-2.2082, loss=0.4697]
[Train]:  30%|███       | 136/448 [00:14<00:29, 10.49it/s, ce=0.6905, ear=-2.2082, loss=0.4697]
[Train]:  30%|███       | 136/448 [00:14<00:29, 10.49it/s, ce=0.6903, ear=-2.2111, loss=0.4692]
[Train]:  30%|███       | 136/448 [00:15<00:29, 10.49it/s, ce=0.6901, ear=-2.2141, loss=0.4687]
[Train]:  31%|███       | 138/448 [00:15<00:30, 10.23it/s, ce=0.6901, ear=-2.2141, loss=0.4687]
[Train]:  31%|███       | 138/448 [00:15<00:30, 10.23it/s, ce=0.6906, ear=-2.2174, loss=0.4688]
[Train]:  31%|███       | 138/448 [00:15<00:30, 10.23it/s, ce=0.6905, ear=-2.2186, loss=0.4686]
[Train]:  31%|███▏      | 140/448 [00:15<00:29, 10.40it/s, ce=0.6905, ear=-2.2186, loss=0.4686]
[Train]:  31%|███▏      | 140/448 [00:15<00:29, 10.40it/s, ce=0.6902, ear=-2.2231, loss=0.4679]
[Train]:  31%|███▏      | 140/448 [00:15<00:29, 10.40it/s, ce=0.6902, ear=-2.2261, loss=0.4676]
[Train]:  32%|███▏      | 142/448 [00:15<00:29, 10.53it/s, ce=0.6902, ear=-2.2261, loss=0.4676]
[Train]:  32%|███▏      | 142/448 [00:15<00:29, 10.53it/s, ce=0.6896, ear=-2.2294, loss=0.4667]
[Train]:  32%|███▏      | 142/448 [00:15<00:29, 10.53it/s, ce=0.6895, ear=-2.2306, loss=0.4665]
[Train]:  32%|███▏      | 144/448 [00:15<00:28, 10.64it/s, ce=0.6895, ear=-2.2306, loss=0.4665]
[Train]:  32%|███▏      | 144/448 [00:15<00:28, 10.64it/s, ce=0.6895, ear=-2.2330, loss=0.4662]
[Train]:  32%|███▏      | 144/448 [00:15<00:28, 10.64it/s, ce=0.6893, ear=-2.2353, loss=0.4658]
[Train]:  33%|███▎      | 146/448 [00:15<00:28, 10.68it/s, ce=0.6893, ear=-2.2353, loss=0.4658]
[Train]:  33%|███▎      | 146/448 [00:15<00:28, 10.68it/s, ce=0.6892, ear=-2.2373, loss=0.4655]
[Train]:  33%|███▎      | 146/448 [00:15<00:28, 10.68it/s, ce=0.6887, ear=-2.2391, loss=0.4648]
[Train]:  33%|███▎      | 148/448 [00:15<00:28, 10.53it/s, ce=0.6887, ear=-2.2391, loss=0.4648]
[Train]:  33%|███▎      | 148/448 [00:16<00:28, 10.53it/s, ce=0.6886, ear=-2.2416, loss=0.4645]
[Train]:  33%|███▎      | 148/448 [00:16<00:28, 10.53it/s, ce=0.6888, ear=-2.2445, loss=0.4643]
[Train]:  33%|███▎      | 150/448 [00:16<00:28, 10.56it/s, ce=0.6888, ear=-2.2445, loss=0.4643]
[Train]:  33%|███▎      | 150/448 [00:16<00:28, 10.56it/s, ce=0.6881, ear=-2.2478, loss=0.4634]
[Train]:  33%|███▎      | 150/448 [00:16<00:28, 10.56it/s, ce=0.6874, ear=-2.2502, loss=0.4624]
[Train]:  34%|███▍      | 152/448 [00:16<00:27, 10.57it/s, ce=0.6874, ear=-2.2502, loss=0.4624]
[Train]:  34%|███▍      | 152/448 [00:16<00:27, 10.57it/s, ce=0.6861, ear=-2.2524, loss=0.4609]
[Train]:  34%|███▍      | 152/448 [00:16<00:27, 10.57it/s, ce=0.6858, ear=-2.2542, loss=0.4604]
[Train]:  34%|███▍      | 154/448 [00:16<00:27, 10.69it/s, ce=0.6858, ear=-2.2542, loss=0.4604]
[Train]:  34%|███▍      | 154/448 [00:16<00:27, 10.69it/s, ce=0.6855, ear=-2.2582, loss=0.4597]
[Train]:  34%|███▍      | 154/448 [00:16<00:27, 10.69it/s, ce=0.6847, ear=-2.2607, loss=0.4586]
[Train]:  35%|███▍      | 156/448 [00:16<00:27, 10.64it/s, ce=0.6847, ear=-2.2607, loss=0.4586]
[Train]:  35%|███▍      | 156/448 [00:16<00:27, 10.64it/s, ce=0.6838, ear=-2.2640, loss=0.4574]
[Train]:  35%|███▍      | 156/448 [00:16<00:27, 10.64it/s, ce=0.6836, ear=-2.2652, loss=0.4571]
[Train]:  35%|███▌      | 158/448 [00:16<00:27, 10.41it/s, ce=0.6836, ear=-2.2652, loss=0.4571]
[Train]:  35%|███▌      | 158/448 [00:16<00:27, 10.41it/s, ce=0.6831, ear=-2.2668, loss=0.4564]
[Train]:  35%|███▌      | 158/448 [00:17<00:27, 10.41it/s, ce=0.6823, ear=-2.2690, loss=0.4554]
[Train]:  36%|███▌      | 160/448 [00:17<00:27, 10.50it/s, ce=0.6823, ear=-2.2690, loss=0.4554]
[Train]:  36%|███▌      | 160/448 [00:17<00:27, 10.50it/s, ce=0.6812, ear=-2.2712, loss=0.4541]
[Train]:  36%|███▌      | 160/448 [00:17<00:27, 10.50it/s, ce=0.6804, ear=-2.2730, loss=0.4531]
[Train]:  36%|███▌      | 162/448 [00:17<00:27, 10.52it/s, ce=0.6804, ear=-2.2730, loss=0.4531]
[Train]:  36%|███▌      | 162/448 [00:17<00:27, 10.52it/s, ce=0.6795, ear=-2.2761, loss=0.4519]
[Train]:  36%|███▌      | 162/448 [00:17<00:27, 10.52it/s, ce=0.6789, ear=-2.2774, loss=0.4511]
[Train]:  37%|███▋      | 164/448 [00:17<00:27, 10.51it/s, ce=0.6789, ear=-2.2774, loss=0.4511]
[Train]:  37%|███▋      | 164/448 [00:17<00:27, 10.51it/s, ce=0.6779, ear=-2.2779, loss=0.4501]
[Train]:  37%|███▋      | 164/448 [00:17<00:27, 10.51it/s, ce=0.6777, ear=-2.2804, loss=0.4497]
[Train]:  37%|███▋      | 166/448 [00:17<00:26, 10.59it/s, ce=0.6777, ear=-2.2804, loss=0.4497]
[Train]:  37%|███▋      | 166/448 [00:17<00:26, 10.59it/s, ce=0.6778, ear=-2.2819, loss=0.4496]
[Train]:  37%|███▋      | 166/448 [00:17<00:26, 10.59it/s, ce=0.6773, ear=-2.2835, loss=0.4489]
[Train]:  38%|███▊      | 168/448 [00:17<00:26, 10.50it/s, ce=0.6773, ear=-2.2835, loss=0.4489]
[Train]:  38%|███▊      | 168/448 [00:17<00:26, 10.50it/s, ce=0.6761, ear=-2.2851, loss=0.4476]
[Train]:  38%|███▊      | 168/448 [00:18<00:26, 10.50it/s, ce=0.6751, ear=-2.2874, loss=0.4464]
[Train]:  38%|███▊      | 170/448 [00:18<00:26, 10.58it/s, ce=0.6751, ear=-2.2874, loss=0.4464]
[Train]:  38%|███▊      | 170/448 [00:18<00:26, 10.58it/s, ce=0.6742, ear=-2.2889, loss=0.4453]
[Train]:  38%|███▊      | 170/448 [00:18<00:26, 10.58it/s, ce=0.6728, ear=-2.2912, loss=0.4437]
[Train]:  38%|███▊      | 172/448 [00:18<00:25, 10.64it/s, ce=0.6728, ear=-2.2912, loss=0.4437]
[Train]:  38%|███▊      | 172/448 [00:18<00:25, 10.64it/s, ce=0.6716, ear=-2.2942, loss=0.4422]
[Train]:  38%|███▊      | 172/448 [00:18<00:25, 10.64it/s, ce=0.6706, ear=-2.2967, loss=0.4410]
[Train]:  39%|███▉      | 174/448 [00:18<00:25, 10.66it/s, ce=0.6706, ear=-2.2967, loss=0.4410]
[Train]:  39%|███▉      | 174/448 [00:18<00:25, 10.66it/s, ce=0.6700, ear=-2.2992, loss=0.4401]
[Train]:  39%|███▉      | 174/448 [00:18<00:25, 10.66it/s, ce=0.6686, ear=-2.3017, loss=0.4384]
[Train]:  39%|███▉      | 176/448 [00:18<00:25, 10.58it/s, ce=0.6686, ear=-2.3017, loss=0.4384]
[Train]:  39%|███▉      | 176/448 [00:18<00:25, 10.58it/s, ce=0.6688, ear=-2.3039, loss=0.4384]
[Train]:  39%|███▉      | 176/448 [00:18<00:25, 10.58it/s, ce=0.6690, ear=-2.3060, loss=0.4384]
[Train]:  40%|███▉      | 178/448 [00:18<00:25, 10.50it/s, ce=0.6690, ear=-2.3060, loss=0.4384]
[Train]:  40%|███▉      | 178/448 [00:18<00:25, 10.50it/s, ce=0.6679, ear=-2.3082, loss=0.4371]
[Train]:  40%|███▉      | 178/448 [00:18<00:25, 10.50it/s, ce=0.6673, ear=-2.3102, loss=0.4362]
[Train]:  40%|████      | 180/448 [00:18<00:25, 10.41it/s, ce=0.6673, ear=-2.3102, loss=0.4362]
[Train]:  40%|████      | 180/448 [00:19<00:25, 10.41it/s, ce=0.6671, ear=-2.3116, loss=0.4360]
[Train]:  40%|████      | 180/448 [00:19<00:25, 10.41it/s, ce=0.6667, ear=-2.3138, loss=0.4354]
[Train]:  41%|████      | 182/448 [00:19<00:25, 10.38it/s, ce=0.6667, ear=-2.3138, loss=0.4354]
[Train]:  41%|████      | 182/448 [00:19<00:25, 10.38it/s, ce=0.6665, ear=-2.3166, loss=0.4348]
[Train]:  41%|████      | 182/448 [00:19<00:25, 10.38it/s, ce=0.6663, ear=-2.3174, loss=0.4346]
[Train]:  41%|████      | 184/448 [00:19<00:25, 10.49it/s, ce=0.6663, ear=-2.3174, loss=0.4346]
[Train]:  41%|████      | 184/448 [00:19<00:25, 10.49it/s, ce=0.6662, ear=-2.3195, loss=0.4342]
[Train]:  41%|████      | 184/448 [00:19<00:25, 10.49it/s, ce=0.6658, ear=-2.3196, loss=0.4338]
[Train]:  42%|████▏     | 186/448 [00:19<00:25, 10.39it/s, ce=0.6658, ear=-2.3196, loss=0.4338]
[Train]:  42%|████▏     | 186/448 [00:19<00:25, 10.39it/s, ce=0.6654, ear=-2.3207, loss=0.4333]
[Train]:  42%|████▏     | 186/448 [00:19<00:25, 10.39it/s, ce=0.6651, ear=-2.3230, loss=0.4328]
[Train]:  42%|████▏     | 188/448 [00:19<00:25, 10.20it/s, ce=0.6651, ear=-2.3230, loss=0.4328]
[Train]:  42%|████▏     | 188/448 [00:19<00:25, 10.20it/s, ce=0.6642, ear=-2.3252, loss=0.4317]
[Train]:  42%|████▏     | 188/448 [00:19<00:25, 10.20it/s, ce=0.6634, ear=-2.3259, loss=0.4308]
[Train]:  42%|████▏     | 190/448 [00:19<00:25, 10.27it/s, ce=0.6634, ear=-2.3259, loss=0.4308]
[Train]:  42%|████▏     | 190/448 [00:20<00:25, 10.27it/s, ce=0.6630, ear=-2.3274, loss=0.4302]
[Train]:  42%|████▏     | 190/448 [00:20<00:25, 10.27it/s, ce=0.6623, ear=-2.3288, loss=0.4295]
[Train]:  43%|████▎     | 192/448 [00:20<00:25, 10.09it/s, ce=0.6623, ear=-2.3288, loss=0.4295]
[Train]:  43%|████▎     | 192/448 [00:20<00:25, 10.09it/s, ce=0.6611, ear=-2.3307, loss=0.4281]
[Train]:  43%|████▎     | 192/448 [00:20<00:25, 10.09it/s, ce=0.6610, ear=-2.3319, loss=0.4278]
[Train]:  43%|████▎     | 194/448 [00:20<00:24, 10.26it/s, ce=0.6610, ear=-2.3319, loss=0.4278]
[Train]:  43%|████▎     | 194/448 [00:20<00:24, 10.26it/s, ce=0.6611, ear=-2.3333, loss=0.4278]
[Train]:  43%|████▎     | 194/448 [00:20<00:24, 10.26it/s, ce=0.6605, ear=-2.3344, loss=0.4270]
[Train]:  44%|████▍     | 196/448 [00:20<00:24, 10.38it/s, ce=0.6605, ear=-2.3344, loss=0.4270]
[Train]:  44%|████▍     | 196/448 [00:20<00:24, 10.38it/s, ce=0.6605, ear=-2.3361, loss=0.4269]
[Train]:  44%|████▍     | 196/448 [00:20<00:24, 10.38it/s, ce=0.6589, ear=-2.3381, loss=0.4251]
[Train]:  44%|████▍     | 198/448 [00:20<00:24, 10.13it/s, ce=0.6589, ear=-2.3381, loss=0.4251]
[Train]:  44%|████▍     | 198/448 [00:20<00:24, 10.13it/s, ce=0.6593, ear=-2.3392, loss=0.4254]
[Train]:  44%|████▍     | 198/448 [00:20<00:24, 10.13it/s, ce=0.6589, ear=-2.3407, loss=0.4249]
[Train]:  45%|████▍     | 200/448 [00:20<00:23, 10.35it/s, ce=0.6589, ear=-2.3407, loss=0.4249]
[Train]:  45%|████▍     | 200/448 [00:21<00:23, 10.35it/s, ce=0.6586, ear=-2.3420, loss=0.4244]
[Train]:  45%|████▍     | 200/448 [00:21<00:23, 10.35it/s, ce=0.6592, ear=-2.3438, loss=0.4248]
[Train]:  45%|████▌     | 202/448 [00:21<00:23, 10.42it/s, ce=0.6592, ear=-2.3438, loss=0.4248]
[Train]:  45%|████▌     | 202/448 [00:21<00:23, 10.42it/s, ce=0.6595, ear=-2.3462, loss=0.4249]
[Train]:  45%|████▌     | 202/448 [00:21<00:23, 10.42it/s, ce=0.6605, ear=-2.3477, loss=0.4258]
[Train]:  46%|████▌     | 204/448 [00:21<00:22, 10.94it/s, ce=0.6605, ear=-2.3477, loss=0.4258]
[Train]:  46%|████▌     | 204/448 [00:21<00:22, 10.94it/s, ce=0.6597, ear=-2.3487, loss=0.4248]
[Train]:  46%|████▌     | 204/448 [00:21<00:22, 10.94it/s, ce=0.6587, ear=-2.3495, loss=0.4237]
[Train]:  46%|████▌     | 206/448 [00:21<00:22, 10.78it/s, ce=0.6587, ear=-2.3495, loss=0.4237]
[Train]:  46%|████▌     | 206/448 [00:21<00:22, 10.78it/s, ce=0.6589, ear=-2.3515, loss=0.4237]
[Train]:  46%|████▌     | 206/448 [00:21<00:22, 10.78it/s, ce=0.6588, ear=-2.3526, loss=0.4235]
[Train]:  46%|████▋     | 208/448 [00:21<00:22, 10.63it/s, ce=0.6588, ear=-2.3526, loss=0.4235]
[Train]:  46%|████▋     | 208/448 [00:21<00:22, 10.63it/s, ce=0.6584, ear=-2.3547, loss=0.4229]
[Train]:  46%|████▋     | 208/448 [00:21<00:22, 10.63it/s, ce=0.6574, ear=-2.3567, loss=0.4218]
[Train]:  47%|████▋     | 210/448 [00:21<00:22, 10.57it/s, ce=0.6574, ear=-2.3567, loss=0.4218]
[Train]:  47%|████▋     | 210/448 [00:21<00:22, 10.57it/s, ce=0.6577, ear=-2.3588, loss=0.4218]
[Train]:  47%|████▋     | 210/448 [00:22<00:22, 10.57it/s, ce=0.6574, ear=-2.3608, loss=0.4213]
[Train]:  47%|████▋     | 212/448 [00:22<00:22, 10.65it/s, ce=0.6574, ear=-2.3608, loss=0.4213]
[Train]:  47%|████▋     | 212/448 [00:22<00:22, 10.65it/s, ce=0.6563, ear=-2.3629, loss=0.4200]
[Train]:  47%|████▋     | 212/448 [00:22<00:22, 10.65it/s, ce=0.6553, ear=-2.3638, loss=0.4189]
[Train]:  48%|████▊     | 214/448 [00:22<00:21, 10.73it/s, ce=0.6553, ear=-2.3638, loss=0.4189]
[Train]:  48%|████▊     | 214/448 [00:22<00:21, 10.73it/s, ce=0.6542, ear=-2.3659, loss=0.4176]
[Train]:  48%|████▊     | 214/448 [00:22<00:21, 10.73it/s, ce=0.6538, ear=-2.3679, loss=0.4170]
[Train]:  48%|████▊     | 216/448 [00:22<00:21, 10.72it/s, ce=0.6538, ear=-2.3679, loss=0.4170]
[Train]:  48%|████▊     | 216/448 [00:22<00:21, 10.72it/s, ce=0.6522, ear=-2.3696, loss=0.4153]
[Train]:  48%|████▊     | 216/448 [00:22<00:21, 10.72it/s, ce=0.6521, ear=-2.3705, loss=0.4151]
[Train]:  49%|████▊     | 218/448 [00:22<00:21, 10.59it/s, ce=0.6521, ear=-2.3705, loss=0.4151]
[Train]:  49%|████▊     | 218/448 [00:22<00:21, 10.59it/s, ce=0.6519, ear=-2.3724, loss=0.4147]
[Train]:  49%|████▊     | 218/448 [00:22<00:21, 10.59it/s, ce=0.6512, ear=-2.3730, loss=0.4139]
[Train]:  49%|████▉     | 220/448 [00:22<00:21, 10.70it/s, ce=0.6512, ear=-2.3730, loss=0.4139]
[Train]:  49%|████▉     | 220/448 [00:22<00:21, 10.70it/s, ce=0.6504, ear=-2.3741, loss=0.4130]
[Train]:  49%|████▉     | 220/448 [00:22<00:21, 10.70it/s, ce=0.6487, ear=-2.3760, loss=0.4111]
[Train]:  50%|████▉     | 222/448 [00:22<00:21, 10.68it/s, ce=0.6487, ear=-2.3760, loss=0.4111]
[Train]:  50%|████▉     | 222/448 [00:23<00:21, 10.68it/s, ce=0.6503, ear=-2.3763, loss=0.4127]
[Train]:  50%|████▉     | 222/448 [00:23<00:21, 10.68it/s, ce=0.6492, ear=-2.3772, loss=0.4114]
[Train]:  50%|█████     | 224/448 [00:23<00:20, 10.71it/s, ce=0.6492, ear=-2.3772, loss=0.4114]
[Train]:  50%|█████     | 224/448 [00:23<00:20, 10.71it/s, ce=0.6496, ear=-2.3781, loss=0.4118]
[Train]:  50%|█████     | 224/448 [00:23<00:20, 10.71it/s, ce=0.6478, ear=-2.3796, loss=0.4098]
[Train]:  50%|█████     | 226/448 [00:23<00:20, 10.71it/s, ce=0.6478, ear=-2.3796, loss=0.4098]
[Train]:  50%|█████     | 226/448 [00:23<00:20, 10.71it/s, ce=0.6472, ear=-2.3811, loss=0.4091]
[Train]:  50%|█████     | 226/448 [00:23<00:20, 10.71it/s, ce=0.6469, ear=-2.3820, loss=0.4088]
[Train]:  51%|█████     | 228/448 [00:23<00:20, 10.63it/s, ce=0.6469, ear=-2.3820, loss=0.4088]
[Train]:  51%|█████     | 228/448 [00:23<00:20, 10.63it/s, ce=0.6461, ear=-2.3841, loss=0.4077]
[Train]:  51%|█████     | 228/448 [00:23<00:20, 10.63it/s, ce=0.6458, ear=-2.3861, loss=0.4072]
[Train]:  51%|█████▏    | 230/448 [00:23<00:20, 10.67it/s, ce=0.6458, ear=-2.3861, loss=0.4072]
[Train]:  51%|█████▏    | 230/448 [00:23<00:20, 10.67it/s, ce=0.6446, ear=-2.3867, loss=0.4059]
[Train]:  51%|█████▏    | 230/448 [00:23<00:20, 10.67it/s, ce=0.6433, ear=-2.3885, loss=0.4044]
[Train]:  52%|█████▏    | 232/448 [00:23<00:20, 10.67it/s, ce=0.6433, ear=-2.3885, loss=0.4044]
[Train]:  52%|█████▏    | 232/448 [00:23<00:20, 10.67it/s, ce=0.6438, ear=-2.3902, loss=0.4048]
[Train]:  52%|█████▏    | 232/448 [00:24<00:20, 10.67it/s, ce=0.6429, ear=-2.3918, loss=0.4037]
[Train]:  52%|█████▏    | 234/448 [00:24<00:19, 10.73it/s, ce=0.6429, ear=-2.3918, loss=0.4037]
[Train]:  52%|█████▏    | 234/448 [00:24<00:19, 10.73it/s, ce=0.6417, ear=-2.3928, loss=0.4024]
[Train]:  52%|█████▏    | 234/448 [00:24<00:19, 10.73it/s, ce=0.6410, ear=-2.3940, loss=0.4016]
[Train]:  53%|█████▎    | 236/448 [00:24<00:19, 10.63it/s, ce=0.6410, ear=-2.3940, loss=0.4016]
[Train]:  53%|█████▎    | 236/448 [00:24<00:19, 10.63it/s, ce=0.6405, ear=-2.3958, loss=0.4009]
[Train]:  53%|█████▎    | 236/448 [00:24<00:19, 10.63it/s, ce=0.6394, ear=-2.3971, loss=0.3997]
[Train]:  53%|█████▎    | 238/448 [00:24<00:20, 10.49it/s, ce=0.6394, ear=-2.3971, loss=0.3997]
[Train]:  53%|█████▎    | 238/448 [00:24<00:20, 10.49it/s, ce=0.6399, ear=-2.3985, loss=0.4000]
[Train]:  53%|█████▎    | 238/448 [00:24<00:20, 10.49it/s, ce=0.6395, ear=-2.3987, loss=0.3996]
[Train]:  54%|█████▎    | 240/448 [00:24<00:19, 10.62it/s, ce=0.6395, ear=-2.3987, loss=0.3996]
[Train]:  54%|█████▎    | 240/448 [00:24<00:19, 10.62it/s, ce=0.6387, ear=-2.4001, loss=0.3987]
[Train]:  54%|█████▎    | 240/448 [00:24<00:19, 10.62it/s, ce=0.6391, ear=-2.4002, loss=0.3990]
[Train]:  54%|█████▍    | 242/448 [00:24<00:19, 10.71it/s, ce=0.6391, ear=-2.4002, loss=0.3990]
[Train]:  54%|█████▍    | 242/448 [00:24<00:19, 10.71it/s, ce=0.6376, ear=-2.4014, loss=0.3975]
[Train]:  54%|█████▍    | 242/448 [00:25<00:19, 10.71it/s, ce=0.6374, ear=-2.4031, loss=0.3970]
[Train]:  54%|█████▍    | 244/448 [00:25<00:18, 10.80it/s, ce=0.6374, ear=-2.4031, loss=0.3970]
[Train]:  54%|█████▍    | 244/448 [00:25<00:18, 10.80it/s, ce=0.6375, ear=-2.4046, loss=0.3971]
[Train]:  54%|█████▍    | 244/448 [00:25<00:18, 10.80it/s, ce=0.6373, ear=-2.4055, loss=0.3967]
[Train]:  55%|█████▍    | 246/448 [00:25<00:18, 10.77it/s, ce=0.6373, ear=-2.4055, loss=0.3967]
[Train]:  55%|█████▍    | 246/448 [00:25<00:18, 10.77it/s, ce=0.6360, ear=-2.4073, loss=0.3953]
[Train]:  55%|█████▍    | 246/448 [00:25<00:18, 10.77it/s, ce=0.6352, ear=-2.4084, loss=0.3943]
[Train]:  55%|█████▌    | 248/448 [00:25<00:19, 10.53it/s, ce=0.6352, ear=-2.4084, loss=0.3943]
[Train]:  55%|█████▌    | 248/448 [00:25<00:19, 10.53it/s, ce=0.6349, ear=-2.4094, loss=0.3940]
[Train]:  55%|█████▌    | 248/448 [00:25<00:19, 10.53it/s, ce=0.6343, ear=-2.4106, loss=0.3932]
[Train]:  56%|█████▌    | 250/448 [00:25<00:18, 10.50it/s, ce=0.6343, ear=-2.4106, loss=0.3932]
[Train]:  56%|█████▌    | 250/448 [00:25<00:18, 10.50it/s, ce=0.6331, ear=-2.4121, loss=0.3918]
[Train]:  56%|█████▌    | 250/448 [00:25<00:18, 10.50it/s, ce=0.6314, ear=-2.4133, loss=0.3901]
[Train]:  56%|█████▋    | 252/448 [00:25<00:18, 10.61it/s, ce=0.6314, ear=-2.4133, loss=0.3901]
[Train]:  56%|█████▋    | 252/448 [00:25<00:18, 10.61it/s, ce=0.6303, ear=-2.4141, loss=0.3888]
[Train]:  56%|█████▋    | 252/448 [00:25<00:18, 10.61it/s, ce=0.6291, ear=-2.4149, loss=0.3876]
[Train]:  57%|█████▋    | 254/448 [00:25<00:18, 10.68it/s, ce=0.6291, ear=-2.4149, loss=0.3876]
[Train]:  57%|█████▋    | 254/448 [00:26<00:18, 10.68it/s, ce=0.6292, ear=-2.4167, loss=0.3876]
[Train]:  57%|█████▋    | 254/448 [00:26<00:18, 10.68it/s, ce=0.6286, ear=-2.4181, loss=0.3868]
[Train]:  57%|█████▋    | 256/448 [00:26<00:18, 10.59it/s, ce=0.6286, ear=-2.4181, loss=0.3868]
[Train]:  57%|█████▋    | 256/448 [00:26<00:18, 10.59it/s, ce=0.6275, ear=-2.4192, loss=0.3856]
[Train]:  57%|█████▋    | 256/448 [00:26<00:18, 10.59it/s, ce=0.6261, ear=-2.4206, loss=0.3841]
[Train]:  58%|█████▊    | 258/448 [00:26<00:18, 10.31it/s, ce=0.6261, ear=-2.4206, loss=0.3841]
[Train]:  58%|█████▊    | 258/448 [00:26<00:18, 10.31it/s, ce=0.6285, ear=-2.4217, loss=0.3864]
[Train]:  58%|█████▊    | 258/448 [00:26<00:18, 10.31it/s, ce=0.6277, ear=-2.4229, loss=0.3854]
[Train]:  58%|█████▊    | 260/448 [00:26<00:17, 10.45it/s, ce=0.6277, ear=-2.4229, loss=0.3854]
[Train]:  58%|█████▊    | 260/448 [00:26<00:17, 10.45it/s, ce=0.6273, ear=-2.4242, loss=0.3848]
[Train]:  58%|█████▊    | 260/448 [00:26<00:17, 10.45it/s, ce=0.6268, ear=-2.4247, loss=0.3843]
[Train]:  58%|█████▊    | 262/448 [00:26<00:17, 10.61it/s, ce=0.6268, ear=-2.4247, loss=0.3843]
[Train]:  58%|█████▊    | 262/448 [00:26<00:17, 10.61it/s, ce=0.6258, ear=-2.4253, loss=0.3832]
[Train]:  58%|█████▊    | 262/448 [00:26<00:17, 10.61it/s, ce=0.6248, ear=-2.4267, loss=0.3822]
[Train]:  59%|█████▉    | 264/448 [00:26<00:17, 10.71it/s, ce=0.6248, ear=-2.4267, loss=0.3822]
[Train]:  59%|█████▉    | 264/448 [00:27<00:17, 10.71it/s, ce=0.6244, ear=-2.4273, loss=0.3816]
[Train]:  59%|█████▉    | 264/448 [00:27<00:17, 10.71it/s, ce=0.6239, ear=-2.4285, loss=0.3811]
[Train]:  59%|█████▉    | 266/448 [00:27<00:16, 10.73it/s, ce=0.6239, ear=-2.4285, loss=0.3811]
[Train]:  59%|█████▉    | 266/448 [00:27<00:16, 10.73it/s, ce=0.6237, ear=-2.4297, loss=0.3807]
[Train]:  59%|█████▉    | 266/448 [00:27<00:16, 10.73it/s, ce=0.6230, ear=-2.4308, loss=0.3799]
[Train]:  60%|█████▉    | 268/448 [00:27<00:17, 10.44it/s, ce=0.6230, ear=-2.4308, loss=0.3799]
[Train]:  60%|█████▉    | 268/448 [00:27<00:17, 10.44it/s, ce=0.6220, ear=-2.4324, loss=0.3787]
[Train]:  60%|█████▉    | 268/448 [00:27<00:17, 10.44it/s, ce=0.6213, ear=-2.4335, loss=0.3780]
[Train]:  60%|██████    | 270/448 [00:27<00:16, 10.49it/s, ce=0.6213, ear=-2.4335, loss=0.3780]
[Train]:  60%|██████    | 270/448 [00:27<00:16, 10.49it/s, ce=0.6213, ear=-2.4348, loss=0.3778]
[Train]:  60%|██████    | 270/448 [00:27<00:16, 10.49it/s, ce=0.6211, ear=-2.4354, loss=0.3776]
[Train]:  61%|██████    | 272/448 [00:27<00:16, 10.41it/s, ce=0.6211, ear=-2.4354, loss=0.3776]
