
>>> [1/63] EAR | hatexplain | seed=42
>>> Command: python3 src_script/train/train_baseline_ear.py --dataset hatexplain --seed 42 --lambda_ear 0.1 --epochs 6 --patience 3 --batch_size 16 --grad_accum 2 --lr 2e-5 --max_len 128
>>> Start: Sun Mar 15 00:45:51 CST 2026
/root/miniconda/lib/python3.8/site-packages/torchvision/datapoints/__init__.py:12: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
/root/miniconda/lib/python3.8/site-packages/torchvision/transforms/v2/__init__.py:54: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
[Hardware] TF32 acceleration enabled for Ampere+ GPUs.
[Experiment] EAR_hatexplain_seed42_0315_0045
[Data] Train: 15383 | Val: 1922 | Test: 1924
[Model] EAR | lambda_ear=0.1

Epoch 1/6

[Train]:   0%|          | 0/962 [00:00<?, ?it/s]
[Train]:  14%|█▍        | 136/962 [00:13<01:20, 10.23it/s, ce=0.7156, ear=-2.1987, loss=0.4957]
[Train]:  14%|█▍        | 136/962 [00:14<01:20, 10.23it/s, ce=0.7153, ear=-2.2007, loss=0.4952]
[Train]:  14%|█▍        | 138/962 [00:14<01:20, 10.19it/s, ce=0.7153, ear=-2.2007, loss=0.4952]
[Train]:  14%|█▍        | 138/962 [00:14<01:20, 10.19it/s, ce=0.7154, ear=-2.2043, loss=0.4950]
[Train]:  14%|█▍        | 138/962 [00:14<01:20, 10.19it/s, ce=0.7153, ear=-2.2086, loss=0.4944]
[Train]:  15%|█▍        | 140/962 [00:14<01:21, 10.13it/s, ce=0.7153, ear=-2.2086, loss=0.4944]
[Train]:  15%|█▍        | 140/962 [00:14<01:21, 10.13it/s, ce=0.7150, ear=-2.2119, loss=0.4938]
[Train]:  15%|█▍        | 140/962 [00:14<01:21, 10.13it/s, ce=0.7150, ear=-2.2166, loss=0.4933]
[Train]:  15%|█▍        | 142/962 [00:14<01:23,  9.87it/s, ce=0.7150, ear=-2.2166, loss=0.4933]
[Train]:  15%|█▍        | 142/962 [00:14<01:23,  9.87it/s, ce=0.7146, ear=-2.2202, loss=0.4926]
[Train]:  15%|█▍        | 142/962 [00:14<01:23,  9.87it/s, ce=0.7142, ear=-2.2238, loss=0.4918]
[Train]:  15%|█▍        | 144/962 [00:14<01:27,  9.35it/s, ce=0.7142, ear=-2.2238, loss=0.4918]
[Train]:  15%|█▍        | 144/962 [00:14<01:27,  9.35it/s, ce=0.7143, ear=-2.2259, loss=0.4917]
[Train]:  15%|█▌        | 145/962 [00:14<01:27,  9.36it/s, ce=0.7143, ear=-2.2259, loss=0.4917]
[Train]:  15%|█▌        | 145/962 [00:14<01:27,  9.36it/s, ce=0.7136, ear=-2.2294, loss=0.4907]
[Train]:  15%|█▌        | 146/962 [00:14<01:30,  9.03it/s, ce=0.7136, ear=-2.2294, loss=0.4907]
[Train]:  15%|█▌        | 146/962 [00:15<01:30,  9.03it/s, ce=0.7135, ear=-2.2330, loss=0.4902]
[Train]:  15%|█▌        | 146/962 [00:15<01:30,  9.03it/s, ce=0.7136, ear=-2.2360, loss=0.4900]
[Train]:  15%|█▌        | 148/962 [00:15<01:32,  8.75it/s, ce=0.7136, ear=-2.2360, loss=0.4900]
[Train]:  15%|█▌        | 148/962 [00:15<01:32,  8.75it/s, ce=0.7139, ear=-2.2395, loss=0.4900]
[Train]:  15%|█▌        | 148/962 [00:15<01:32,  8.75it/s, ce=0.7138, ear=-2.2442, loss=0.4894]
[Train]:  16%|█▌        | 150/962 [00:15<01:31,  8.92it/s, ce=0.7138, ear=-2.2442, loss=0.4894]
[Train]:  16%|█▌        | 150/962 [00:15<01:31,  8.92it/s, ce=0.7137, ear=-2.2480, loss=0.4889]
[Train]:  16%|█▌        | 150/962 [00:15<01:31,  8.92it/s, ce=0.7137, ear=-2.2514, loss=0.4886]
[Train]:  16%|█▌        | 152/962 [00:15<01:28,  9.11it/s, ce=0.7137, ear=-2.2514, loss=0.4886]
[Train]:  16%|█▌        | 152/962 [00:15<01:28,  9.11it/s, ce=0.7141, ear=-2.2550, loss=0.4886]
[Train]:  16%|█▌        | 152/962 [00:15<01:28,  9.11it/s, ce=0.7137, ear=-2.2562, loss=0.4881]
[Train]:  16%|█▌        | 154/962 [00:15<01:26,  9.29it/s, ce=0.7137, ear=-2.2562, loss=0.4881]
[Train]:  16%|█▌        | 154/962 [00:15<01:26,  9.29it/s, ce=0.7135, ear=-2.2587, loss=0.4877]
[Train]:  16%|█▌        | 154/962 [00:16<01:26,  9.29it/s, ce=0.7133, ear=-2.2619, loss=0.4871]
[Train]:  16%|█▌        | 156/962 [00:16<01:25,  9.41it/s, ce=0.7133, ear=-2.2619, loss=0.4871]
[Train]:  16%|█▌        | 156/962 [00:16<01:25,  9.41it/s, ce=0.7136, ear=-2.2648, loss=0.4871]
[Train]:  16%|█▌        | 156/962 [00:16<01:25,  9.41it/s, ce=0.7135, ear=-2.2680, loss=0.4867]
[Train]:  16%|█▋        | 158/962 [00:16<01:24,  9.49it/s, ce=0.7135, ear=-2.2680, loss=0.4867]
[Train]:  16%|█▋        | 158/962 [00:16<01:24,  9.49it/s, ce=0.7135, ear=-2.2701, loss=0.4865]
[Train]:  17%|█▋        | 159/962 [00:16<01:25,  9.37it/s, ce=0.7135, ear=-2.2701, loss=0.4865]
[Train]:  17%|█▋        | 159/962 [00:16<01:25,  9.37it/s, ce=0.7135, ear=-2.2755, loss=0.4859]
[Train]:  17%|█▋        | 160/962 [00:16<01:26,  9.25it/s, ce=0.7135, ear=-2.2755, loss=0.4859]
[Train]:  17%|█▋        | 160/962 [00:16<01:26,  9.25it/s, ce=0.7135, ear=-2.2772, loss=0.4858]
[Train]:  17%|█▋        | 160/962 [00:16<01:26,  9.25it/s, ce=0.7135, ear=-2.2809, loss=0.4854]
[Train]:  17%|█▋        | 162/962 [00:16<01:22,  9.66it/s, ce=0.7135, ear=-2.2809, loss=0.4854]
[Train]:  17%|█▋        | 162/962 [00:16<01:22,  9.66it/s, ce=0.7130, ear=-2.2831, loss=0.4847]
[Train]:  17%|█▋        | 162/962 [00:16<01:22,  9.66it/s, ce=0.7130, ear=-2.2860, loss=0.4844]
[Train]:  17%|█▋        | 164/962 [00:16<01:19, 10.03it/s, ce=0.7130, ear=-2.2860, loss=0.4844]
[Train]:  17%|█▋        | 164/962 [00:16<01:19, 10.03it/s, ce=0.7129, ear=-2.2906, loss=0.4838]
[Train]:  17%|█▋        | 164/962 [00:17<01:19, 10.03it/s, ce=0.7129, ear=-2.2941, loss=0.4835]
[Train]:  17%|█▋        | 166/962 [00:17<01:17, 10.24it/s, ce=0.7129, ear=-2.2941, loss=0.4835]
[Train]:  17%|█▋        | 166/962 [00:17<01:17, 10.24it/s, ce=0.7126, ear=-2.2983, loss=0.4828]
[Train]:  17%|█▋        | 166/962 [00:17<01:17, 10.24it/s, ce=0.7122, ear=-2.3012, loss=0.4821]
[Train]:  17%|█▋        | 168/962 [00:17<01:17, 10.27it/s, ce=0.7122, ear=-2.3012, loss=0.4821]
[Train]:  17%|█▋        | 168/962 [00:17<01:17, 10.27it/s, ce=0.7123, ear=-2.3031, loss=0.4820]
[Train]:  17%|█▋        | 168/962 [00:17<01:17, 10.27it/s, ce=0.7120, ear=-2.3061, loss=0.4814]
[Train]:  18%|█▊        | 170/962 [00:17<01:16, 10.40it/s, ce=0.7120, ear=-2.3061, loss=0.4814]
[Train]:  18%|█▊        | 170/962 [00:17<01:16, 10.40it/s, ce=0.7117, ear=-2.3109, loss=0.4807]
[Train]:  18%|█▊        | 170/962 [00:17<01:16, 10.40it/s, ce=0.7120, ear=-2.3138, loss=0.4806]
[Train]:  18%|█▊        | 172/962 [00:17<01:19,  9.98it/s, ce=0.7120, ear=-2.3138, loss=0.4806]
[Train]:  18%|█▊        | 172/962 [00:17<01:19,  9.98it/s, ce=0.7120, ear=-2.3162, loss=0.4804]
[Train]:  18%|█▊        | 172/962 [00:17<01:19,  9.98it/s, ce=0.7116, ear=-2.3188, loss=0.4797]
[Train]:  18%|█▊        | 174/962 [00:17<01:17, 10.11it/s, ce=0.7116, ear=-2.3188, loss=0.4797]
[Train]:  18%|█▊        | 174/962 [00:17<01:17, 10.11it/s, ce=0.7113, ear=-2.3216, loss=0.4791]
[Train]:  18%|█▊        | 174/962 [00:17<01:17, 10.11it/s, ce=0.7118, ear=-2.3246, loss=0.4794]
[Train]:  18%|█▊        | 176/962 [00:17<01:17, 10.11it/s, ce=0.7118, ear=-2.3246, loss=0.4794]
[Train]:  18%|█▊        | 176/962 [00:18<01:17, 10.11it/s, ce=0.7118, ear=-2.3262, loss=0.4791]
[Train]:  18%|█▊        | 176/962 [00:18<01:17, 10.11it/s, ce=0.7111, ear=-2.3278, loss=0.4783]
[Train]:  19%|█▊        | 178/962 [00:18<01:19,  9.86it/s, ce=0.7111, ear=-2.3278, loss=0.4783]
[Train]:  19%|█▊        | 178/962 [00:18<01:19,  9.86it/s, ce=0.7114, ear=-2.3296, loss=0.4784]
[Train]:  19%|█▊        | 178/962 [00:18<01:19,  9.86it/s, ce=0.7114, ear=-2.3321, loss=0.4782]
[Train]:  19%|█▊        | 180/962 [00:18<01:19,  9.88it/s, ce=0.7114, ear=-2.3321, loss=0.4782]
[Train]:  19%|█▊        | 180/962 [00:18<01:19,  9.88it/s, ce=0.7115, ear=-2.3355, loss=0.4779]
[Train]:  19%|█▊        | 180/962 [00:18<01:19,  9.88it/s, ce=0.7117, ear=-2.3384, loss=0.4778]
[Train]:  19%|█▉        | 182/962 [00:18<01:18,  9.97it/s, ce=0.7117, ear=-2.3384, loss=0.4778]
[Train]:  19%|█▉        | 182/962 [00:18<01:18,  9.97it/s, ce=0.7115, ear=-2.3402, loss=0.4775]
[Train]:  19%|█▉        | 182/962 [00:18<01:18,  9.97it/s, ce=0.7115, ear=-2.3434, loss=0.4771]
[Train]:  19%|█▉        | 184/962 [00:18<01:18,  9.85it/s, ce=0.7115, ear=-2.3434, loss=0.4771]
[Train]:  19%|█▉        | 184/962 [00:18<01:18,  9.85it/s, ce=0.7112, ear=-2.3460, loss=0.4766]
[Train]:  19%|█▉        | 185/962 [00:18<01:19,  9.81it/s, ce=0.7112, ear=-2.3460, loss=0.4766]
[Train]:  19%|█▉        | 185/962 [00:19<01:19,  9.81it/s, ce=0.7111, ear=-2.3479, loss=0.4763]
[Train]:  19%|█▉        | 186/962 [00:19<01:21,  9.56it/s, ce=0.7111, ear=-2.3479, loss=0.4763]
[Train]:  19%|█▉        | 186/962 [00:19<01:21,  9.56it/s, ce=0.7109, ear=-2.3505, loss=0.4759]
[Train]:  19%|█▉        | 186/962 [00:19<01:21,  9.56it/s, ce=0.7105, ear=-2.3526, loss=0.4753]
[Train]:  20%|█▉        | 188/962 [00:19<01:20,  9.57it/s, ce=0.7105, ear=-2.3526, loss=0.4753]
[Train]:  20%|█▉        | 188/962 [00:19<01:20,  9.57it/s, ce=0.7106, ear=-2.3546, loss=0.4751]
[Train]:  20%|█▉        | 188/962 [00:19<01:20,  9.57it/s, ce=0.7109, ear=-2.3571, loss=0.4752]
[Train]:  20%|█▉        | 190/962 [00:19<01:18,  9.79it/s, ce=0.7109, ear=-2.3571, loss=0.4752]
[Train]:  20%|█▉        | 190/962 [00:19<01:18,  9.79it/s, ce=0.7107, ear=-2.3613, loss=0.4746]
[Train]:  20%|█▉        | 190/962 [00:19<01:18,  9.79it/s, ce=0.7105, ear=-2.3635, loss=0.4741]
[Train]:  20%|█▉        | 192/962 [00:19<01:17,  9.98it/s, ce=0.7105, ear=-2.3635, loss=0.4741]
[Train]:  20%|█▉        | 192/962 [00:19<01:17,  9.98it/s, ce=0.7105, ear=-2.3657, loss=0.4740]
[Train]:  20%|█▉        | 192/962 [00:19<01:17,  9.98it/s, ce=0.7104, ear=-2.3686, loss=0.4735]
[Train]:  20%|██        | 194/962 [00:19<01:16, 10.03it/s, ce=0.7104, ear=-2.3686, loss=0.4735]
[Train]:  20%|██        | 194/962 [00:19<01:16, 10.03it/s, ce=0.7100, ear=-2.3711, loss=0.4729]
[Train]:  20%|██        | 194/962 [00:20<01:16, 10.03it/s, ce=0.7097, ear=-2.3734, loss=0.4724]
[Train]:  20%|██        | 196/962 [00:20<01:16, 10.00it/s, ce=0.7097, ear=-2.3734, loss=0.4724]
[Train]:  20%|██        | 196/962 [00:20<01:16, 10.00it/s, ce=0.7095, ear=-2.3748, loss=0.4720]
[Train]:  20%|██        | 196/962 [00:20<01:16, 10.00it/s, ce=0.7092, ear=-2.3782, loss=0.4713]
[Train]:  21%|██        | 198/962 [00:20<01:16,  9.96it/s, ce=0.7092, ear=-2.3782, loss=0.4713]
[Train]:  21%|██        | 198/962 [00:20<01:16,  9.96it/s, ce=0.7092, ear=-2.3795, loss=0.4712]
[Train]:  21%|██        | 198/962 [00:20<01:16,  9.96it/s, ce=0.7095, ear=-2.3816, loss=0.4713]
[Train]:  21%|██        | 200/962 [00:20<01:16,  9.97it/s, ce=0.7095, ear=-2.3816, loss=0.4713]
[Train]:  21%|██        | 200/962 [00:20<01:16,  9.97it/s, ce=0.7100, ear=-2.3829, loss=0.4718]
[Train]:  21%|██        | 200/962 [00:20<01:16,  9.97it/s, ce=0.7098, ear=-2.3854, loss=0.4712]
[Train]:  21%|██        | 202/962 [00:20<01:15, 10.04it/s, ce=0.7098, ear=-2.3854, loss=0.4712]
[Train]:  21%|██        | 202/962 [00:20<01:15, 10.04it/s, ce=0.7103, ear=-2.3883, loss=0.4715]
[Train]:  21%|██        | 202/962 [00:20<01:15, 10.04it/s, ce=0.7106, ear=-2.3910, loss=0.4714]
[Train]:  21%|██        | 204/962 [00:20<01:14, 10.17it/s, ce=0.7106, ear=-2.3910, loss=0.4714]
[Train]:  21%|██        | 204/962 [00:20<01:14, 10.17it/s, ce=0.7103, ear=-2.3944, loss=0.4709]
[Train]:  21%|██        | 204/962 [00:21<01:14, 10.17it/s, ce=0.7104, ear=-2.3959, loss=0.4709]
[Train]:  21%|██▏       | 206/962 [00:21<01:14, 10.09it/s, ce=0.7104, ear=-2.3959, loss=0.4709]
[Train]:  21%|██▏       | 206/962 [00:21<01:14, 10.09it/s, ce=0.7103, ear=-2.3979, loss=0.4706]
[Train]:  21%|██▏       | 206/962 [00:21<01:14, 10.09it/s, ce=0.7101, ear=-2.4009, loss=0.4700]
[Train]:  22%|██▏       | 208/962 [00:21<01:15, 10.02it/s, ce=0.7101, ear=-2.4009, loss=0.4700]
[Train]:  22%|██▏       | 208/962 [00:21<01:15, 10.02it/s, ce=0.7102, ear=-2.4029, loss=0.4699]
[Train]:  22%|██▏       | 208/962 [00:21<01:15, 10.02it/s, ce=0.7102, ear=-2.4056, loss=0.4696]
[Train]:  22%|██▏       | 210/962 [00:21<01:14, 10.03it/s, ce=0.7102, ear=-2.4056, loss=0.4696]
[Train]:  22%|██▏       | 210/962 [00:21<01:14, 10.03it/s, ce=0.7106, ear=-2.4082, loss=0.4698]
[Train]:  22%|██▏       | 210/962 [00:21<01:14, 10.03it/s, ce=0.7105, ear=-2.4111, loss=0.4694]
[Train]:  22%|██▏       | 212/962 [00:21<01:14, 10.06it/s, ce=0.7105, ear=-2.4111, loss=0.4694]
[Train]:  22%|██▏       | 212/962 [00:21<01:14, 10.06it/s, ce=0.7106, ear=-2.4142, loss=0.4692]
[Train]:  22%|██▏       | 212/962 [00:21<01:14, 10.06it/s, ce=0.7110, ear=-2.4160, loss=0.4694]
[Train]:  22%|██▏       | 214/962 [00:21<01:15,  9.85it/s, ce=0.7110, ear=-2.4160, loss=0.4694]
[Train]:  22%|██▏       | 214/962 [00:21<01:15,  9.85it/s, ce=0.7107, ear=-2.4183, loss=0.4689]
[Train]:  22%|██▏       | 215/962 [00:21<01:17,  9.70it/s, ce=0.7107, ear=-2.4183, loss=0.4689]
[Train]:  22%|██▏       | 215/962 [00:22<01:17,  9.70it/s, ce=0.7105, ear=-2.4205, loss=0.4685]
[Train]:  22%|██▏       | 216/962 [00:22<01:21,  9.11it/s, ce=0.7105, ear=-2.4205, loss=0.4685]
[Train]:  22%|██▏       | 216/962 [00:22<01:21,  9.11it/s, ce=0.7108, ear=-2.4224, loss=0.4686]
[Train]:  23%|██▎       | 217/962 [00:22<01:20,  9.20it/s, ce=0.7108, ear=-2.4224, loss=0.4686]
[Train]:  23%|██▎       | 217/962 [00:22<01:20,  9.20it/s, ce=0.7111, ear=-2.4232, loss=0.4688]
[Train]:  23%|██▎       | 218/962 [00:22<01:22,  9.05it/s, ce=0.7111, ear=-2.4232, loss=0.4688]
[Train]:  23%|██▎       | 218/962 [00:22<01:22,  9.05it/s, ce=0.7108, ear=-2.4257, loss=0.4682]
[Train]:  23%|██▎       | 218/962 [00:22<01:22,  9.05it/s, ce=0.7108, ear=-2.4283, loss=0.4679]
[Train]:  23%|██▎       | 220/962 [00:22<01:18,  9.40it/s, ce=0.7108, ear=-2.4283, loss=0.4679]
[Train]:  23%|██▎       | 220/962 [00:22<01:18,  9.40it/s, ce=0.7105, ear=-2.4302, loss=0.4675]
[Train]:  23%|██▎       | 220/962 [00:22<01:18,  9.40it/s, ce=0.7109, ear=-2.4323, loss=0.4677]
[Train]:  23%|██▎       | 222/962 [00:22<01:17,  9.50it/s, ce=0.7109, ear=-2.4323, loss=0.4677]
[Train]:  23%|██▎       | 222/962 [00:22<01:17,  9.50it/s, ce=0.7106, ear=-2.4340, loss=0.4672]
[Train]:  23%|██▎       | 222/962 [00:22<01:17,  9.50it/s, ce=0.7102, ear=-2.4367, loss=0.4665]
[Train]:  23%|██▎       | 224/962 [00:22<01:16,  9.63it/s, ce=0.7102, ear=-2.4367, loss=0.4665]
[Train]:  23%|██▎       | 224/962 [00:22<01:16,  9.63it/s, ce=0.7102, ear=-2.4393, loss=0.4662]
[Train]:  23%|██▎       | 224/962 [00:23<01:16,  9.63it/s, ce=0.7099, ear=-2.4421, loss=0.4657]
[Train]:  23%|██▎       | 226/962 [00:23<01:15,  9.80it/s, ce=0.7099, ear=-2.4421, loss=0.4657]
[Train]:  23%|██▎       | 226/962 [00:23<01:15,  9.80it/s, ce=0.7098, ear=-2.4438, loss=0.4654]
[Train]:  23%|██▎       | 226/962 [00:23<01:15,  9.80it/s, ce=0.7099, ear=-2.4460, loss=0.4653]
[Train]:  24%|██▎       | 228/962 [00:23<01:14,  9.87it/s, ce=0.7099, ear=-2.4460, loss=0.4653]
[Train]:  24%|██▎       | 228/962 [00:23<01:14,  9.87it/s, ce=0.7095, ear=-2.4483, loss=0.4647]
[Train]:  24%|██▎       | 228/962 [00:23<01:14,  9.87it/s, ce=0.7095, ear=-2.4510, loss=0.4643]
[Train]:  24%|██▍       | 230/962 [00:23<01:14,  9.87it/s, ce=0.7095, ear=-2.4510, loss=0.4643]
[Train]:  24%|██▍       | 230/962 [00:23<01:14,  9.87it/s, ce=0.7091, ear=-2.4543, loss=0.4636]
[Train]:  24%|██▍       | 230/962 [00:23<01:14,  9.87it/s, ce=0.7089, ear=-2.4551, loss=0.4634]
[Train]:  24%|██▍       | 232/962 [00:23<01:13,  9.95it/s, ce=0.7089, ear=-2.4551, loss=0.4634]
[Train]:  24%|██▍       | 232/962 [00:23<01:13,  9.95it/s, ce=0.7087, ear=-2.4575, loss=0.4630]
[Train]:  24%|██▍       | 232/962 [00:23<01:13,  9.95it/s, ce=0.7083, ear=-2.4595, loss=0.4624]
[Train]:  24%|██▍       | 234/962 [00:23<01:13,  9.93it/s, ce=0.7083, ear=-2.4595, loss=0.4624]
[Train]:  24%|██▍       | 234/962 [00:23<01:13,  9.93it/s, ce=0.7078, ear=-2.4607, loss=0.4617]
[Train]:  24%|██▍       | 234/962 [00:24<01:13,  9.93it/s, ce=0.7075, ear=-2.4622, loss=0.4613]
[Train]:  25%|██▍       | 236/962 [00:24<01:12,  9.99it/s, ce=0.7075, ear=-2.4622, loss=0.4613]
[Train]:  25%|██▍       | 236/962 [00:24<01:12,  9.99it/s, ce=0.7073, ear=-2.4644, loss=0.4608]
[Train]:  25%|██▍       | 236/962 [00:24<01:12,  9.99it/s, ce=0.7071, ear=-2.4655, loss=0.4605]
[Train]:  25%|██▍       | 238/962 [00:24<01:12,  9.99it/s, ce=0.7071, ear=-2.4655, loss=0.4605]
[Train]:  25%|██▍       | 238/962 [00:24<01:12,  9.99it/s, ce=0.7070, ear=-2.4673, loss=0.4603]
[Train]:  25%|██▍       | 238/962 [00:24<01:12,  9.99it/s, ce=0.7067, ear=-2.4699, loss=0.4597]
[Train]:  25%|██▍       | 240/962 [00:24<01:11, 10.05it/s, ce=0.7067, ear=-2.4699, loss=0.4597]
[Train]:  25%|██▍       | 240/962 [00:24<01:11, 10.05it/s, ce=0.7065, ear=-2.4724, loss=0.4593]
[Train]:  25%|██▍       | 240/962 [00:24<01:11, 10.05it/s, ce=0.7066, ear=-2.4735, loss=0.4593]
[Train]:  25%|██▌       | 242/962 [00:24<01:11, 10.02it/s, ce=0.7066, ear=-2.4735, loss=0.4593]
[Train]:  25%|██▌       | 242/962 [00:24<01:11, 10.02it/s, ce=0.7070, ear=-2.4746, loss=0.4595]
[Train]:  25%|██▌       | 242/962 [00:24<01:11, 10.02it/s, ce=0.7071, ear=-2.4760, loss=0.4595]
[Train]:  25%|██▌       | 244/962 [00:24<01:12,  9.96it/s, ce=0.7071, ear=-2.4760, loss=0.4595]
[Train]:  25%|██▌       | 244/962 [00:24<01:12,  9.96it/s, ce=0.7070, ear=-2.4774, loss=0.4593]
[Train]:  25%|██▌       | 244/962 [00:25<01:12,  9.96it/s, ce=0.7072, ear=-2.4797, loss=0.4592]
[Train]:  26%|██▌       | 246/962 [00:25<01:14,  9.59it/s, ce=0.7072, ear=-2.4797, loss=0.4592]
[Train]:  26%|██▌       | 246/962 [00:25<01:14,  9.59it/s, ce=0.7072, ear=-2.4815, loss=0.4591]
[Train]:  26%|██▌       | 246/962 [00:25<01:14,  9.59it/s, ce=0.7071, ear=-2.4831, loss=0.4588]
[Train]:  26%|██▌       | 248/962 [00:25<01:13,  9.70it/s, ce=0.7071, ear=-2.4831, loss=0.4588]
[Train]:  26%|██▌       | 248/962 [00:25<01:13,  9.70it/s, ce=0.7069, ear=-2.4851, loss=0.4584]
[Train]:  26%|██▌       | 248/962 [00:25<01:13,  9.70it/s, ce=0.7067, ear=-2.4873, loss=0.4580]
[Train]:  26%|██▌       | 250/962 [00:25<01:12,  9.83it/s, ce=0.7067, ear=-2.4873, loss=0.4580]
[Train]:  26%|██▌       | 250/962 [00:25<01:12,  9.83it/s, ce=0.7068, ear=-2.4883, loss=0.4580]
[Train]:  26%|██▌       | 250/962 [00:25<01:12,  9.83it/s, ce=0.7065, ear=-2.4890, loss=0.4576]
[Train]:  26%|██▌       | 252/962 [00:25<01:12,  9.85it/s, ce=0.7065, ear=-2.4890, loss=0.4576]
[Train]:  26%|██▌       | 252/962 [00:25<01:12,  9.85it/s, ce=0.7060, ear=-2.4893, loss=0.4571]
[Train]:  26%|██▌       | 252/962 [00:25<01:12,  9.85it/s, ce=0.7058, ear=-2.4916, loss=0.4566]
[Train]:  26%|██▋       | 254/962 [00:25<01:11,  9.85it/s, ce=0.7058, ear=-2.4916, loss=0.4566]
[Train]:  26%|██▋       | 254/962 [00:26<01:11,  9.85it/s, ce=0.7060, ear=-2.4932, loss=0.4567]
[Train]:  26%|██▋       | 254/962 [00:26<01:11,  9.85it/s, ce=0.7062, ear=-2.4947, loss=0.4567]
[Train]:  27%|██▋       | 256/962 [00:26<01:11,  9.83it/s, ce=0.7062, ear=-2.4947, loss=0.4567]
[Train]:  27%|██▋       | 256/962 [00:26<01:11,  9.83it/s, ce=0.7061, ear=-2.4962, loss=0.4565]
[Train]:  27%|██▋       | 256/962 [00:26<01:11,  9.83it/s, ce=0.7057, ear=-2.4977, loss=0.4560]
[Train]:  27%|██▋       | 258/962 [00:26<01:11,  9.88it/s, ce=0.7057, ear=-2.4977, loss=0.4560]
[Train]:  27%|██▋       | 258/962 [00:26<01:11,  9.88it/s, ce=0.7056, ear=-2.4999, loss=0.4557]
[Train]:  27%|██▋       | 258/962 [00:26<01:11,  9.88it/s, ce=0.7052, ear=-2.5009, loss=0.4551]
[Train]:  27%|██▋       | 260/962 [00:26<01:10,  9.96it/s, ce=0.7052, ear=-2.5009, loss=0.4551]
[Train]:  27%|██▋       | 260/962 [00:26<01:10,  9.96it/s, ce=0.7051, ear=-2.5023, loss=0.4549]
[Train]:  27%|██▋       | 260/962 [00:26<01:10,  9.96it/s, ce=0.7053, ear=-2.5041, loss=0.4549]
[Train]:  27%|██▋       | 262/962 [00:26<01:10,  9.96it/s, ce=0.7053, ear=-2.5041, loss=0.4549]
[Train]:  27%|██▋       | 262/962 [00:26<01:10,  9.96it/s, ce=0.7055, ear=-2.5049, loss=0.4550]
[Train]:  27%|██▋       | 262/962 [00:26<01:10,  9.96it/s, ce=0.7054, ear=-2.5059, loss=0.4548]
[Train]:  27%|██▋       | 264/962 [00:26<01:10,  9.89it/s, ce=0.7054, ear=-2.5059, loss=0.4548]
[Train]:  27%|██▋       | 264/962 [00:27<01:10,  9.89it/s, ce=0.7051, ear=-2.5073, loss=0.4544]
[Train]:  27%|██▋       | 264/962 [00:27<01:10,  9.89it/s, ce=0.7051, ear=-2.5081, loss=0.4543]
[Train]:  28%|██▊       | 266/962 [00:27<01:09,  9.99it/s, ce=0.7051, ear=-2.5081, loss=0.4543]
[Train]:  28%|██▊       | 266/962 [00:27<01:09,  9.99it/s, ce=0.7049, ear=-2.5092, loss=0.4540]
[Train]:  28%|██▊       | 266/962 [00:27<01:09,  9.99it/s, ce=0.7046, ear=-2.5108, loss=0.4535]
[Train]:  28%|██▊       | 268/962 [00:27<01:08, 10.13it/s, ce=0.7046, ear=-2.5108, loss=0.4535]
[Train]:  28%|██▊       | 268/962 [00:27<01:08, 10.13it/s, ce=0.7043, ear=-2.5116, loss=0.4531]
[Train]:  28%|██▊       | 268/962 [00:27<01:08, 10.13it/s, ce=0.7042, ear=-2.5132, loss=0.4528]
[Train]:  28%|██▊       | 270/962 [00:27<01:07, 10.28it/s, ce=0.7042, ear=-2.5132, loss=0.4528]
[Train]:  28%|██▊       | 270/962 [00:27<01:07, 10.28it/s, ce=0.7040, ear=-2.5139, loss=0.4527]
[Train]:  28%|██▊       | 270/962 [00:27<01:07, 10.28it/s, ce=0.7038, ear=-2.5143, loss=0.4523]
[Train]:  28%|██▊       | 272/962 [00:27<01:06, 10.38it/s, ce=0.7038, ear=-2.5143, loss=0.4523]
[Train]:  28%|██▊       | 272/962 [00:27<01:06, 10.38it/s, ce=0.7038, ear=-2.5158, loss=0.4522]
[Train]:  28%|██▊       | 272/962 [00:27<01:06, 10.38it/s, ce=0.7037, ear=-2.5174, loss=0.4519]
[Train]:  28%|██▊       | 274/962 [00:27<01:07, 10.26it/s, ce=0.7037, ear=-2.5174, loss=0.4519]
[Train]:  28%|██▊       | 274/962 [00:27<01:07, 10.26it/s, ce=0.7031, ear=-2.5187, loss=0.4512]
