
>>> [1/63] EAR | toxigen | seed=2024
>>> Command: python3 src_script/train/train_baseline_ear.py --dataset toxigen --seed 2024 --lambda_ear 0.1 --epochs 6 --patience 3 --batch_size 16 --grad_accum 2 --lr 2e-5 --max_len 128
>>> Start: Sun Mar 15 05:06:54 CST 2026
/root/miniconda/lib/python3.8/site-packages/torchvision/datapoints/__init__.py:12: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
/root/miniconda/lib/python3.8/site-packages/torchvision/transforms/v2/__init__.py:54: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
[Hardware] TF32 acceleration enabled for Ampere+ GPUs.
[Experiment] EAR_toxigen_seed2024_0315_0506
[Data] Train: 7168 | Val: 896 | Test: 896
[Model] EAR | lambda_ear=0.1

Epoch 1/6

[Train]:   0%|          | 0/448 [00:00<?, ?it/s]
[Train]:  30%|██▉       | 134/448 [00:13<00:29, 10.68it/s, ce=0.7048, ear=-2.2434, loss=0.4805]
[Train]:  30%|██▉       | 134/448 [00:13<00:29, 10.68it/s, ce=0.7049, ear=-2.2470, loss=0.4802]
[Train]:  30%|███       | 136/448 [00:13<00:29, 10.67it/s, ce=0.7049, ear=-2.2470, loss=0.4802]
[Train]:  30%|███       | 136/448 [00:13<00:29, 10.67it/s, ce=0.7049, ear=-2.2502, loss=0.4799]
[Train]:  30%|███       | 136/448 [00:13<00:29, 10.67it/s, ce=0.7048, ear=-2.2536, loss=0.4795]
[Train]:  31%|███       | 138/448 [00:13<00:29, 10.67it/s, ce=0.7048, ear=-2.2536, loss=0.4795]
[Train]:  31%|███       | 138/448 [00:13<00:29, 10.67it/s, ce=0.7045, ear=-2.2572, loss=0.4788]
[Train]:  31%|███       | 138/448 [00:13<00:29, 10.67it/s, ce=0.7047, ear=-2.2612, loss=0.4786]
[Train]:  31%|███▏      | 140/448 [00:13<00:29, 10.60it/s, ce=0.7047, ear=-2.2612, loss=0.4786]
[Train]:  31%|███▏      | 140/448 [00:14<00:29, 10.60it/s, ce=0.7050, ear=-2.2636, loss=0.4786]
[Train]:  31%|███▏      | 140/448 [00:14<00:29, 10.60it/s, ce=0.7042, ear=-2.2652, loss=0.4777]
[Train]:  32%|███▏      | 142/448 [00:14<00:28, 10.67it/s, ce=0.7042, ear=-2.2652, loss=0.4777]
[Train]:  32%|███▏      | 142/448 [00:14<00:28, 10.67it/s, ce=0.7041, ear=-2.2677, loss=0.4774]
[Train]:  32%|███▏      | 142/448 [00:14<00:28, 10.67it/s, ce=0.7038, ear=-2.2718, loss=0.4767]
[Train]:  32%|███▏      | 144/448 [00:14<00:28, 10.69it/s, ce=0.7038, ear=-2.2718, loss=0.4767]
[Train]:  32%|███▏      | 144/448 [00:14<00:28, 10.69it/s, ce=0.7038, ear=-2.2773, loss=0.4761]
[Train]:  32%|███▏      | 144/448 [00:14<00:28, 10.69it/s, ce=0.7034, ear=-2.2787, loss=0.4755]
[Train]:  33%|███▎      | 146/448 [00:14<00:28, 10.73it/s, ce=0.7034, ear=-2.2787, loss=0.4755]
[Train]:  33%|███▎      | 146/448 [00:14<00:28, 10.73it/s, ce=0.7025, ear=-2.2811, loss=0.4744]
[Train]:  33%|███▎      | 146/448 [00:14<00:28, 10.73it/s, ce=0.7029, ear=-2.2830, loss=0.4746]
[Train]:  33%|███▎      | 148/448 [00:14<00:27, 10.75it/s, ce=0.7029, ear=-2.2830, loss=0.4746]
[Train]:  33%|███▎      | 148/448 [00:14<00:27, 10.75it/s, ce=0.7025, ear=-2.2848, loss=0.4741]
[Train]:  33%|███▎      | 148/448 [00:14<00:27, 10.75it/s, ce=0.7024, ear=-2.2888, loss=0.4736]
[Train]:  33%|███▎      | 150/448 [00:14<00:27, 10.70it/s, ce=0.7024, ear=-2.2888, loss=0.4736]
[Train]:  33%|███▎      | 150/448 [00:15<00:27, 10.70it/s, ce=0.7023, ear=-2.2913, loss=0.4731]
[Train]:  33%|███▎      | 150/448 [00:15<00:27, 10.70it/s, ce=0.7022, ear=-2.2939, loss=0.4728]
[Train]:  34%|███▍      | 152/448 [00:15<00:28, 10.50it/s, ce=0.7022, ear=-2.2939, loss=0.4728]
[Train]:  34%|███▍      | 152/448 [00:15<00:28, 10.50it/s, ce=0.7025, ear=-2.2968, loss=0.4728]
[Train]:  34%|███▍      | 152/448 [00:15<00:28, 10.50it/s, ce=0.7022, ear=-2.2992, loss=0.4722]
[Train]:  34%|███▍      | 154/448 [00:15<00:27, 10.55it/s, ce=0.7022, ear=-2.2992, loss=0.4722]
[Train]:  34%|███▍      | 154/448 [00:15<00:27, 10.55it/s, ce=0.7016, ear=-2.3022, loss=0.4714]
[Train]:  34%|███▍      | 154/448 [00:15<00:27, 10.55it/s, ce=0.7012, ear=-2.3037, loss=0.4709]
[Train]:  35%|███▍      | 156/448 [00:15<00:27, 10.64it/s, ce=0.7012, ear=-2.3037, loss=0.4709]
[Train]:  35%|███▍      | 156/448 [00:15<00:27, 10.64it/s, ce=0.7012, ear=-2.3063, loss=0.4705]
[Train]:  35%|███▍      | 156/448 [00:15<00:27, 10.64it/s, ce=0.7013, ear=-2.3090, loss=0.4704]
[Train]:  35%|███▌      | 158/448 [00:15<00:27, 10.68it/s, ce=0.7013, ear=-2.3090, loss=0.4704]
[Train]:  35%|███▌      | 158/448 [00:15<00:27, 10.68it/s, ce=0.7009, ear=-2.3105, loss=0.4698]
[Train]:  35%|███▌      | 158/448 [00:15<00:27, 10.68it/s, ce=0.7007, ear=-2.3125, loss=0.4694]
[Train]:  36%|███▌      | 160/448 [00:15<00:28, 10.22it/s, ce=0.7007, ear=-2.3125, loss=0.4694]
[Train]:  36%|███▌      | 160/448 [00:15<00:28, 10.22it/s, ce=0.7000, ear=-2.3142, loss=0.4686]
[Train]:  36%|███▌      | 160/448 [00:16<00:28, 10.22it/s, ce=0.6993, ear=-2.3163, loss=0.4677]
[Train]:  36%|███▌      | 162/448 [00:16<00:28, 10.20it/s, ce=0.6993, ear=-2.3163, loss=0.4677]
[Train]:  36%|███▌      | 162/448 [00:16<00:28, 10.20it/s, ce=0.6988, ear=-2.3185, loss=0.4669]
[Train]:  36%|███▌      | 162/448 [00:16<00:28, 10.20it/s, ce=0.6982, ear=-2.3211, loss=0.4661]
[Train]:  37%|███▋      | 164/448 [00:16<00:27, 10.28it/s, ce=0.6982, ear=-2.3211, loss=0.4661]
[Train]:  37%|███▋      | 164/448 [00:16<00:27, 10.28it/s, ce=0.6970, ear=-2.3242, loss=0.4646]
[Train]:  37%|███▋      | 164/448 [00:16<00:27, 10.28it/s, ce=0.6964, ear=-2.3255, loss=0.4638]
[Train]:  37%|███▋      | 166/448 [00:16<00:27, 10.39it/s, ce=0.6964, ear=-2.3255, loss=0.4638]
[Train]:  37%|███▋      | 166/448 [00:16<00:27, 10.39it/s, ce=0.6962, ear=-2.3278, loss=0.4634]
[Train]:  37%|███▋      | 166/448 [00:16<00:27, 10.39it/s, ce=0.6960, ear=-2.3306, loss=0.4629]
[Train]:  38%|███▊      | 168/448 [00:16<00:26, 10.52it/s, ce=0.6960, ear=-2.3306, loss=0.4629]
[Train]:  38%|███▊      | 168/448 [00:16<00:26, 10.52it/s, ce=0.6953, ear=-2.3332, loss=0.4620]
[Train]:  38%|███▊      | 168/448 [00:16<00:26, 10.52it/s, ce=0.6945, ear=-2.3343, loss=0.4610]
[Train]:  38%|███▊      | 170/448 [00:16<00:26, 10.52it/s, ce=0.6945, ear=-2.3343, loss=0.4610]
[Train]:  38%|███▊      | 170/448 [00:16<00:26, 10.52it/s, ce=0.6930, ear=-2.3374, loss=0.4593]
[Train]:  38%|███▊      | 170/448 [00:17<00:26, 10.52it/s, ce=0.6936, ear=-2.3399, loss=0.4596]
[Train]:  38%|███▊      | 172/448 [00:17<00:26, 10.56it/s, ce=0.6936, ear=-2.3399, loss=0.4596]
[Train]:  38%|███▊      | 172/448 [00:17<00:26, 10.56it/s, ce=0.6933, ear=-2.3420, loss=0.4591]
[Train]:  38%|███▊      | 172/448 [00:17<00:26, 10.56it/s, ce=0.6923, ear=-2.3448, loss=0.4578]
[Train]:  39%|███▉      | 174/448 [00:17<00:25, 10.60it/s, ce=0.6923, ear=-2.3448, loss=0.4578]
[Train]:  39%|███▉      | 174/448 [00:17<00:25, 10.60it/s, ce=0.6906, ear=-2.3466, loss=0.4560]
[Train]:  39%|███▉      | 174/448 [00:17<00:25, 10.60it/s, ce=0.6901, ear=-2.3488, loss=0.4552]
[Train]:  39%|███▉      | 176/448 [00:17<00:25, 10.57it/s, ce=0.6901, ear=-2.3488, loss=0.4552]
[Train]:  39%|███▉      | 176/448 [00:17<00:25, 10.57it/s, ce=0.6890, ear=-2.3507, loss=0.4539]
[Train]:  39%|███▉      | 176/448 [00:17<00:25, 10.57it/s, ce=0.6884, ear=-2.3529, loss=0.4531]
[Train]:  40%|███▉      | 178/448 [00:17<00:25, 10.64it/s, ce=0.6884, ear=-2.3529, loss=0.4531]
[Train]:  40%|███▉      | 178/448 [00:17<00:25, 10.64it/s, ce=0.6866, ear=-2.3552, loss=0.4511]
[Train]:  40%|███▉      | 178/448 [00:17<00:25, 10.64it/s, ce=0.6855, ear=-2.3564, loss=0.4498]
[Train]:  40%|████      | 180/448 [00:17<00:25, 10.62it/s, ce=0.6855, ear=-2.3564, loss=0.4498]
[Train]:  40%|████      | 180/448 [00:17<00:25, 10.62it/s, ce=0.6841, ear=-2.3580, loss=0.4483]
[Train]:  40%|████      | 180/448 [00:17<00:25, 10.62it/s, ce=0.6826, ear=-2.3609, loss=0.4465]
[Train]:  41%|████      | 182/448 [00:17<00:25, 10.56it/s, ce=0.6826, ear=-2.3609, loss=0.4465]
[Train]:  41%|████      | 182/448 [00:18<00:25, 10.56it/s, ce=0.6829, ear=-2.3636, loss=0.4465]
[Train]:  41%|████      | 182/448 [00:18<00:25, 10.56it/s, ce=0.6816, ear=-2.3658, loss=0.4450]
[Train]:  41%|████      | 184/448 [00:18<00:24, 10.62it/s, ce=0.6816, ear=-2.3658, loss=0.4450]
[Train]:  41%|████      | 184/448 [00:18<00:24, 10.62it/s, ce=0.6815, ear=-2.3670, loss=0.4448]
[Train]:  41%|████      | 184/448 [00:18<00:24, 10.62it/s, ce=0.6813, ear=-2.3684, loss=0.4445]
[Train]:  42%|████▏     | 186/448 [00:18<00:24, 10.69it/s, ce=0.6813, ear=-2.3684, loss=0.4445]
[Train]:  42%|████▏     | 186/448 [00:18<00:24, 10.69it/s, ce=0.6796, ear=-2.3708, loss=0.4425]
[Train]:  42%|████▏     | 186/448 [00:18<00:24, 10.69it/s, ce=0.6787, ear=-2.3715, loss=0.4415]
[Train]:  42%|████▏     | 188/448 [00:18<00:24, 10.72it/s, ce=0.6787, ear=-2.3715, loss=0.4415]
[Train]:  42%|████▏     | 188/448 [00:18<00:24, 10.72it/s, ce=0.6774, ear=-2.3724, loss=0.4401]
[Train]:  42%|████▏     | 188/448 [00:18<00:24, 10.72it/s, ce=0.6757, ear=-2.3750, loss=0.4382]
[Train]:  42%|████▏     | 190/448 [00:18<00:24, 10.68it/s, ce=0.6757, ear=-2.3750, loss=0.4382]
[Train]:  42%|████▏     | 190/448 [00:18<00:24, 10.68it/s, ce=0.6744, ear=-2.3779, loss=0.4366]
[Train]:  42%|████▏     | 190/448 [00:18<00:24, 10.68it/s, ce=0.6745, ear=-2.3792, loss=0.4365]
[Train]:  43%|████▎     | 192/448 [00:18<00:24, 10.61it/s, ce=0.6745, ear=-2.3792, loss=0.4365]
[Train]:  43%|████▎     | 192/448 [00:18<00:24, 10.61it/s, ce=0.6734, ear=-2.3806, loss=0.4353]
[Train]:  43%|████▎     | 192/448 [00:19<00:24, 10.61it/s, ce=0.6714, ear=-2.3832, loss=0.4331]
[Train]:  43%|████▎     | 194/448 [00:19<00:24, 10.57it/s, ce=0.6714, ear=-2.3832, loss=0.4331]
[Train]:  43%|████▎     | 194/448 [00:19<00:24, 10.57it/s, ce=0.6707, ear=-2.3852, loss=0.4322]
[Train]:  43%|████▎     | 194/448 [00:19<00:24, 10.57it/s, ce=0.6701, ear=-2.3857, loss=0.4316]
[Train]:  44%|████▍     | 196/448 [00:19<00:23, 10.63it/s, ce=0.6701, ear=-2.3857, loss=0.4316]
[Train]:  44%|████▍     | 196/448 [00:19<00:23, 10.63it/s, ce=0.6701, ear=-2.3876, loss=0.4313]
[Train]:  44%|████▍     | 196/448 [00:19<00:23, 10.63it/s, ce=0.6699, ear=-2.3888, loss=0.4311]
[Train]:  44%|████▍     | 198/448 [00:19<00:23, 10.68it/s, ce=0.6699, ear=-2.3888, loss=0.4311]
[Train]:  44%|████▍     | 198/448 [00:19<00:23, 10.68it/s, ce=0.6703, ear=-2.3892, loss=0.4314]
[Train]:  44%|████▍     | 198/448 [00:19<00:23, 10.68it/s, ce=0.6696, ear=-2.3904, loss=0.4306]
[Train]:  45%|████▍     | 200/448 [00:19<00:23, 10.54it/s, ce=0.6696, ear=-2.3904, loss=0.4306]
[Train]:  45%|████▍     | 200/448 [00:19<00:23, 10.54it/s, ce=0.6687, ear=-2.3918, loss=0.4295]
[Train]:  45%|████▍     | 200/448 [00:19<00:23, 10.54it/s, ce=0.6670, ear=-2.3930, loss=0.4277]
[Train]:  45%|████▌     | 202/448 [00:19<00:23, 10.34it/s, ce=0.6670, ear=-2.3930, loss=0.4277]
[Train]:  45%|████▌     | 202/448 [00:19<00:23, 10.34it/s, ce=0.6661, ear=-2.3938, loss=0.4267]
[Train]:  45%|████▌     | 202/448 [00:20<00:23, 10.34it/s, ce=0.6650, ear=-2.3952, loss=0.4255]
[Train]:  46%|████▌     | 204/448 [00:20<00:23, 10.48it/s, ce=0.6650, ear=-2.3952, loss=0.4255]
[Train]:  46%|████▌     | 204/448 [00:20<00:23, 10.48it/s, ce=0.6642, ear=-2.3970, loss=0.4245]
[Train]:  46%|████▌     | 204/448 [00:20<00:23, 10.48it/s, ce=0.6636, ear=-2.3971, loss=0.4239]
[Train]:  46%|████▌     | 206/448 [00:20<00:23, 10.40it/s, ce=0.6636, ear=-2.3971, loss=0.4239]
[Train]:  46%|████▌     | 206/448 [00:20<00:23, 10.40it/s, ce=0.6620, ear=-2.3990, loss=0.4221]
[Train]:  46%|████▌     | 206/448 [00:20<00:23, 10.40it/s, ce=0.6619, ear=-2.4005, loss=0.4219]
[Train]:  46%|████▋     | 208/448 [00:20<00:23, 10.41it/s, ce=0.6619, ear=-2.4005, loss=0.4219]
[Train]:  46%|████▋     | 208/448 [00:20<00:23, 10.41it/s, ce=0.6619, ear=-2.4025, loss=0.4216]
[Train]:  46%|████▋     | 208/448 [00:20<00:23, 10.41it/s, ce=0.6615, ear=-2.4035, loss=0.4211]
[Train]:  47%|████▋     | 210/448 [00:20<00:22, 10.36it/s, ce=0.6615, ear=-2.4035, loss=0.4211]
[Train]:  47%|████▋     | 210/448 [00:20<00:22, 10.36it/s, ce=0.6610, ear=-2.4051, loss=0.4205]
[Train]:  47%|████▋     | 210/448 [00:20<00:22, 10.36it/s, ce=0.6604, ear=-2.4075, loss=0.4197]
[Train]:  47%|████▋     | 212/448 [00:20<00:23, 10.13it/s, ce=0.6604, ear=-2.4075, loss=0.4197]
[Train]:  47%|████▋     | 212/448 [00:20<00:23, 10.13it/s, ce=0.6594, ear=-2.4096, loss=0.4184]
[Train]:  47%|████▋     | 212/448 [00:21<00:23, 10.13it/s, ce=0.6580, ear=-2.4119, loss=0.4168]
[Train]:  48%|████▊     | 214/448 [00:21<00:23, 10.03it/s, ce=0.6580, ear=-2.4119, loss=0.4168]
[Train]:  48%|████▊     | 214/448 [00:21<00:23, 10.03it/s, ce=0.6570, ear=-2.4123, loss=0.4158]
[Train]:  48%|████▊     | 214/448 [00:21<00:23, 10.03it/s, ce=0.6561, ear=-2.4130, loss=0.4148]
[Train]:  48%|████▊     | 216/448 [00:21<00:23, 10.05it/s, ce=0.6561, ear=-2.4130, loss=0.4148]
[Train]:  48%|████▊     | 216/448 [00:21<00:23, 10.05it/s, ce=0.6554, ear=-2.4152, loss=0.4138]
[Train]:  48%|████▊     | 216/448 [00:21<00:23, 10.05it/s, ce=0.6551, ear=-2.4162, loss=0.4135]
[Train]:  49%|████▊     | 218/448 [00:21<00:22, 10.36it/s, ce=0.6551, ear=-2.4162, loss=0.4135]
[Train]:  49%|████▊     | 218/448 [00:21<00:22, 10.36it/s, ce=0.6550, ear=-2.4170, loss=0.4133]
[Train]:  49%|████▊     | 218/448 [00:21<00:22, 10.36it/s, ce=0.6544, ear=-2.4196, loss=0.4125]
[Train]:  49%|████▉     | 220/448 [00:21<00:21, 10.61it/s, ce=0.6544, ear=-2.4196, loss=0.4125]
[Train]:  49%|████▉     | 220/448 [00:21<00:21, 10.61it/s, ce=0.6537, ear=-2.4204, loss=0.4117]
[Train]:  49%|████▉     | 220/448 [00:21<00:21, 10.61it/s, ce=0.6534, ear=-2.4217, loss=0.4112]
[Train]:  50%|████▉     | 222/448 [00:21<00:20, 10.77it/s, ce=0.6534, ear=-2.4217, loss=0.4112]
[Train]:  50%|████▉     | 222/448 [00:21<00:20, 10.77it/s, ce=0.6524, ear=-2.4229, loss=0.4101]
[Train]:  50%|████▉     | 222/448 [00:21<00:20, 10.77it/s, ce=0.6518, ear=-2.4244, loss=0.4094]
[Train]:  50%|█████     | 224/448 [00:21<00:20, 10.70it/s, ce=0.6518, ear=-2.4244, loss=0.4094]
[Train]:  50%|█████     | 224/448 [00:22<00:20, 10.70it/s, ce=0.6510, ear=-2.4264, loss=0.4084]
[Train]:  50%|█████     | 224/448 [00:22<00:20, 10.70it/s, ce=0.6499, ear=-2.4280, loss=0.4071]
[Train]:  50%|█████     | 226/448 [00:22<00:20, 10.81it/s, ce=0.6499, ear=-2.4280, loss=0.4071]
[Train]:  50%|█████     | 226/448 [00:22<00:20, 10.81it/s, ce=0.6483, ear=-2.4299, loss=0.4053]
[Train]:  50%|█████     | 226/448 [00:22<00:20, 10.81it/s, ce=0.6479, ear=-2.4305, loss=0.4048]
[Train]:  51%|█████     | 228/448 [00:22<00:20, 10.68it/s, ce=0.6479, ear=-2.4305, loss=0.4048]
[Train]:  51%|█████     | 228/448 [00:22<00:20, 10.68it/s, ce=0.6470, ear=-2.4319, loss=0.4038]
[Train]:  51%|█████     | 228/448 [00:22<00:20, 10.68it/s, ce=0.6462, ear=-2.4330, loss=0.4029]
[Train]:  51%|█████▏    | 230/448 [00:22<00:20, 10.83it/s, ce=0.6462, ear=-2.4330, loss=0.4029]
[Train]:  51%|█████▏    | 230/448 [00:22<00:20, 10.83it/s, ce=0.6446, ear=-2.4339, loss=0.4012]
[Train]:  51%|█████▏    | 230/448 [00:22<00:20, 10.83it/s, ce=0.6440, ear=-2.4342, loss=0.4006]
[Train]:  52%|█████▏    | 232/448 [00:22<00:19, 10.93it/s, ce=0.6440, ear=-2.4342, loss=0.4006]
[Train]:  52%|█████▏    | 232/448 [00:22<00:19, 10.93it/s, ce=0.6438, ear=-2.4342, loss=0.4003]
[Train]:  52%|█████▏    | 232/448 [00:22<00:19, 10.93it/s, ce=0.6424, ear=-2.4357, loss=0.3988]
[Train]:  52%|█████▏    | 234/448 [00:22<00:19, 10.88it/s, ce=0.6424, ear=-2.4357, loss=0.3988]
[Train]:  52%|█████▏    | 234/448 [00:22<00:19, 10.88it/s, ce=0.6418, ear=-2.4356, loss=0.3983]
[Train]:  52%|█████▏    | 234/448 [00:23<00:19, 10.88it/s, ce=0.6405, ear=-2.4371, loss=0.3968]
[Train]:  53%|█████▎    | 236/448 [00:23<00:19, 11.01it/s, ce=0.6405, ear=-2.4371, loss=0.3968]
[Train]:  53%|█████▎    | 236/448 [00:23<00:19, 11.01it/s, ce=0.6405, ear=-2.4385, loss=0.3966]
[Train]:  53%|█████▎    | 236/448 [00:23<00:19, 11.01it/s, ce=0.6405, ear=-2.4399, loss=0.3965]
[Train]:  53%|█████▎    | 238/448 [00:23<00:19, 11.03it/s, ce=0.6405, ear=-2.4399, loss=0.3965]
[Train]:  53%|█████▎    | 238/448 [00:23<00:19, 11.03it/s, ce=0.6388, ear=-2.4410, loss=0.3947]
[Train]:  53%|█████▎    | 238/448 [00:23<00:19, 11.03it/s, ce=0.6387, ear=-2.4424, loss=0.3945]
[Train]:  54%|█████▎    | 240/448 [00:23<00:18, 11.11it/s, ce=0.6387, ear=-2.4424, loss=0.3945]
[Train]:  54%|█████▎    | 240/448 [00:23<00:18, 11.11it/s, ce=0.6367, ear=-2.4431, loss=0.3924]
[Train]:  54%|█████▎    | 240/448 [00:23<00:18, 11.11it/s, ce=0.6355, ear=-2.4438, loss=0.3912]
[Train]:  54%|█████▍    | 242/448 [00:23<00:18, 11.15it/s, ce=0.6355, ear=-2.4438, loss=0.3912]
[Train]:  54%|█████▍    | 242/448 [00:23<00:18, 11.15it/s, ce=0.6353, ear=-2.4451, loss=0.3908]
[Train]:  54%|█████▍    | 242/448 [00:23<00:18, 11.15it/s, ce=0.6345, ear=-2.4461, loss=0.3899]
[Train]:  54%|█████▍    | 244/448 [00:23<00:18, 11.04it/s, ce=0.6345, ear=-2.4461, loss=0.3899]
[Train]:  54%|█████▍    | 244/448 [00:23<00:18, 11.04it/s, ce=0.6348, ear=-2.4470, loss=0.3901]
[Train]:  54%|█████▍    | 244/448 [00:23<00:18, 11.04it/s, ce=0.6345, ear=-2.4484, loss=0.3897]
[Train]:  55%|█████▍    | 246/448 [00:23<00:18, 11.10it/s, ce=0.6345, ear=-2.4484, loss=0.3897]
[Train]:  55%|█████▍    | 246/448 [00:24<00:18, 11.10it/s, ce=0.6336, ear=-2.4500, loss=0.3886]
[Train]:  55%|█████▍    | 246/448 [00:24<00:18, 11.10it/s, ce=0.6332, ear=-2.4504, loss=0.3882]
[Train]:  55%|█████▌    | 248/448 [00:24<00:17, 11.18it/s, ce=0.6332, ear=-2.4504, loss=0.3882]
[Train]:  55%|█████▌    | 248/448 [00:24<00:17, 11.18it/s, ce=0.6320, ear=-2.4521, loss=0.3868]
[Train]:  55%|█████▌    | 248/448 [00:24<00:17, 11.18it/s, ce=0.6314, ear=-2.4539, loss=0.3860]
[Train]:  56%|█████▌    | 250/448 [00:24<00:17, 11.10it/s, ce=0.6314, ear=-2.4539, loss=0.3860]
[Train]:  56%|█████▌    | 250/448 [00:24<00:17, 11.10it/s, ce=0.6314, ear=-2.4551, loss=0.3858]
[Train]:  56%|█████▌    | 250/448 [00:24<00:17, 11.10it/s, ce=0.6310, ear=-2.4554, loss=0.3855]
[Train]:  56%|█████▋    | 252/448 [00:24<00:17, 11.11it/s, ce=0.6310, ear=-2.4554, loss=0.3855]
[Train]:  56%|█████▋    | 252/448 [00:24<00:17, 11.11it/s, ce=0.6320, ear=-2.4565, loss=0.3863]
[Train]:  56%|█████▋    | 252/448 [00:24<00:17, 11.11it/s, ce=0.6323, ear=-2.4569, loss=0.3866]
[Train]:  57%|█████▋    | 254/448 [00:24<00:17, 10.99it/s, ce=0.6323, ear=-2.4569, loss=0.3866]
[Train]:  57%|█████▋    | 254/448 [00:24<00:17, 10.99it/s, ce=0.6316, ear=-2.4576, loss=0.3858]
[Train]:  57%|█████▋    | 254/448 [00:24<00:17, 10.99it/s, ce=0.6313, ear=-2.4586, loss=0.3854]
[Train]:  57%|█████▋    | 256/448 [00:24<00:17, 11.11it/s, ce=0.6313, ear=-2.4586, loss=0.3854]
[Train]:  57%|█████▋    | 256/448 [00:24<00:17, 11.11it/s, ce=0.6300, ear=-2.4592, loss=0.3841]
[Train]:  57%|█████▋    | 256/448 [00:25<00:17, 11.11it/s, ce=0.6291, ear=-2.4602, loss=0.3830]
[Train]:  58%|█████▊    | 258/448 [00:25<00:16, 11.20it/s, ce=0.6291, ear=-2.4602, loss=0.3830]
[Train]:  58%|█████▊    | 258/448 [00:25<00:16, 11.20it/s, ce=0.6282, ear=-2.4604, loss=0.3821]
[Train]:  58%|█████▊    | 258/448 [00:25<00:16, 11.20it/s, ce=0.6272, ear=-2.4617, loss=0.3811]
[Train]:  58%|█████▊    | 260/448 [00:25<00:16, 11.24it/s, ce=0.6272, ear=-2.4617, loss=0.3811]
[Train]:  58%|█████▊    | 260/448 [00:25<00:16, 11.24it/s, ce=0.6268, ear=-2.4625, loss=0.3806]
[Train]:  58%|█████▊    | 260/448 [00:25<00:16, 11.24it/s, ce=0.6262, ear=-2.4639, loss=0.3798]
[Train]:  58%|█████▊    | 262/448 [00:25<00:16, 11.26it/s, ce=0.6262, ear=-2.4639, loss=0.3798]
[Train]:  58%|█████▊    | 262/448 [00:25<00:16, 11.26it/s, ce=0.6257, ear=-2.4644, loss=0.3792]
[Train]:  58%|█████▊    | 262/448 [00:25<00:16, 11.26it/s, ce=0.6257, ear=-2.4654, loss=0.3791]
[Train]:  59%|█████▉    | 264/448 [00:25<00:16, 11.24it/s, ce=0.6257, ear=-2.4654, loss=0.3791]
[Train]:  59%|█████▉    | 264/448 [00:25<00:16, 11.24it/s, ce=0.6250, ear=-2.4665, loss=0.3784]
[Train]:  59%|█████▉    | 264/448 [00:25<00:16, 11.24it/s, ce=0.6242, ear=-2.4677, loss=0.3774]
[Train]:  59%|█████▉    | 266/448 [00:25<00:16, 11.22it/s, ce=0.6242, ear=-2.4677, loss=0.3774]
[Train]:  59%|█████▉    | 266/448 [00:25<00:16, 11.22it/s, ce=0.6237, ear=-2.4681, loss=0.3769]
[Train]:  59%|█████▉    | 266/448 [00:25<00:16, 11.22it/s, ce=0.6228, ear=-2.4688, loss=0.3759]
[Train]:  60%|█████▉    | 268/448 [00:25<00:16, 11.24it/s, ce=0.6228, ear=-2.4688, loss=0.3759]
[Train]:  60%|█████▉    | 268/448 [00:26<00:16, 11.24it/s, ce=0.6223, ear=-2.4693, loss=0.3754]
[Train]:  60%|█████▉    | 268/448 [00:26<00:16, 11.24it/s, ce=0.6214, ear=-2.4703, loss=0.3743]
[Train]:  60%|██████    | 270/448 [00:26<00:15, 11.29it/s, ce=0.6214, ear=-2.4703, loss=0.3743]
[Train]:  60%|██████    | 270/448 [00:26<00:15, 11.29it/s, ce=0.6211, ear=-2.4715, loss=0.3740]
[Train]:  60%|██████    | 270/448 [00:26<00:15, 11.29it/s, ce=0.6208, ear=-2.4727, loss=0.3735]
[Train]:  61%|██████    | 272/448 [00:26<00:15, 11.26it/s, ce=0.6208, ear=-2.4727, loss=0.3735]
[Train]:  61%|██████    | 272/448 [00:26<00:15, 11.26it/s, ce=0.6198, ear=-2.4741, loss=0.3724]
[Train]:  61%|██████    | 272/448 [00:26<00:15, 11.26it/s, ce=0.6195, ear=-2.4753, loss=0.3720]
[Train]:  61%|██████    | 274/448 [00:26<00:15, 10.97it/s, ce=0.6195, ear=-2.4753, loss=0.3720]
[Train]:  61%|██████    | 274/448 [00:26<00:15, 10.97it/s, ce=0.6182, ear=-2.4753, loss=0.3707]
[Train]:  61%|██████    | 274/448 [00:26<00:15, 10.97it/s, ce=0.6177, ear=-2.4750, loss=0.3702]
[Train]:  62%|██████▏   | 276/448 [00:26<00:16, 10.62it/s, ce=0.6177, ear=-2.4750, loss=0.3702]
