
>>> [1/63] GetFair | dynahate | seed=2024
>>> Command: python3 src_script/train/train_baseline_getfair.py --dataset dynahate --seed 2024 --lambda_gf 0.5 --epochs 6 --patience 3 --batch_size 16 --grad_accum 2 --lr 2e-5 --max_len 128
>>> Start: Sun Mar 15 07:12:21 CST 2026
/root/miniconda/lib/python3.8/site-packages/torchvision/datapoints/__init__.py:12: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
/root/miniconda/lib/python3.8/site-packages/torchvision/transforms/v2/__init__.py:54: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
[Hardware] TF32 acceleration enabled for Ampere+ GPUs.
[Experiment] GetFair_dynahate_seed2024_0315_0712
[Data] Train: 8844 | Val: 1091 | Test: 1111
[Model] GetFair | lambda_gf=0.5

Epoch 1/6

[Train]:   0%|          | 0/553 [00:00<?, ?it/s]
[Train]:  77%|███████▋  | 428/553 [01:34<00:27,  4.50it/s, ce=0.4277, gf=0.0041, loss=0.4298]
[Train]:  77%|███████▋  | 428/553 [01:34<00:27,  4.50it/s, ce=0.4278, gf=0.0041, loss=0.4298]
[Train]:  78%|███████▊  | 429/553 [01:34<00:27,  4.57it/s, ce=0.4278, gf=0.0041, loss=0.4298]
[Train]:  78%|███████▊  | 429/553 [01:35<00:27,  4.57it/s, ce=0.4271, gf=0.0041, loss=0.4291]
[Train]:  78%|███████▊  | 430/553 [01:35<00:27,  4.48it/s, ce=0.4271, gf=0.0041, loss=0.4291]
[Train]:  78%|███████▊  | 430/553 [01:35<00:27,  4.48it/s, ce=0.4265, gf=0.0041, loss=0.4285]
[Train]:  78%|███████▊  | 431/553 [01:35<00:26,  4.60it/s, ce=0.4265, gf=0.0041, loss=0.4285]
[Train]:  78%|███████▊  | 431/553 [01:35<00:26,  4.60it/s, ce=0.4263, gf=0.0042, loss=0.4284]
[Train]:  78%|███████▊  | 432/553 [01:35<00:26,  4.51it/s, ce=0.4263, gf=0.0042, loss=0.4284]
[Train]:  78%|███████▊  | 432/553 [01:35<00:26,  4.51it/s, ce=0.4257, gf=0.0042, loss=0.4278]
[Train]:  78%|███████▊  | 433/553 [01:35<00:26,  4.59it/s, ce=0.4257, gf=0.0042, loss=0.4278]
[Train]:  78%|███████▊  | 433/553 [01:35<00:26,  4.59it/s, ce=0.4252, gf=0.0042, loss=0.4273]
[Train]:  78%|███████▊  | 434/553 [01:35<00:26,  4.49it/s, ce=0.4252, gf=0.0042, loss=0.4273]
[Train]:  78%|███████▊  | 434/553 [01:36<00:26,  4.49it/s, ce=0.4243, gf=0.0042, loss=0.4264]
[Train]:  79%|███████▊  | 435/553 [01:36<00:25,  4.59it/s, ce=0.4243, gf=0.0042, loss=0.4264]
[Train]:  79%|███████▊  | 435/553 [01:36<00:25,  4.59it/s, ce=0.4241, gf=0.0042, loss=0.4262]
[Train]:  79%|███████▉  | 436/553 [01:36<00:25,  4.51it/s, ce=0.4241, gf=0.0042, loss=0.4262]
[Train]:  79%|███████▉  | 436/553 [01:36<00:25,  4.51it/s, ce=0.4240, gf=0.0042, loss=0.4260]
[Train]:  79%|███████▉  | 437/553 [01:36<00:25,  4.60it/s, ce=0.4240, gf=0.0042, loss=0.4260]
[Train]:  79%|███████▉  | 437/553 [01:36<00:25,  4.60it/s, ce=0.4239, gf=0.0042, loss=0.4260]
[Train]:  79%|███████▉  | 438/553 [01:36<00:25,  4.51it/s, ce=0.4239, gf=0.0042, loss=0.4260]
[Train]:  79%|███████▉  | 438/553 [01:36<00:25,  4.51it/s, ce=0.4230, gf=0.0042, loss=0.4251]
[Train]:  79%|███████▉  | 439/553 [01:36<00:24,  4.61it/s, ce=0.4230, gf=0.0042, loss=0.4251]
[Train]:  79%|███████▉  | 439/553 [01:37<00:24,  4.61it/s, ce=0.4231, gf=0.0042, loss=0.4252]
[Train]:  80%|███████▉  | 440/553 [01:37<00:25,  4.52it/s, ce=0.4231, gf=0.0042, loss=0.4252]
[Train]:  80%|███████▉  | 440/553 [01:37<00:25,  4.52it/s, ce=0.4226, gf=0.0042, loss=0.4247]
[Train]:  80%|███████▉  | 441/553 [01:37<00:24,  4.56it/s, ce=0.4226, gf=0.0042, loss=0.4247]
[Train]:  80%|███████▉  | 441/553 [01:37<00:24,  4.56it/s, ce=0.4217, gf=0.0042, loss=0.4238]
[Train]:  80%|███████▉  | 442/553 [01:37<00:24,  4.46it/s, ce=0.4217, gf=0.0042, loss=0.4238]
[Train]:  80%|███████▉  | 442/553 [01:37<00:24,  4.46it/s, ce=0.4209, gf=0.0042, loss=0.4230]
[Train]:  80%|████████  | 443/553 [01:37<00:24,  4.55it/s, ce=0.4209, gf=0.0042, loss=0.4230]
[Train]:  80%|████████  | 443/553 [01:38<00:24,  4.55it/s, ce=0.4200, gf=0.0042, loss=0.4221]
[Train]:  80%|████████  | 444/553 [01:38<00:24,  4.47it/s, ce=0.4200, gf=0.0042, loss=0.4221]
[Train]:  80%|████████  | 444/553 [01:38<00:24,  4.47it/s, ce=0.4193, gf=0.0041, loss=0.4214]
[Train]:  80%|████████  | 445/553 [01:38<00:23,  4.56it/s, ce=0.4193, gf=0.0041, loss=0.4214]
[Train]:  80%|████████  | 445/553 [01:38<00:23,  4.56it/s, ce=0.4184, gf=0.0041, loss=0.4205]
[Train]:  81%|████████  | 446/553 [01:38<00:24,  4.43it/s, ce=0.4184, gf=0.0041, loss=0.4205]
[Train]:  81%|████████  | 446/553 [01:38<00:24,  4.43it/s, ce=0.4184, gf=0.0041, loss=0.4205]
[Train]:  81%|████████  | 447/553 [01:38<00:23,  4.46it/s, ce=0.4184, gf=0.0041, loss=0.4205]
[Train]:  81%|████████  | 447/553 [01:39<00:23,  4.46it/s, ce=0.4176, gf=0.0041, loss=0.4197]
[Train]:  81%|████████  | 448/553 [01:39<00:24,  4.37it/s, ce=0.4176, gf=0.0041, loss=0.4197]
[Train]:  81%|████████  | 448/553 [01:39<00:24,  4.37it/s, ce=0.4171, gf=0.0041, loss=0.4192]
[Train]:  81%|████████  | 449/553 [01:39<00:23,  4.50it/s, ce=0.4171, gf=0.0041, loss=0.4192]
[Train]:  81%|████████  | 449/553 [01:39<00:23,  4.50it/s, ce=0.4162, gf=0.0041, loss=0.4183]
[Train]:  81%|████████▏ | 450/553 [01:39<00:23,  4.43it/s, ce=0.4162, gf=0.0041, loss=0.4183]
[Train]:  81%|████████▏ | 450/553 [01:39<00:23,  4.43it/s, ce=0.4170, gf=0.0049, loss=0.4194]
[Train]:  82%|████████▏ | 451/553 [01:39<00:22,  4.55it/s, ce=0.4170, gf=0.0049, loss=0.4194]
[Train]:  82%|████████▏ | 451/553 [01:39<00:22,  4.55it/s, ce=0.4173, gf=0.0049, loss=0.4197]
[Train]:  82%|████████▏ | 452/553 [01:39<00:22,  4.48it/s, ce=0.4173, gf=0.0049, loss=0.4197]
[Train]:  82%|████████▏ | 452/553 [01:40<00:22,  4.48it/s, ce=0.4172, gf=0.0049, loss=0.4197]
[Train]:  82%|████████▏ | 453/553 [01:40<00:21,  4.60it/s, ce=0.4172, gf=0.0049, loss=0.4197]
[Train]:  82%|████████▏ | 453/553 [01:40<00:21,  4.60it/s, ce=0.4164, gf=0.0049, loss=0.4189]
[Train]:  82%|████████▏ | 454/553 [01:40<00:21,  4.50it/s, ce=0.4164, gf=0.0049, loss=0.4189]
[Train]:  82%|████████▏ | 454/553 [01:40<00:21,  4.50it/s, ce=0.4157, gf=0.0049, loss=0.4182]
[Train]:  82%|████████▏ | 455/553 [01:40<00:21,  4.60it/s, ce=0.4157, gf=0.0049, loss=0.4182]
[Train]:  82%|████████▏ | 455/553 [01:40<00:21,  4.60it/s, ce=0.4164, gf=0.0049, loss=0.4189]
[Train]:  82%|████████▏ | 456/553 [01:40<00:21,  4.50it/s, ce=0.4164, gf=0.0049, loss=0.4189]
[Train]:  82%|████████▏ | 456/553 [01:40<00:21,  4.50it/s, ce=0.4156, gf=0.0049, loss=0.4181]
[Train]:  83%|████████▎ | 457/553 [01:40<00:20,  4.61it/s, ce=0.4156, gf=0.0049, loss=0.4181]
[Train]:  83%|████████▎ | 457/553 [01:41<00:20,  4.61it/s, ce=0.4152, gf=0.0049, loss=0.4176]
[Train]:  83%|████████▎ | 458/553 [01:41<00:21,  4.51it/s, ce=0.4152, gf=0.0049, loss=0.4176]
[Train]:  83%|████████▎ | 458/553 [01:41<00:21,  4.51it/s, ce=0.4143, gf=0.0049, loss=0.4168]
[Train]:  83%|████████▎ | 459/553 [01:41<00:20,  4.57it/s, ce=0.4143, gf=0.0049, loss=0.4168]
[Train]:  83%|████████▎ | 459/553 [01:41<00:20,  4.57it/s, ce=0.4141, gf=0.0049, loss=0.4165]
[Train]:  83%|████████▎ | 460/553 [01:41<00:20,  4.48it/s, ce=0.4141, gf=0.0049, loss=0.4165]
[Train]:  83%|████████▎ | 460/553 [01:41<00:20,  4.48it/s, ce=0.4140, gf=0.0049, loss=0.4165]
[Train]:  83%|████████▎ | 461/553 [01:41<00:20,  4.58it/s, ce=0.4140, gf=0.0049, loss=0.4165]
[Train]:  83%|████████▎ | 461/553 [01:42<00:20,  4.58it/s, ce=0.4132, gf=0.0049, loss=0.4156]
[Train]:  84%|████████▎ | 462/553 [01:42<00:20,  4.49it/s, ce=0.4132, gf=0.0049, loss=0.4156]
[Train]:  84%|████████▎ | 462/553 [01:42<00:20,  4.49it/s, ce=0.4125, gf=0.0049, loss=0.4149]
[Train]:  84%|████████▎ | 463/553 [01:42<00:19,  4.51it/s, ce=0.4125, gf=0.0049, loss=0.4149]
[Train]:  84%|████████▎ | 463/553 [01:42<00:19,  4.51it/s, ce=0.4123, gf=0.0049, loss=0.4148]
[Train]:  84%|████████▍ | 464/553 [01:42<00:19,  4.46it/s, ce=0.4123, gf=0.0049, loss=0.4148]
[Train]:  84%|████████▍ | 464/553 [01:42<00:19,  4.46it/s, ce=0.4118, gf=0.0049, loss=0.4142]
[Train]:  84%|████████▍ | 465/553 [01:42<00:19,  4.56it/s, ce=0.4118, gf=0.0049, loss=0.4142]
[Train]:  84%|████████▍ | 465/553 [01:42<00:19,  4.56it/s, ce=0.4122, gf=0.0048, loss=0.4146]
[Train]:  84%|████████▍ | 466/553 [01:42<00:19,  4.48it/s, ce=0.4122, gf=0.0048, loss=0.4146]
[Train]:  84%|████████▍ | 466/553 [01:43<00:19,  4.48it/s, ce=0.4120, gf=0.0048, loss=0.4144]
[Train]:  84%|████████▍ | 467/553 [01:43<00:18,  4.58it/s, ce=0.4120, gf=0.0048, loss=0.4144]
[Train]:  84%|████████▍ | 467/553 [01:43<00:18,  4.58it/s, ce=0.4124, gf=0.0048, loss=0.4148]
[Train]:  85%|████████▍ | 468/553 [01:43<00:18,  4.49it/s, ce=0.4124, gf=0.0048, loss=0.4148]
[Train]:  85%|████████▍ | 468/553 [01:43<00:18,  4.49it/s, ce=0.4120, gf=0.0048, loss=0.4144]
[Train]:  85%|████████▍ | 469/553 [01:43<00:18,  4.59it/s, ce=0.4120, gf=0.0048, loss=0.4144]
[Train]:  85%|████████▍ | 469/553 [01:43<00:18,  4.59it/s, ce=0.4113, gf=0.0048, loss=0.4137]
[Train]:  85%|████████▍ | 470/553 [01:43<00:18,  4.51it/s, ce=0.4113, gf=0.0048, loss=0.4137]
[Train]:  85%|████████▍ | 470/553 [01:44<00:18,  4.51it/s, ce=0.4106, gf=0.0048, loss=0.4130]
[Train]:  85%|████████▌ | 471/553 [01:44<00:17,  4.59it/s, ce=0.4106, gf=0.0048, loss=0.4130]
[Train]:  85%|████████▌ | 471/553 [01:44<00:17,  4.59it/s, ce=0.4101, gf=0.0048, loss=0.4125]
[Train]:  85%|████████▌ | 472/553 [01:44<00:18,  4.49it/s, ce=0.4101, gf=0.0048, loss=0.4125]
[Train]:  85%|████████▌ | 472/553 [01:44<00:18,  4.49it/s, ce=0.4097, gf=0.0049, loss=0.4122]
[Train]:  86%|████████▌ | 473/553 [01:44<00:17,  4.59it/s, ce=0.4097, gf=0.0049, loss=0.4122]
[Train]:  86%|████████▌ | 473/553 [01:44<00:17,  4.59it/s, ce=0.4096, gf=0.0049, loss=0.4120]
[Train]:  86%|████████▌ | 474/553 [01:44<00:17,  4.50it/s, ce=0.4096, gf=0.0049, loss=0.4120]
[Train]:  86%|████████▌ | 474/553 [01:44<00:17,  4.50it/s, ce=0.4088, gf=0.0049, loss=0.4112]
[Train]:  86%|████████▌ | 475/553 [01:44<00:16,  4.59it/s, ce=0.4088, gf=0.0049, loss=0.4112]
[Train]:  86%|████████▌ | 475/553 [01:45<00:16,  4.59it/s, ce=0.4081, gf=0.0049, loss=0.4105]
[Train]:  86%|████████▌ | 476/553 [01:45<00:17,  4.49it/s, ce=0.4081, gf=0.0049, loss=0.4105]
[Train]:  86%|████████▌ | 476/553 [01:45<00:17,  4.49it/s, ce=0.4074, gf=0.0049, loss=0.4098]
[Train]:  86%|████████▋ | 477/553 [01:45<00:16,  4.59it/s, ce=0.4074, gf=0.0049, loss=0.4098]
[Train]:  86%|████████▋ | 477/553 [01:45<00:16,  4.59it/s, ce=0.4078, gf=0.0049, loss=0.4103]
[Train]:  86%|████████▋ | 478/553 [01:45<00:16,  4.52it/s, ce=0.4078, gf=0.0049, loss=0.4103]
[Train]:  86%|████████▋ | 478/553 [01:45<00:16,  4.52it/s, ce=0.4073, gf=0.0049, loss=0.4097]
[Train]:  87%|████████▋ | 479/553 [01:45<00:16,  4.61it/s, ce=0.4073, gf=0.0049, loss=0.4097]
[Train]:  87%|████████▋ | 479/553 [01:46<00:16,  4.61it/s, ce=0.4067, gf=0.0049, loss=0.4092]
[Train]:  87%|████████▋ | 480/553 [01:46<00:16,  4.48it/s, ce=0.4067, gf=0.0049, loss=0.4092]
[Train]:  87%|████████▋ | 480/553 [01:46<00:16,  4.48it/s, ce=0.4062, gf=0.0049, loss=0.4087]
[Train]:  87%|████████▋ | 481/553 [01:46<00:15,  4.59it/s, ce=0.4062, gf=0.0049, loss=0.4087]
[Train]:  87%|████████▋ | 481/553 [01:46<00:15,  4.59it/s, ce=0.4058, gf=0.0049, loss=0.4082]
[Train]:  87%|████████▋ | 482/553 [01:46<00:15,  4.52it/s, ce=0.4058, gf=0.0049, loss=0.4082]
[Train]:  87%|████████▋ | 482/553 [01:46<00:15,  4.52it/s, ce=0.4052, gf=0.0049, loss=0.4077]
[Train]:  87%|████████▋ | 483/553 [01:46<00:15,  4.63it/s, ce=0.4052, gf=0.0049, loss=0.4077]
[Train]:  87%|████████▋ | 483/553 [01:46<00:15,  4.63it/s, ce=0.4054, gf=0.0049, loss=0.4079]
[Train]:  88%|████████▊ | 484/553 [01:46<00:15,  4.52it/s, ce=0.4054, gf=0.0049, loss=0.4079]
[Train]:  88%|████████▊ | 484/553 [01:47<00:15,  4.52it/s, ce=0.4050, gf=0.0049, loss=0.4074]
[Train]:  88%|████████▊ | 485/553 [01:47<00:14,  4.61it/s, ce=0.4050, gf=0.0049, loss=0.4074]
[Train]:  88%|████████▊ | 485/553 [01:47<00:14,  4.61it/s, ce=0.4045, gf=0.0049, loss=0.4070]
[Train]:  88%|████████▊ | 486/553 [01:47<00:14,  4.51it/s, ce=0.4045, gf=0.0049, loss=0.4070]
[Train]:  88%|████████▊ | 486/553 [01:47<00:14,  4.51it/s, ce=0.4038, gf=0.0049, loss=0.4063]
[Train]:  88%|████████▊ | 487/553 [01:47<00:14,  4.60it/s, ce=0.4038, gf=0.0049, loss=0.4063]
[Train]:  88%|████████▊ | 487/553 [01:47<00:14,  4.60it/s, ce=0.4034, gf=0.0048, loss=0.4059]
[Train]:  88%|████████▊ | 488/553 [01:47<00:14,  4.49it/s, ce=0.4034, gf=0.0048, loss=0.4059]
[Train]:  88%|████████▊ | 488/553 [01:48<00:14,  4.49it/s, ce=0.4033, gf=0.0048, loss=0.4057]
[Train]:  88%|████████▊ | 489/553 [01:48<00:13,  4.59it/s, ce=0.4033, gf=0.0048, loss=0.4057]
[Train]:  88%|████████▊ | 489/553 [01:48<00:13,  4.59it/s, ce=0.4028, gf=0.0048, loss=0.4052]
[Train]:  89%|████████▊ | 490/553 [01:48<00:13,  4.51it/s, ce=0.4028, gf=0.0048, loss=0.4052]
[Train]:  89%|████████▊ | 490/553 [01:48<00:13,  4.51it/s, ce=0.4025, gf=0.0048, loss=0.4049]
[Train]:  89%|████████▉ | 491/553 [01:48<00:13,  4.61it/s, ce=0.4025, gf=0.0048, loss=0.4049]
[Train]:  89%|████████▉ | 491/553 [01:48<00:13,  4.61it/s, ce=0.4020, gf=0.0048, loss=0.4044]
[Train]:  89%|████████▉ | 492/553 [01:48<00:13,  4.48it/s, ce=0.4020, gf=0.0048, loss=0.4044]
[Train]:  89%|████████▉ | 492/553 [01:48<00:13,  4.48it/s, ce=0.4016, gf=0.0048, loss=0.4040]
[Train]:  89%|████████▉ | 493/553 [01:48<00:13,  4.58it/s, ce=0.4016, gf=0.0048, loss=0.4040]
[Train]:  89%|████████▉ | 493/553 [01:49<00:13,  4.58it/s, ce=0.4011, gf=0.0048, loss=0.4035]
[Train]:  89%|████████▉ | 494/553 [01:49<00:13,  4.50it/s, ce=0.4011, gf=0.0048, loss=0.4035]
[Train]:  89%|████████▉ | 494/553 [01:49<00:13,  4.50it/s, ce=0.4005, gf=0.0048, loss=0.4029]
[Train]:  90%|████████▉ | 495/553 [01:49<00:12,  4.62it/s, ce=0.4005, gf=0.0048, loss=0.4029]
[Train]:  90%|████████▉ | 495/553 [01:49<00:12,  4.62it/s, ce=0.3998, gf=0.0048, loss=0.4022]
[Train]:  90%|████████▉ | 496/553 [01:49<00:12,  4.52it/s, ce=0.3998, gf=0.0048, loss=0.4022]
[Train]:  90%|████████▉ | 496/553 [01:49<00:12,  4.52it/s, ce=0.3992, gf=0.0048, loss=0.4016]
[Train]:  90%|████████▉ | 497/553 [01:49<00:12,  4.54it/s, ce=0.3992, gf=0.0048, loss=0.4016]
[Train]:  90%|████████▉ | 497/553 [01:50<00:12,  4.54it/s, ce=0.3985, gf=0.0048, loss=0.4009]
[Train]:  90%|█████████ | 498/553 [01:50<00:12,  4.48it/s, ce=0.3985, gf=0.0048, loss=0.4009]
[Train]:  90%|█████████ | 498/553 [01:50<00:12,  4.48it/s, ce=0.3981, gf=0.0048, loss=0.4005]
[Train]:  90%|█████████ | 499/553 [01:50<00:11,  4.57it/s, ce=0.3981, gf=0.0048, loss=0.4005]
[Train]:  90%|█████████ | 499/553 [01:50<00:11,  4.57it/s, ce=0.3976, gf=0.0048, loss=0.4000]
[Train]:  90%|█████████ | 500/553 [01:50<00:11,  4.47it/s, ce=0.3976, gf=0.0048, loss=0.4000]
[Train]:  90%|█████████ | 500/553 [01:50<00:11,  4.47it/s, ce=0.3972, gf=0.0048, loss=0.3995]
[Train]:  91%|█████████ | 501/553 [01:50<00:11,  4.59it/s, ce=0.3972, gf=0.0048, loss=0.3995]
[Train]:  91%|█████████ | 501/553 [01:50<00:11,  4.59it/s, ce=0.3965, gf=0.0048, loss=0.3989]
[Train]:  91%|█████████ | 502/553 [01:50<00:11,  4.51it/s, ce=0.3965, gf=0.0048, loss=0.3989]
[Train]:  91%|█████████ | 502/553 [01:51<00:11,  4.51it/s, ce=0.3964, gf=0.0047, loss=0.3987]
[Train]:  91%|█████████ | 503/553 [01:51<00:10,  4.60it/s, ce=0.3964, gf=0.0047, loss=0.3987]
[Train]:  91%|█████████ | 503/553 [01:51<00:10,  4.60it/s, ce=0.3961, gf=0.0047, loss=0.3984]
[Train]:  91%|█████████ | 504/553 [01:51<00:10,  4.51it/s, ce=0.3961, gf=0.0047, loss=0.3984]
[Train]:  91%|█████████ | 504/553 [01:51<00:10,  4.51it/s, ce=0.3955, gf=0.0047, loss=0.3978]
[Train]:  91%|█████████▏| 505/553 [01:51<00:10,  4.60it/s, ce=0.3955, gf=0.0047, loss=0.3978]
[Train]:  91%|█████████▏| 505/553 [01:51<00:10,  4.60it/s, ce=0.3949, gf=0.0047, loss=0.3972]
[Train]:  92%|█████████▏| 506/553 [01:51<00:10,  4.50it/s, ce=0.3949, gf=0.0047, loss=0.3972]
[Train]:  92%|█████████▏| 506/553 [01:51<00:10,  4.50it/s, ce=0.3943, gf=0.0047, loss=0.3966]
[Train]:  92%|█████████▏| 507/553 [01:51<00:09,  4.60it/s, ce=0.3943, gf=0.0047, loss=0.3966]
[Train]:  92%|█████████▏| 507/553 [01:52<00:09,  4.60it/s, ce=0.3938, gf=0.0047, loss=0.3961]
[Train]:  92%|█████████▏| 508/553 [01:52<00:09,  4.51it/s, ce=0.3938, gf=0.0047, loss=0.3961]
[Train]:  92%|█████████▏| 508/553 [01:52<00:09,  4.51it/s, ce=0.3931, gf=0.0047, loss=0.3954]
[Train]:  92%|█████████▏| 509/553 [01:52<00:09,  4.59it/s, ce=0.3931, gf=0.0047, loss=0.3954]
[Train]:  92%|█████████▏| 509/553 [01:52<00:09,  4.59it/s, ce=0.3930, gf=0.0047, loss=0.3954]
[Train]:  92%|█████████▏| 510/553 [01:52<00:09,  4.47it/s, ce=0.3930, gf=0.0047, loss=0.3954]
[Train]:  92%|█████████▏| 510/553 [01:52<00:09,  4.47it/s, ce=0.3923, gf=0.0047, loss=0.3946]
[Train]:  92%|█████████▏| 511/553 [01:52<00:09,  4.59it/s, ce=0.3923, gf=0.0047, loss=0.3946]
[Train]:  92%|█████████▏| 511/553 [01:53<00:09,  4.59it/s, ce=0.3917, gf=0.0047, loss=0.3940]
[Train]:  93%|█████████▎| 512/553 [01:53<00:09,  4.51it/s, ce=0.3917, gf=0.0047, loss=0.3940]
[Train]:  93%|█████████▎| 512/553 [01:53<00:09,  4.51it/s, ce=0.3915, gf=0.0047, loss=0.3939]
[Train]:  93%|█████████▎| 513/553 [01:53<00:08,  4.62it/s, ce=0.3915, gf=0.0047, loss=0.3939]
[Train]:  93%|█████████▎| 513/553 [01:53<00:08,  4.62it/s, ce=0.3908, gf=0.0047, loss=0.3931]
[Train]:  93%|█████████▎| 514/553 [01:53<00:08,  4.52it/s, ce=0.3908, gf=0.0047, loss=0.3931]
[Train]:  93%|█████████▎| 514/553 [01:53<00:08,  4.52it/s, ce=0.3904, gf=0.0047, loss=0.3927]
[Train]:  93%|█████████▎| 515/553 [01:53<00:08,  4.61it/s, ce=0.3904, gf=0.0047, loss=0.3927]
[Train]:  93%|█████████▎| 515/553 [01:53<00:08,  4.61it/s, ce=0.3897, gf=0.0047, loss=0.3921]
[Train]:  93%|█████████▎| 516/553 [01:53<00:08,  4.53it/s, ce=0.3897, gf=0.0047, loss=0.3921]
[Train]:  93%|█████████▎| 516/553 [01:54<00:08,  4.53it/s, ce=0.3894, gf=0.0047, loss=0.3917]
[Train]:  93%|█████████▎| 517/553 [01:54<00:07,  4.63it/s, ce=0.3894, gf=0.0047, loss=0.3917]
[Train]:  93%|█████████▎| 517/553 [01:54<00:07,  4.63it/s, ce=0.3891, gf=0.0046, loss=0.3914]
[Train]:  94%|█████████▎| 518/553 [01:54<00:07,  4.51it/s, ce=0.3891, gf=0.0046, loss=0.3914]
[Train]:  94%|█████████▎| 518/553 [01:54<00:07,  4.51it/s, ce=0.3889, gf=0.0046, loss=0.3912]
[Train]:  94%|█████████▍| 519/553 [01:54<00:07,  4.57it/s, ce=0.3889, gf=0.0046, loss=0.3912]
[Train]:  94%|█████████▍| 519/553 [01:54<00:07,  4.57it/s, ce=0.3895, gf=0.0046, loss=0.3918]
[Train]:  94%|█████████▍| 520/553 [01:54<00:07,  4.48it/s, ce=0.3895, gf=0.0046, loss=0.3918]
[Train]:  94%|█████████▍| 520/553 [01:55<00:07,  4.48it/s, ce=0.3899, gf=0.0046, loss=0.3922]
[Train]:  94%|█████████▍| 521/553 [01:55<00:06,  4.59it/s, ce=0.3899, gf=0.0046, loss=0.3922]
[Train]:  94%|█████████▍| 521/553 [01:55<00:06,  4.59it/s, ce=0.3905, gf=0.0046, loss=0.3928]
[Train]:  94%|█████████▍| 522/553 [01:55<00:06,  4.51it/s, ce=0.3905, gf=0.0046, loss=0.3928]
[Train]:  94%|█████████▍| 522/553 [01:55<00:06,  4.51it/s, ce=0.3909, gf=0.0048, loss=0.3933]
[Train]:  95%|█████████▍| 523/553 [01:55<00:06,  4.59it/s, ce=0.3909, gf=0.0048, loss=0.3933]
[Train]:  95%|█████████▍| 523/553 [01:55<00:06,  4.59it/s, ce=0.3917, gf=0.0048, loss=0.3941]
[Train]:  95%|█████████▍| 524/553 [01:55<00:06,  4.50it/s, ce=0.3917, gf=0.0048, loss=0.3941]
[Train]:  95%|█████████▍| 524/553 [01:55<00:06,  4.50it/s, ce=0.3910, gf=0.0048, loss=0.3934]
[Train]:  95%|█████████▍| 525/553 [01:55<00:06,  4.61it/s, ce=0.3910, gf=0.0048, loss=0.3934]
[Train]:  95%|█████████▍| 525/553 [01:56<00:06,  4.61it/s, ce=0.3904, gf=0.0048, loss=0.3928]
[Train]:  95%|█████████▌| 526/553 [01:56<00:05,  4.51it/s, ce=0.3904, gf=0.0048, loss=0.3928]
[Train]:  95%|█████████▌| 526/553 [01:56<00:05,  4.51it/s, ce=0.3897, gf=0.0048, loss=0.3921]
[Train]:  95%|█████████▌| 527/553 [01:56<00:05,  4.58it/s, ce=0.3897, gf=0.0048, loss=0.3921]
[Train]:  95%|█████████▌| 527/553 [01:56<00:05,  4.58it/s, ce=0.3893, gf=0.0048, loss=0.3917]
[Train]:  95%|█████████▌| 528/553 [01:56<00:05,  4.48it/s, ce=0.3893, gf=0.0048, loss=0.3917]
[Train]:  95%|█████████▌| 528/553 [01:56<00:05,  4.48it/s, ce=0.3887, gf=0.0048, loss=0.3911]
[Train]:  96%|█████████▌| 529/553 [01:56<00:05,  4.57it/s, ce=0.3887, gf=0.0048, loss=0.3911]
[Train]:  96%|█████████▌| 529/553 [01:57<00:05,  4.57it/s, ce=0.3886, gf=0.0048, loss=0.3909]
[Train]:  96%|█████████▌| 530/553 [01:57<00:05,  4.49it/s, ce=0.3886, gf=0.0048, loss=0.3909]
[Train]:  96%|█████████▌| 530/553 [01:57<00:05,  4.49it/s, ce=0.3883, gf=0.0048, loss=0.3907]
[Train]:  96%|█████████▌| 531/553 [01:57<00:04,  4.59it/s, ce=0.3883, gf=0.0048, loss=0.3907]
[Train]:  96%|█████████▌| 531/553 [01:57<00:04,  4.59it/s, ce=0.3886, gf=0.0048, loss=0.3910]
[Train]:  96%|█████████▌| 532/553 [01:57<00:04,  4.46it/s, ce=0.3886, gf=0.0048, loss=0.3910]
[Train]:  96%|█████████▌| 532/553 [01:57<00:04,  4.46it/s, ce=0.3885, gf=0.0048, loss=0.3909]
[Train]:  96%|█████████▋| 533/553 [01:57<00:04,  4.57it/s, ce=0.3885, gf=0.0048, loss=0.3909]
[Train]:  96%|█████████▋| 533/553 [01:57<00:04,  4.57it/s, ce=0.3879, gf=0.0048, loss=0.3903]
[Train]:  97%|█████████▋| 534/553 [01:57<00:04,  4.50it/s, ce=0.3879, gf=0.0048, loss=0.3903]
